stop_id,cultural_institutions,drugstores,groceries,healthcare,parks,religious_organizations,restaurants,schools,services,costing,range
1,1,10,6,2,49,4,18,22,12,public_transport,
100,4,76,56,16,54,14,279,46,139,public_transport,
1000,18,94,73,8,177,31,163,79,131,public_transport,
1001,10,70,47,4,111,27,95,53,72,public_transport,
1002,18,80,65,7,141,26,146,67,108,public_transport,
1003,9,76,46,4,122,29,94,56,67,public_transport,
1004,15,73,50,6,117,25,111,58,84,public_transport,
1005,5,71,38,3,121,28,85,55,45,public_transport,
1006,10,79,52,4,133,30,110,61,80,public_transport,
1007,5,78,40,3,137,31,87,65,47,public_transport,
1008,10,77,51,4,119,31,107,58,77,public_transport,
1009,7,73,39,1,118,28,72,72,40,public_transport,
101,6,85,61,17,63,21,306,49,150,public_transport,
1010,5,77,40,3,133,30,85,62,47,public_transport,
1011,4,60,38,1,97,24,61,65,40,public_transport,
1012,4,73,38,1,124,27,77,63,51,public_transport,
1013,4,60,35,0,112,22,63,63,39,public_transport,
1014,3,64,38,1,99,24,64,63,39,public_transport,
1015,3,56,41,1,136,25,81,62,51,public_transport,
1016,4,62,39,1,145,26,69,72,41,public_transport,
1017,4,57,49,1,131,21,88,58,48,public_transport,
1018,2,59,42,0,132,24,73,61,45,public_transport,
1019,4,49,45,1,118,19,87,52,48,public_transport,
102,4,84,58,19,58,19,281,48,141,public_transport,
1020,2,56,41,0,126,24,73,58,45,public_transport,
1021,0,10,7,0,57,2,47,13,14,public_transport,
1022,0,10,7,0,56,2,47,13,14,public_transport,
1023,2,49,42,1,145,22,88,61,49,public_transport,
1024,4,43,43,1,112,18,87,51,45,public_transport,
1025,0,10,7,0,57,2,47,13,14,public_transport,
1026,0,9,7,0,55,2,37,13,13,public_transport,
1027,4,52,47,2,175,22,103,63,57,public_transport,
1028,0,9,7,0,57,2,37,13,13,public_transport,
1029,0,9,8,1,65,3,38,15,13,public_transport,
103,3,65,39,16,51,15,253,41,112,public_transport,
1030,2,41,37,1,137,19,82,54,44,public_transport,
1031,2,41,37,1,137,19,84,54,44,public_transport,
1032,2,18,22,1,53,6,41,27,26,public_transport,
1033,2,21,29,1,84,8,58,33,36,public_transport,
1034,2,20,19,2,51,4,37,30,26,public_transport,
1035,2,18,25,1,55,6,50,24,28,public_transport,
1036,3,19,16,2,54,4,35,30,24,public_transport,
1037,2,16,18,1,44,4,36,26,24,public_transport,
1038,2,30,31,3,105,8,56,39,33,public_transport,
1039,11,60,59,5,157,17,145,66,80,public_transport,
104,2,59,28,16,46,13,156,35,81,public_transport,
1040,16,47,56,3,104,8,163,51,84,public_transport,
1041,2,18,17,3,78,3,32,18,11,public_transport,
1042,2,17,15,3,72,3,31,18,9,public_transport,
1043,2,21,24,4,74,3,51,21,24,public_transport,
1044,2,23,22,3,76,4,51,30,25,public_transport,
1045,3,24,25,3,78,4,53,34,29,public_transport,
1046,3,24,25,3,72,5,51,34,29,public_transport,
1048,2,24,29,3,161,9,45,29,32,public_transport,
1049,106,124,162,11,68,54,1654,47,244,public_transport,
105,2,61,37,15,44,14,234,36,111,public_transport,
1051,2,24,33,1,114,10,70,39,39,public_transport,
1052,1,60,50,2,231,16,81,56,83,public_transport,
1053,1,58,47,1,222,17,67,57,78,public_transport,
1054,4,60,51,2,240,19,91,61,80,public_transport,
1055,2,57,48,2,224,17,82,54,80,public_transport,
1056,3,47,39,2,211,10,66,45,65,public_transport,
1057,2,56,53,3,243,16,82,55,78,public_transport,
1058,2,42,36,4,210,11,62,45,51,public_transport,
1059,3,46,45,3,223,14,71,52,70,public_transport,
106,5,65,37,18,43,16,204,46,99,public_transport,
1060,1,21,12,1,102,9,26,34,14,public_transport,
1061,1,21,13,0,123,8,25,26,20,public_transport,
1062,1,26,30,3,163,9,45,31,34,public_transport,
1064,1,26,28,3,129,9,46,36,30,public_transport,
1065,1,20,17,2,52,8,27,32,14,public_transport,
1066,1,23,27,3,122,8,45,33,28,public_transport,
1067,1,25,34,4,128,10,51,45,32,public_transport,
1069,1,23,20,2,60,9,30,36,16,public_transport,
107,2,62,32,19,48,12,203,37,100,public_transport,
1070,1,24,16,1,77,8,36,40,22,public_transport,
1072,1,25,16,1,83,9,41,41,22,public_transport,
1073,1,23,24,0,53,8,41,29,26,public_transport,
1074,1,25,29,2,74,11,41,44,29,public_transport,
1075,1,25,29,2,74,11,41,44,29,public_transport,
1076,1,25,28,3,147,9,44,35,30,public_transport,
1077,1,25,28,3,151,8,43,35,30,public_transport,
1078,1,67,59,1,93,18,110,50,85,public_transport,
1079,2,78,59,1,106,25,116,50,90,public_transport,
108,5,76,47,18,51,19,238,56,111,public_transport,
1080,2,78,53,1,117,22,93,53,74,public_transport,
1081,3,90,70,2,113,27,135,63,108,public_transport,
1082,1,53,38,1,83,14,56,30,50,public_transport,
1083,2,79,59,1,109,25,120,51,90,public_transport,
1084,2,52,35,2,100,15,55,40,45,public_transport,
1085,3,66,49,2,112,21,83,45,65,public_transport,
1086,2,55,39,2,98,15,57,32,51,public_transport,
1087,2,32,20,2,99,12,44,49,27,public_transport,
1088,2,40,24,2,95,18,77,46,46,public_transport,
1089,2,45,27,2,112,21,85,54,51,public_transport,
109,2,73,44,18,51,17,236,43,111,public_transport,
1090,1,34,23,0,106,13,58,43,20,public_transport,
1091,2,69,65,2,75,22,126,46,96,public_transport,
1092,4,77,72,5,63,20,180,55,122,public_transport,
1093,5,22,6,0,47,10,8,26,1,public_transport,
1094,3,35,9,0,62,12,7,37,7,public_transport,
1095,5,36,11,0,69,13,7,41,8,public_transport,
1096,6,43,24,0,95,16,36,49,25,public_transport,
1097,13,52,29,0,95,18,54,59,27,public_transport,
1098,13,50,26,0,97,15,55,48,26,public_transport,
1099,4,35,12,0,57,16,22,41,16,public_transport,
11,2,34,26,9,22,9,119,26,59,public_transport,
110,10,83,49,18,64,20,256,65,116,public_transport,
1100,4,47,21,1,66,21,35,48,27,public_transport,
1101,4,45,23,1,56,17,39,36,29,public_transport,
1102,5,53,23,1,61,22,44,44,33,public_transport,
1103,6,70,30,1,82,26,53,60,33,public_transport,
1104,5,72,34,3,92,27,64,60,37,public_transport,
1105,5,62,33,1,84,23,52,53,36,public_transport,
1106,6,77,36,3,93,28,62,62,36,public_transport,
1107,5,66,36,3,111,25,71,48,42,public_transport,
1108,5,60,27,1,65,23,45,49,33,public_transport,
1109,5,70,38,3,117,28,82,54,45,public_transport,
111,11,79,42,17,78,21,174,88,103,public_transport,
1110,5,67,37,3,110,28,77,52,44,public_transport,
1115,6,37,10,0,72,14,11,40,11,public_transport,
1116,6,29,9,0,61,12,9,33,5,public_transport,
1117,51,106,156,6,158,39,537,76,187,public_transport,
1118,23,75,74,5,124,15,257,58,108,public_transport,
1119,35,77,112,6,118,28,447,61,149,public_transport,
112,11,81,36,18,84,23,168,95,91,public_transport,
1120,28,93,100,4,174,24,336,70,126,public_transport,
1121,32,93,103,5,127,22,347,66,129,public_transport,
1122,30,101,93,2,235,26,294,88,130,public_transport,
1123,31,85,102,5,148,25,284,70,126,public_transport,
1124,28,107,96,2,250,28,346,88,119,public_transport,
1125,35,117,117,5,268,30,390,98,146,public_transport,
113,11,75,34,17,73,19,164,86,91,public_transport,
1132,9,83,52,2,231,23,179,82,85,public_transport,
1133,1,32,26,1,96,13,61,41,19,public_transport,
1134,9,51,33,2,164,20,131,54,52,public_transport,
1135,8,71,33,2,211,22,121,75,71,public_transport,
1136,8,66,32,2,192,23,114,73,56,public_transport,
1137,3,50,28,2,151,18,59,59,50,public_transport,
1138,8,61,31,2,174,21,112,61,64,public_transport,
1139,2,40,26,1,123,12,48,51,45,public_transport,
114,10,81,36,18,70,21,178,79,94,public_transport,
1140,2,32,20,2,101,10,40,40,41,public_transport,
1141,2,43,34,1,134,14,52,59,55,public_transport,
1142,2,37,21,2,123,12,47,43,44,public_transport,
1143,2,50,34,1,149,14,58,61,60,public_transport,
1144,2,44,35,1,133,13,54,55,60,public_transport,
1145,2,55,43,1,180,17,67,77,63,public_transport,
1147,2,35,21,1,112,11,46,37,42,public_transport,
1148,2,41,26,1,133,13,48,55,45,public_transport,
1149,5,76,46,3,172,31,122,76,66,public_transport,
115,5,59,32,14,59,18,137,54,75,public_transport,
1150,7,64,42,3,142,25,122,65,67,public_transport,
1151,8,73,68,6,147,31,169,79,105,public_transport,
1152,8,70,70,6,161,31,169,79,113,public_transport,
1153,9,81,68,6,172,35,181,84,112,public_transport,
1154,6,67,67,6,168,29,149,74,103,public_transport,
1155,6,60,52,5,134,28,134,65,88,public_transport,
1156,7,74,76,6,188,30,178,84,121,public_transport,
1157,7,69,71,6,171,29,159,78,107,public_transport,
1158,7,62,60,5,167,23,122,77,97,public_transport,
1159,5,30,43,4,95,13,67,45,63,public_transport,
116,10,68,35,17,59,21,156,66,81,public_transport,
1160,3,24,34,4,71,10,46,39,46,public_transport,
1161,2,24,35,3,65,10,46,41,46,public_transport,
1162,5,32,44,4,106,15,75,48,66,public_transport,
1163,5,41,47,4,125,17,84,56,71,public_transport,
1164,6,54,57,4,154,20,119,67,88,public_transport,
1165,7,70,63,7,181,24,138,84,106,public_transport,
1166,105,156,199,13,198,57,1211,108,267,public_transport,
1167,81,104,142,7,127,37,694,68,168,public_transport,
1168,31,86,90,1,152,22,324,59,119,public_transport,
1169,4,29,38,3,100,15,62,37,47,public_transport,
117,3,63,38,13,66,16,138,54,91,public_transport,
1170,28,109,99,2,272,29,346,89,124,public_transport,
1171,27,100,95,2,243,27,342,84,117,public_transport,
1172,3,61,38,2,191,21,86,83,54,public_transport,
1173,3,58,32,2,173,20,81,71,46,public_transport,
1174,2,56,43,2,194,17,63,85,66,public_transport,
1175,3,55,35,2,184,18,63,73,43,public_transport,
1176,8,73,50,2,231,22,118,99,79,public_transport,
11760,2,47,28,2,146,22,70,65,28,public_transport,
1177,8,74,50,2,237,22,118,99,80,public_transport,
1178,0,8,10,0,34,4,12,14,8,public_transport,
1179,1,16,14,1,51,6,19,19,19,public_transport,
118,5,58,30,13,48,17,134,49,69,public_transport,
1180,2,32,18,1,96,10,29,37,31,public_transport,
1181,2,39,25,1,131,12,49,55,40,public_transport,
1182,36,79,85,4,159,20,335,57,106,public_transport,
1183,53,84,110,4,136,18,421,65,133,public_transport,
1184,78,100,143,3,100,36,822,60,164,public_transport,
1185,0,19,22,1,108,11,65,38,23,public_transport,
1186,34,75,84,2,104,22,316,54,106,public_transport,
1187,30,87,92,1,145,22,328,58,121,public_transport,
1188,21,84,74,2,176,21,299,63,99,public_transport,
1189,2,58,48,2,207,18,76,87,67,public_transport,
119,0,40,19,8,28,8,76,38,46,public_transport,
1190,2,44,32,1,129,12,48,51,58,public_transport,
1191,4,52,44,2,188,16,70,76,66,public_transport,
1192,2,58,50,2,216,19,80,90,69,public_transport,
1193,4,51,45,2,182,15,83,65,65,public_transport,
1194,5,67,53,2,246,19,96,92,74,public_transport,
1195,1,44,42,1,140,12,61,63,54,public_transport,
1196,2,35,38,1,107,10,55,48,54,public_transport,
1197,2,35,38,1,106,10,55,48,54,public_transport,
1198,4,51,44,2,189,16,69,74,66,public_transport,
1199,5,86,69,6,154,30,160,77,116,public_transport,
120,1,43,23,11,32,10,107,37,55,public_transport,
1200,2,39,23,2,115,16,37,57,27,public_transport,
1201,3,51,29,4,131,20,61,61,54,public_transport,
1202,1,31,16,2,86,15,30,49,22,public_transport,
1203,3,36,19,1,101,17,39,55,34,public_transport,
1204,1,31,19,2,93,12,37,45,23,public_transport,
1205,2,30,19,2,78,14,32,47,23,public_transport,
1206,1,32,20,2,95,12,44,49,27,public_transport,
1207,1,33,19,2,98,16,34,56,29,public_transport,
1208,2,33,18,2,102,13,33,49,26,public_transport,
1209,3,35,20,2,109,14,38,51,27,public_transport,
1210,2,31,17,1,74,12,40,48,24,public_transport,
1211,2,39,22,2,112,16,46,61,32,public_transport,
1213,1,27,31,2,118,11,44,46,33,public_transport,
1214,1,19,12,1,47,8,25,39,14,public_transport,
1215,1,23,16,1,55,12,29,43,18,public_transport,
1216,24,27,57,2,23,10,331,23,72,public_transport,
1217,48,96,148,15,53,35,926,66,247,public_transport,
1218,28,63,88,9,27,16,474,45,145,public_transport,
1219,60,112,169,20,64,42,1121,75,290,public_transport,
1220,50,94,148,17,55,31,902,66,243,public_transport,
1221,48,91,146,15,50,31,888,61,236,public_transport,
1222,63,109,159,20,45,41,1098,70,299,public_transport,
1223,82,145,183,21,54,53,1466,86,354,public_transport,
1224,70,135,193,22,50,50,1357,82,335,public_transport,
1226,85,148,198,22,56,56,1548,84,362,public_transport,
1227,60,116,112,24,42,42,949,62,279,public_transport,
1228,63,119,144,22,43,45,1035,73,315,public_transport,
1229,77,137,132,23,49,52,1366,61,275,public_transport,
123,5,55,46,10,44,12,238,42,98,public_transport,
1230,60,121,128,24,42,46,1004,63,300,public_transport,
1232,85,159,149,27,58,58,1525,66,316,public_transport,
1233,3,67,63,7,65,17,155,46,102,public_transport,
1234,3,63,67,6,70,16,155,45,105,public_transport,
1235,4,82,64,7,54,19,237,48,116,public_transport,
1236,3,77,78,9,80,21,177,64,126,public_transport,
1237,3,101,87,14,89,24,256,64,144,public_transport,
1238,3,69,65,7,83,19,130,59,103,public_transport,
1239,3,68,70,7,77,17,164,52,111,public_transport,
124,5,42,34,7,31,9,178,36,70,public_transport,
1240,2,50,52,4,60,14,84,47,77,public_transport,
1241,4,53,59,5,67,16,123,57,107,public_transport,
1242,2,50,50,4,64,15,100,49,80,public_transport,
1243,2,43,44,4,60,13,87,50,77,public_transport,
1244,3,45,53,5,56,12,92,46,80,public_transport,
1246,1,40,44,2,48,11,67,40,68,public_transport,
1247,12,131,100,24,95,34,435,68,182,public_transport,
1248,3,58,61,4,80,17,120,60,119,public_transport,
1249,1,10,16,1,54,6,51,21,16,public_transport,
125,2,47,41,4,45,10,165,39,80,public_transport,
1250,3,49,44,4,74,14,95,58,89,public_transport,
1252,21,117,73,24,105,29,547,50,167,public_transport,
1253,0,14,16,0,58,6,44,23,15,public_transport,
1254,21,107,72,23,95,24,451,56,155,public_transport,
1255,16,112,75,24,109,27,481,55,162,public_transport,
1256,19,111,87,17,155,28,410,65,183,public_transport,
1257,22,120,86,21,119,27,474,69,196,public_transport,
1258,2,12,16,2,63,7,55,23,19,public_transport,
1259,2,12,13,3,58,5,60,21,18,public_transport,
126,2,25,22,4,41,5,87,26,52,public_transport,
1260,1,49,41,1,87,16,71,42,79,public_transport,
1261,4,63,53,8,120,20,124,59,118,public_transport,
1262,2,55,40,1,127,17,78,47,82,public_transport,
1263,2,62,49,5,118,17,104,58,108,public_transport,
1264,1,48,32,0,88,13,56,43,61,public_transport,
1265,1,45,42,1,85,15,78,42,91,public_transport,
1266,1,45,35,0,98,13,52,42,62,public_transport,
1268,1,49,37,1,182,13,53,49,66,public_transport,
1269,1,59,47,2,209,17,68,57,78,public_transport,
127,1,26,19,3,31,6,47,23,42,public_transport,
1270,1,49,35,0,150,14,48,47,66,public_transport,
1271,1,43,33,0,137,12,44,41,61,public_transport,
1272,1,43,32,0,150,13,44,41,63,public_transport,
1273,1,44,33,0,157,12,44,43,61,public_transport,
1274,1,27,17,0,152,6,20,24,25,public_transport,
1275,1,34,23,0,117,9,41,31,56,public_transport,
1277,1,27,21,0,129,9,39,29,42,public_transport,
1278,2,31,28,2,185,8,45,36,38,public_transport,
128,1,25,22,3,53,5,49,39,45,public_transport,
1280,10,99,86,20,83,25,321,67,142,public_transport,
1281,7,63,62,10,68,15,155,46,92,public_transport,
1283,1,40,39,12,33,7,101,23,52,public_transport,
1284,3,50,52,4,116,15,121,51,65,public_transport,
1285,3,62,58,10,103,16,154,56,81,public_transport,
1286,13,138,105,25,101,35,481,69,191,public_transport,
1287,2,28,36,1,71,11,70,39,43,public_transport,
1289,1,26,28,0,121,11,93,50,40,public_transport,
129,0,17,14,1,29,3,34,20,26,public_transport,
1291,1,17,17,0,63,7,33,30,7,public_transport,
1292,2,31,30,0,141,14,88,59,38,public_transport,
1293,4,33,34,1,146,16,132,62,54,public_transport,
1294,0,19,20,0,95,8,22,37,14,public_transport,
1295,2,25,28,0,127,10,75,50,36,public_transport,
1296,0,20,20,0,101,9,31,40,16,public_transport,
1297,0,24,26,0,114,10,59,47,34,public_transport,
1298,0,22,17,0,86,8,70,34,30,public_transport,
1299,0,19,20,0,95,8,22,37,14,public_transport,
13,0,3,3,0,2,1,11,4,1,public_transport,
130,1,21,20,0,57,6,50,38,28,public_transport,
1301,0,19,18,0,97,9,28,39,12,public_transport,
1302,0,25,15,0,100,10,82,37,29,public_transport,
1303,0,24,19,0,102,9,76,36,31,public_transport,
1305,2,16,16,3,68,7,66,28,21,public_transport,
1306,1,24,15,0,100,8,72,36,29,public_transport,
1307,0,21,17,0,90,8,71,34,30,public_transport,
1308,1,22,13,0,78,6,66,32,28,public_transport,
1309,1,23,15,0,99,6,68,32,28,public_transport,
131,0,17,14,0,36,4,34,26,26,public_transport,
1310,0,22,15,0,94,9,74,31,29,public_transport,
1311,1,23,15,0,97,6,68,32,28,public_transport,
1312,1,26,17,0,109,9,74,37,30,public_transport,
1313,1,22,14,0,77,6,66,29,29,public_transport,
1314,1,24,16,0,103,8,68,32,30,public_transport,
1315,1,18,14,0,69,5,62,28,27,public_transport,
1316,1,22,15,0,91,5,64,32,29,public_transport,
1317,0,16,12,0,59,3,59,25,27,public_transport,
1319,0,19,13,0,54,4,62,25,28,public_transport,
132,1,21,20,0,59,5,53,38,28,public_transport,
1321,0,13,10,0,56,4,58,21,25,public_transport,
1322,0,12,10,0,52,4,58,22,26,public_transport,
1323,0,12,10,0,53,3,58,22,25,public_transport,
1324,2,57,57,4,76,16,102,51,86,public_transport,
1325,47,95,153,14,49,36,947,67,248,public_transport,
1326,2,15,18,2,71,8,61,29,21,public_transport,
1327,2,37,31,2,188,8,49,37,41,public_transport,
1328,0,11,16,1,50,7,39,21,16,public_transport,
1329,41,85,120,19,74,26,707,65,210,public_transport,
133,1,37,23,2,88,12,60,56,31,public_transport,
1330,6,27,32,7,33,6,133,21,52,public_transport,
1331,47,90,129,18,59,27,768,63,212,public_transport,
1332,3,32,36,4,22,8,140,17,62,public_transport,
1333,30,64,93,9,45,16,516,44,146,public_transport,
1334,8,47,57,6,30,11,251,27,93,public_transport,
1335,22,57,72,7,39,15,385,36,112,public_transport,
1336,3,40,47,4,22,9,180,21,77,public_transport,
1337,1,29,19,2,96,12,30,46,27,public_transport,
1338,0,0,1,0,3,0,3,2,0,public_transport,
134,1,29,22,2,83,8,63,42,29,public_transport,
1340,0,0,0,0,3,0,2,1,0,public_transport,
1341,1,1,1,0,20,4,8,1,5,public_transport,
1342,1,0,0,0,13,2,7,1,0,public_transport,
1343,0,2,2,0,32,3,7,8,5,public_transport,
1344,0,1,1,0,20,3,6,5,5,public_transport,
1346,0,1,1,0,16,2,5,1,5,public_transport,
1347,3,16,7,1,83,7,18,23,24,public_transport,
1348,0,9,5,0,55,4,8,14,13,public_transport,
1349,3,31,11,4,119,9,27,28,38,public_transport,
135,1,37,27,1,98,11,71,55,37,public_transport,
1350,0,14,6,2,73,6,9,18,13,public_transport,
1351,3,34,16,3,111,11,45,28,55,public_transport,
1352,5,48,33,5,158,14,102,41,98,public_transport,
1353,3,35,25,4,131,11,51,31,77,public_transport,
1354,5,60,40,8,188,17,117,54,119,public_transport,
1355,5,56,39,8,177,16,110,51,109,public_transport,
1356,6,62,43,10,191,17,133,60,125,public_transport,
1357,5,57,35,8,185,16,116,50,109,public_transport,
1358,6,59,44,10,178,17,137,58,126,public_transport,
1359,6,58,46,10,176,18,135,58,128,public_transport,
136,1,32,22,2,88,9,62,47,28,public_transport,
1360,5,67,52,8,208,19,128,63,132,public_transport,
1361,5,56,34,9,198,17,119,56,109,public_transport,
1362,5,58,44,8,153,15,134,44,121,public_transport,
1363,5,57,42,7,155,17,125,53,122,public_transport,
1364,5,65,48,9,161,17,151,45,129,public_transport,
1365,9,86,72,10,222,21,155,69,142,public_transport,
1366,6,61,47,9,160,18,160,47,126,public_transport,
1367,7,77,67,10,205,19,159,60,144,public_transport,
1368,6,60,56,9,146,18,168,56,125,public_transport,
1369,5,57,43,7,146,14,130,42,122,public_transport,
137,1,39,33,1,103,10,77,55,40,public_transport,
1370,8,60,55,9,135,17,198,53,143,public_transport,
1371,6,60,46,9,159,18,161,48,125,public_transport,
1372,11,58,49,9,118,18,222,53,139,public_transport,
1373,11,53,46,9,116,17,215,45,121,public_transport,
1374,11,66,63,11,132,20,269,59,145,public_transport,
1375,8,60,52,9,116,16,212,50,139,public_transport,
1376,11,73,73,13,166,21,287,72,154,public_transport,
1377,6,50,38,9,127,17,130,50,104,public_transport,
1378,6,49,35,9,134,15,127,53,105,public_transport,
1379,7,60,46,8,139,16,177,54,125,public_transport,
138,1,25,24,2,87,6,64,40,29,public_transport,
1380,5,58,45,9,157,18,157,53,124,public_transport,
1381,28,135,154,27,88,41,663,73,348,public_transport,
1382,26,86,94,21,52,28,551,57,203,public_transport,
1383,34,81,85,16,32,29,629,49,193,public_transport,
1384,34,66,79,15,30,27,592,42,181,public_transport,
1386,54,121,154,24,44,43,968,78,291,public_transport,
1387,40,111,138,23,42,33,772,71,255,public_transport,
139,1,35,26,2,91,10,66,51,31,public_transport,
1393,32,55,68,11,24,25,569,42,147,public_transport,
1395,25,69,79,17,32,21,425,41,162,public_transport,
1396,0,3,7,0,38,1,11,7,5,public_transport,
1397,11,64,66,8,42,22,279,34,153,public_transport,
1398,14,86,94,16,62,28,386,46,216,public_transport,
1399,14,97,110,14,74,33,402,49,225,public_transport,
14,0,4,3,0,2,2,11,4,1,public_transport,
140,1,24,24,2,86,4,61,38,29,public_transport,
1400,0,5,8,0,42,1,11,10,7,public_transport,
1401,105,164,208,15,218,64,1240,110,274,public_transport,
1402,50,95,133,10,133,32,477,66,166,public_transport,
1403,67,95,143,9,112,34,805,59,171,public_transport,
1404,22,72,79,9,130,22,220,53,119,public_transport,
1405,40,77,108,8,113,21,348,52,126,public_transport,
1406,19,77,72,8,142,20,186,58,124,public_transport,
1407,26,67,76,8,115,17,259,39,101,public_transport,
1408,18,87,77,8,162,27,185,64,134,public_transport,
1409,23,81,79,8,143,24,218,58,126,public_transport,
1410,18,89,74,8,166,27,164,74,129,public_transport,
1411,20,82,72,8,154,23,183,64,122,public_transport,
1412,0,3,7,0,38,1,16,7,5,public_transport,
1414,16,78,96,18,69,28,335,52,172,public_transport,
1415,11,80,94,17,75,29,332,54,182,public_transport,
1416,10,57,75,16,66,21,266,39,134,public_transport,
1417,16,109,126,24,91,39,470,75,268,public_transport,
1418,10,77,93,17,91,31,313,55,178,public_transport,
1419,29,144,171,30,95,43,749,84,373,public_transport,
1420,20,116,128,19,87,41,501,58,279,public_transport,
1421,19,70,56,16,37,19,376,37,136,public_transport,
1422,11,56,38,5,32,14,268,31,72,public_transport,
1423,12,64,42,8,40,18,316,38,98,public_transport,
1424,17,93,60,17,53,30,461,63,158,public_transport,
1425,28,108,103,2,251,30,361,91,136,public_transport,
1426,0,3,8,0,40,1,11,8,5,public_transport,
1427,26,165,118,27,151,37,635,93,255,public_transport,
1428,14,156,107,29,130,35,535,81,219,public_transport,
1429,15,148,110,28,97,43,523,79,215,public_transport,
1430,1,9,20,3,63,4,26,13,17,public_transport,
1431,32,118,124,16,186,29,408,76,179,public_transport,
1432,18,110,96,17,160,27,371,68,181,public_transport,
1433,45,122,139,14,219,33,453,86,172,public_transport,
1434,42,143,150,15,224,38,520,99,209,public_transport,
1435,27,80,86,8,147,22,257,61,137,public_transport,
1436,31,97,105,15,169,24,330,63,146,public_transport,
1437,17,78,72,8,151,23,182,58,128,public_transport,
1439,1,9,21,3,59,3,25,12,18,public_transport,
1440,8,73,50,2,231,22,118,99,79,public_transport,
1441,8,73,50,2,240,22,118,99,81,public_transport,
1442,8,75,50,2,232,22,121,101,80,public_transport,
1443,8,73,50,2,236,22,118,99,79,public_transport,
1444,8,76,50,2,233,22,121,104,80,public_transport,
1445,8,73,50,2,236,22,118,99,79,public_transport,
1446,8,76,50,2,233,22,121,104,80,public_transport,
1447,1,12,24,3,73,5,28,17,19,public_transport,
1448,1,39,30,3,68,14,58,41,47,public_transport,
1449,2,49,40,2,173,15,56,76,59,public_transport,
145,0,17,13,0,25,4,35,19,26,public_transport,
1450,8,73,50,2,234,22,118,99,79,public_transport,
1452,29,73,101,2,85,31,623,47,100,public_transport,
1453,5,29,25,0,43,8,87,17,22,public_transport,
1454,1,27,21,1,43,9,58,15,17,public_transport,
1455,7,42,32,1,57,12,127,27,23,public_transport,
1456,15,52,50,2,67,25,369,36,46,public_transport,
1457,1,31,22,1,53,10,58,18,15,public_transport,
1458,6,34,28,0,49,10,112,20,23,public_transport,
1459,1,34,26,2,73,8,60,23,21,public_transport,
146,0,17,12,0,23,4,28,16,23,public_transport,
1460,1,32,22,2,68,10,58,20,16,public_transport,
1461,1,33,24,2,80,9,55,30,21,public_transport,
1462,1,32,22,2,72,8,54,22,18,public_transport,
1463,3,42,28,3,87,10,63,36,22,public_transport,
1464,1,34,26,2,73,8,60,23,21,public_transport,
1465,3,47,31,3,91,12,51,37,25,public_transport,
1466,1,35,25,2,82,8,64,29,23,public_transport,
1467,3,51,35,3,98,12,64,42,29,public_transport,
1468,4,48,32,3,94,12,63,39,28,public_transport,
1469,0,26,18,2,68,6,47,24,25,public_transport,
147,14,149,102,26,125,33,526,78,211,public_transport,
1470,3,42,28,3,87,11,47,33,25,public_transport,
1471,0,28,20,2,75,7,50,24,25,public_transport,
1472,0,45,39,2,94,12,70,37,57,public_transport,
1473,0,40,28,2,89,11,62,35,31,public_transport,
1474,2,56,48,4,102,14,113,46,80,public_transport,
1475,1,48,37,2,98,13,71,43,48,public_transport,
1476,1,52,52,4,97,14,124,44,90,public_transport,
1477,1,56,53,4,99,15,113,45,82,public_transport,
1478,4,53,56,3,111,17,124,57,96,public_transport,
1479,1,49,48,4,101,13,110,42,84,public_transport,
148,24,129,90,25,129,29,545,77,203,public_transport,
1480,4,71,76,4,142,24,154,75,132,public_transport,
1481,3,58,57,4,102,16,127,53,90,public_transport,
1482,4,82,87,6,172,32,179,97,165,public_transport,
1483,3,54,59,5,113,19,133,60,101,public_transport,
1484,6,101,96,7,220,35,207,116,180,public_transport,
1486,11,102,130,14,118,30,424,66,205,public_transport,
1487,8,83,101,12,126,27,380,60,168,public_transport,
1488,5,57,65,9,75,20,280,44,107,public_transport,
1489,5,44,39,7,93,13,148,34,71,public_transport,
149,11,125,91,25,100,32,451,67,181,public_transport,
1490,8,38,46,4,61,13,150,31,105,public_transport,
1491,5,40,49,6,60,12,222,29,98,public_transport,
1492,5,41,46,3,70,13,121,29,89,public_transport,
1493,7,40,49,5,61,14,181,30,117,public_transport,
1494,8,52,68,6,107,11,179,31,106,public_transport,
1495,8,54,76,7,83,13,211,32,126,public_transport,
1496,3,49,67,7,111,14,136,36,105,public_transport,
1497,7,46,69,5,81,12,152,28,109,public_transport,
1498,7,59,73,6,144,16,127,43,106,public_transport,
1499,6,45,64,5,86,11,137,29,99,public_transport,
150,23,122,93,21,139,27,470,72,207,public_transport,
1500,8,63,82,6,156,16,136,45,118,public_transport,
1501,8,55,64,8,143,12,126,36,106,public_transport,
1502,7,62,81,7,145,17,155,45,116,public_transport,
1503,8,73,68,8,173,15,142,51,140,public_transport,
1504,9,79,93,7,171,19,179,52,142,public_transport,
1505,6,73,64,8,189,16,147,53,138,public_transport,
1506,9,78,90,7,182,20,164,56,144,public_transport,
1507,6,56,48,4,138,13,109,39,102,public_transport,
1508,6,47,52,8,128,11,118,34,102,public_transport,
1509,5,56,49,6,142,15,121,40,106,public_transport,
151,24,145,105,26,130,35,586,84,234,public_transport,
1510,6,69,59,7,176,15,136,48,128,public_transport,
