stop_id,stop_name,stop_lat,stop_lon,clust,geometry
F02895,Mexikói út,47.52179066666667,19.092444666666665,776,POINT (19.092006 47.521761)
F02898,Kassai tér,47.524799,19.09655,774,POINT (19.09655 47.524799)
F02899,Kassai tér,47.523802249999996,19.09830175,772,POINT (19.098116 47.524016)
F02903,Pándorfalu utca,47.529641,19.102884000000003,759,POINT (19.102706 47.529512)
F02906,Róna park,47.53618600000001,19.106550333333335,763,POINT (19.105701 47.535636)
F02909,Miskolci utca,47.532352,19.1105345,766,POINT (19.110648 47.532527)
F02913,Szentes utca,47.526625499999994,19.1171775,865,POINT (19.117377 47.526877)
F02915,Róna utca,47.512031,19.1157875,751,POINT (19.115416 47.511865)
F02917,Törökőr utca,47.50806,19.108057000000002,744,POINT (19.107672 47.50793)
F02923,"Erzsébet királyné útja, aluljáró",47.516605,19.091648,424,POINT (19.091909 47.5164)
F02928,Pillangó utca,47.5034855,19.1186705,599,POINT (19.118511 47.503499)
F02930,Kaffka Margit utca,47.5079055,19.126561000000002,748,POINT (19.126455 47.507946)
F02932,Tihamér utca,47.5117315,19.139749000000002,716,POINT (19.139829 47.511875)
F02934,Újváros park,47.51474,19.144958,711,POINT (19.145197 47.51465)
F02936,Mályva utca,47.5114085,19.132799,719,POINT (19.133297 47.511593)
F02938,Gödöllői utca,47.5154925,19.133399,718,POINT (19.133728 47.515352)
F02940,Cinkotai út / Mogyoródi út,47.522633,19.138347,859,POINT (19.138347 47.522633)
F02941,Miskolci utca / Szugló utca,47.524666999999994,19.1246735,868,POINT (19.124514 47.524595)
F02943,Fűrész utca / Szugló utca,47.519881,19.119083500000002,757,POINT (19.119223 47.520074)
F02945,Kerékgyártó utca,47.53243,19.117117,767,POINT (19.116747 47.532562)
F02947,Fűrész utca,47.526028499999995,19.104832000000002,761,POINT (19.104973 47.526272)
F02951,Fűrész utca,47.527397,19.098651,771,POINT (19.098651 47.527397)
F02952,Nezsider park,47.5270995,19.1008675,770,POINT (19.101107 47.527477)
F02954,Sárrét park,47.5337345,19.106113999999998,764,POINT (19.10644 47.534238)
F02956,Posta Járműtelep,47.510208,19.112368500000002,742,POINT (19.112523 47.510213)
F02960,Amerikai út,47.5139225,19.102946,739,POINT (19.103391 47.514264)
F02962,Laky Adolf utca,47.5197845,19.097580999999998,775,POINT (19.097435 47.519618)
F02968,Tihamér utca,47.50694266666667,19.133325,722,POINT (19.133051 47.50706)
F02979,Ajtósi Dürer sor,47.51362,19.096009,394,POINT (19.096261 47.513431)
F02981,Besztercebányai utca,47.54148,19.1717265,665,POINT (19.171846 47.541466)
F02983,György utca,47.53786100000001,19.1644815,670,POINT (19.164173 47.537885)
F02985,Szentmihályi út,47.536968,19.1625805,671,POINT (19.162956 47.5372)
F02987,János utca,47.534423,19.161051,668,POINT (19.161051 47.534423)
F02988,Rákospalotai határút,47.529021666666665,19.15276833333333,850,POINT (19.152547 47.528875)
F02991,Rigó utca,47.528508,19.150301,852,POINT (19.150301 47.528508)
F02992,Rákospalotai határút,47.527278,19.148241,853,POINT (19.148241 47.527278)
F02993,Pálya utca,47.525514,19.148795,694,POINT (19.148795 47.525514)
F02997,Visonta utca,47.586534,19.121419,1773,POINT (19.120973 47.586026)
F02999,Kanizsai Dorottya utca,47.582564500000004,19.122647999999998,1772,POINT (19.121877 47.582659)
F03000,Kanizsai Dorottya utca,47.585599,19.124607,1774,POINT (19.124607 47.585599)
F03003,"Rákospalota, MEDIMPEX",47.5862915,19.132934499999998,1771,POINT (19.133245 47.586765)
F03008,Szántóföld utca,47.57614,19.132116,1800,POINT (19.132116 47.57614)
F03010,Vághó Ferenc utca,47.574352,19.13,1809,POINT (19.13 47.574352)
F03011,Kosd utca,47.572103,19.130754,1810,POINT (19.130754 47.572103)
F03012,"Rákospalota, Bogáncs utca",47.570292,19.134406,1798,POINT (19.134406 47.570292)
F03013,Közvágóhíd utca,47.571858500000005,19.1269925,1807,POINT (19.126953 47.57189)
