stop_id,arpu_low_ratio_walk15,arpu_low_ratio_multimodal
009468,0.3080622300215983,0.3235496226919308
009469,0.25398351948591286,0.25075389323971553
009470,0.25261010703632214,0.3061568822404001
009471,0.26773471027749757,0.3037805029820883
009474,0.30664477496619663,0.29857951344652156
009475,0.35686344437138495,0.34755204567784515
009480,0.3565908974293191,0.2830903362883728
009481,0.46016000974678656,0.4695960295991594
009482,0.23910973314140183,0.18802110982731163
009483,0.202829966197626,0.20975808921098296
009484,0.24317493356130016,0.22023293701688096
009485,0.23257139367786844,0.21847181008902078
009486,0.23882424984690756,0.24903497697568594
009487,0.2788685305975286,0.24745456686423048
009491,0.2753950687984646,0.3040978557390514
009492,0.2754700348061344,0.28002248916087313
009493,0.26856257784306836,0.2819356400577428
009494,0.27397831526271893,0.2716412673349442
009495,0.400398244473342,0.45287475958818874
009498,0.4239731177989409,0.4036597999578279
009499,0.4146256569711455,0.3768414022358665
009500,0.38929676005164704,0.2901100600277221
009501,0.3752993909532608,0.4199816842278565
009503,0.3148298731989937,0.30893715398187016
009504,0.3119234449760766,0.3749303518555187
009508,0.3330346604175103,0.4053640938462876
009509,0.333704800239513,0.37102660265689913
009510,0.363557409661807,0.38684262359661215
009511,0.36746382929172366,0.3998619714914406
009512,0.27624074633630463,0.3611862039993932
009513,0.31443958622160606,0.3924978198282144
009514,0.2951249614316569,0.3885317562355361
009515,0.41555331121050354,0.41074355415731495
009516,0.416752488843117,0.4043028788671673
009520,0.40752349085869555,0.42362103588658284
009521,0.41126005842934504,0.43431093358975303
009522,0.39962001886847887,0.39942135796841866
009524,0.34410752948158574,0.3800882785679255
009534,0.21078950944421795,0.24106782495051027
009536,0.36780494467968855,0.3552180830478593
009537,0.449498677250759,0.47353337894200104
009538,0.39750178370162026,0.42145998545555285
009539,0.38931443891229417,0.34863225207006804
009540,0.3752062494437256,0.4002713674074863
009541,0.3475813005736092,0.3290996214825353
009543,0.260157056158945,0.24566180125627007
009544,0.22229211476806945,0.2234233656252005
009546,0.15145029569135454,0.24253879448844198
009548,0.11650260567458019,0.2949925352813589
009549,0.29582088295947145,0.2971514710468864
009550,0.2955985213890148,0.2506073967425538
009551,0.35348456855559257,0.33837717000244505
009554,0.3911744854889241,0.38608431015166467
009555,0.33644495438393246,0.400361060963755
009558,0.42657326560989456,0.4331717444928047
009563,0.13374955749364398,0.2915136652986544
009564,0.13093306288032458,0.2126852071943586
009568,0.25506484192912204,0.2994680590282885
009569,0.36276626450383875,0.3486412357964457
009570,0.4970020165567093,0.47444865363327887
009572,0.22007582596136485,0.29905423990655444
009573,0.22526578245662637,0.23387295876979508
009574,0.20803752535496955,0.273410455558213
009575,0.19555204632188444,0.3231790738482586
009576,0.2110164708296988,0.3222029269558075
009577,0.34232083121549894,0.3431222795966369
009578,0.3476175830684938,0.3486431637116569
009581,0.38174044773607135,0.39089164233115
009582,0.4428088178169105,0.43492990481630484
009584,0.39809492989651557,0.3495358035824077
009587,0.46117615949159674,0.4614055055298891
009588,0.3005976075542432,0.3725609789602668
009592,0.4754761875559589,0.42360724754794216
009625,0.19580200501253134,0.18986439296938656
009652,0.40950787092725277,0.43592823586240503
009659,0.21033532692695384,0.31638506415455725
009667,0.4989638895317857,0.4801273190144839
009676,0.4329794849144824,0.4530320102432779
009684,0.30048212850808015,0.23988906622014075
009685,0.2969767062556529,0.26117500292386264
009691,0.4141882946384326,0.4257037565178548
009692,0.418399691906624,0.4273211621393698
009693,0.3877488105864706,0.390100975437057
009698,0.42361473649430037,0.4181512530032655
009699,0.4224307876917802,0.43862225930851606
009704,0.21894012873644297,0.2461617524250016
009705,0.2239871936953577,0.23611149453846084
009706,0.21264367816091953,0.255556522845529
009707,0.21532348751780492,0.19886888510253936
009708,0.20334480753210415,0.19136046231639778
009715,0.4720521936737162,0.4381105978186589
009716,0.47805996564922104,0.42200059811322466
009717,0.46917659333970957,0.47478894517017683
009718,0.4507405202247609,0.4480231809401159
009719,0.44852813230543426,0.44398658584073886
009728,0.11020408163265305,0.22253060062624536
009729,0.11587485515643105,0.20219709969381916
009730,0.4575564055898839,0.4400301020346894
009743,0.40211979310922313,0.4166965223674862
011313,0.22000454648783815,0.23923154298917426
011320,0.3618704414468894,0.34589334955055523
011321,0.3798926689970952,0.3982907778244566
011322,0.3955596348481842,0.39196323432036106
011495,0.42727217299406556,0.4279870390845311
011715,0.2492542533275731,0.2893373816752991
011723,0.29940086231031976,0.24222402515085442
011725,0.2976656082637195,0.23916233247304505
011726,0.3046315933502086,0.23675163736174146
