stop_id,cultural_institutions,drugstores,groceries,healthcare,parks,religious_organizations,restaurants,schools,services,costing,range
F00176,2,5,6,10,22,6,17,12,9,public_transport,
F00177,2,2,2,3,14,3,5,9,2,public_transport,
F00178,2,4,4,4,18,5,10,10,7,public_transport,
F00179,2,1,2,2,13,3,3,5,0,public_transport,
F00180,2,4,3,4,18,5,7,10,6,public_transport,
F00181,2,1,1,2,9,2,3,3,0,public_transport,
F00182,2,4,3,4,18,5,7,10,6,public_transport,
F00183,0,0,0,1,8,2,3,3,0,public_transport,
F00184,2,2,2,3,14,3,5,9,2,public_transport,
F00187,72,45,88,41,178,27,491,43,251,public_transport,
F00188,22,20,27,25,83,14,163,10,95,public_transport,
F00189,129,78,150,57,205,52,974,68,403,public_transport,
F00191,104,57,116,48,183,41,642,56,282,public_transport,
F00192,111,60,123,58,199,45,667,63,308,public_transport,
F00193,31,26,39,24,72,11,195,17,95,public_transport,
F00194,28,20,34,15,61,9,173,20,103,public_transport,
F00195,36,36,48,33,92,16,274,22,141,public_transport,
F00196,41,34,48,29,91,17,290,19,151,public_transport,
F00198,60,41,72,46,145,22,349,52,189,public_transport,
F00199,78,48,85,42,132,31,526,31,228,public_transport,
F00201,20,18,26,22,62,9,108,19,61,public_transport,
F00202,39,33,46,25,87,14,263,18,126,public_transport,
F00203,17,14,25,11,54,7,86,23,55,public_transport,
F00204,26,25,36,24,71,10,174,17,85,public_transport,
F00205,16,14,26,12,57,7,83,25,50,public_transport,
F00206,26,27,38,25,66,10,178,19,85,public_transport,
F00207,16,14,30,12,63,8,85,30,51,public_transport,
F00208,20,18,26,22,62,9,108,19,61,public_transport,
F00209,16,11,28,13,59,7,76,30,46,public_transport,
F00210,17,14,25,11,54,7,86,23,55,public_transport,
F00211,17,13,24,14,65,6,64,29,42,public_transport,
F00212,16,14,26,12,57,7,83,25,50,public_transport,
F00213,18,15,29,22,74,10,82,40,49,public_transport,
F00214,19,17,28,17,66,9,85,31,51,public_transport,
F00215,19,14,29,16,74,9,73,36,49,public_transport,
F00216,18,14,30,17,70,9,86,33,53,public_transport,
F00217,14,16,23,18,59,9,67,36,45,public_transport,
F00218,10,14,21,15,49,7,63,28,36,public_transport,
F00219,11,15,23,17,51,9,61,31,38,public_transport,
F00220,10,9,18,8,42,7,55,24,33,public_transport,
F00221,9,14,22,15,49,9,59,29,37,public_transport,
F00222,18,14,24,17,44,6,111,19,47,public_transport,
F00223,10,9,18,8,42,7,55,24,33,public_transport,
F00224,27,26,38,22,64,9,206,21,91,public_transport,
F00225,25,19,27,21,60,8,141,17,65,public_transport,
F00226,10,9,15,8,36,6,52,12,30,public_transport,
F00227,8,7,14,8,35,6,44,10,27,public_transport,
F00228,18,14,25,9,46,7,111,23,48,public_transport,
F00229,31,31,44,24,80,13,253,20,129,public_transport,
F00230,18,14,23,16,43,6,110,17,47,public_transport,
F00231,43,38,61,28,105,18,355,27,176,public_transport,
F00232,48,43,68,35,122,21,422,28,208,public_transport,
F00233,29,30,42,23,79,13,243,24,119,public_transport,
F00234,105,58,123,50,193,44,657,58,297,public_transport,
F00235,118,64,126,54,195,45,823,57,351,public_transport,
F00236,105,55,115,52,200,42,662,53,287,public_transport,
F00237,105,55,117,48,185,43,643,55,287,public_transport,
F00239,52,39,67,32,143,26,345,24,200,public_transport,
F00240,62,49,90,43,153,30,480,45,240,public_transport,
F00241,49,38,65,32,139,26,339,24,198,public_transport,
F00242,51,39,62,32,142,25,353,33,196,public_transport,
F00243,44,32,56,28,140,25,263,25,175,public_transport,
F00244,56,43,73,34,157,28,371,32,215,public_transport,
F00245,45,36,58,29,154,28,267,29,182,public_transport,
F00246,57,47,81,35,151,29,410,32,248,public_transport,
F00247,35,28,47,27,131,25,192,24,155,public_transport,
F00248,58,53,83,37,152,28,508,38,270,public_transport,
F00249,7,11,23,11,60,7,78,11,69,public_transport,
F00250,26,25,41,26,104,21,155,24,119,public_transport,
F00251,3,10,16,11,49,5,68,12,56,public_transport,
F00252,18,18,33,24,88,18,124,19,96,public_transport,
F00253,3,11,19,12,53,6,71,17,59,public_transport,
F00254,13,11,27,22,73,17,96,15,78,public_transport,
F00255,5,10,15,9,38,5,67,15,45,public_transport,
F00256,6,11,23,11,58,7,77,11,68,public_transport,
F00257,5,10,16,6,36,6,64,17,36,public_transport,
F00258,3,10,16,11,49,5,68,12,56,public_transport,
F00259,6,11,16,7,35,6,51,20,21,public_transport,
F00260,5,10,16,9,38,6,71,17,47,public_transport,
F00261,5,8,18,9,36,6,39,26,19,public_transport,
F00262,5,11,17,7,38,6,65,17,38,public_transport,
F00264,9,12,19,7,43,7,56,25,23,public_transport,
F00265,12,13,21,11,59,8,75,30,48,public_transport,
F00266,4,9,17,12,39,7,37,36,16,public_transport,
F00267,4,8,16,7,32,4,33,22,15,public_transport,
F00268,17,11,24,10,58,6,61,25,39,public_transport,
F00269,6,8,16,7,38,4,31,24,12,public_transport,
F00270,17,13,24,14,63,6,63,29,42,public_transport,
F00271,3,7,12,6,24,3,23,13,10,public_transport,
F00272,6,8,16,7,38,4,31,23,12,public_transport,
F00273,4,8,15,7,31,3,28,21,11,public_transport,
F00278,3,10,17,21,43,8,37,41,21,public_transport,
F00279,4,8,19,16,44,7,45,42,18,public_transport,
F00280,3,5,12,10,22,6,34,22,21,public_transport,
F00281,12,13,19,18,32,9,82,32,42,public_transport,
F00282,10,9,15,13,26,6,62,24,37,public_transport,
F00283,20,18,28,23,45,10,135,35,60,public_transport,
F00284,14,14,23,20,39,10,86,39,43,public_transport,
F00285,23,22,33,25,53,10,155,41,72,public_transport,
F00286,16,18,26,22,39,10,126,34,57,public_transport,
F00287,39,25,45,30,79,15,201,37,111,public_transport,
F00288,18,17,25,22,44,9,134,33,60,public_transport,
F00289,45,29,56,34,104,20,238,53,140,public_transport,
F00292,4,2,9,7,16,2,28,24,13,public_transport,
F00293,12,13,22,15,37,7,115,31,49,public_transport,
F00294,12,16,24,19,46,9,120,41,54,public_transport,
F00295,14,15,23,17,58,9,64,31,44,public_transport,
F00296,21,17,29,19,56,10,140,42,64,public_transport,
F00297,28,14,25,15,53,6,150,25,77,public_transport,
F00298,32,19,41,16,72,9,186,30,105,public_transport,
F00299,4,4,12,11,25,5,33,28,18,public_transport,
F00300,14,13,23,12,30,8,117,28,50,public_transport,
F00301,37,22,44,18,77,13,212,34,108,public_transport,
F00302,32,21,40,18,62,8,182,31,100,public_transport,
F00303,50,30,58,34,119,18,282,44,172,public_transport,
F00304,75,49,86,53,155,30,505,63,217,public_transport,
F00305,118,63,118,67,197,41,727,82,295,public_transport,
F00307,118,64,118,67,197,41,727,82,295,public_transport,
F00308,123,74,134,74,214,47,837,92,354,public_transport,
F00310,7,13,24,24,46,12,59,47,33,public_transport,
F00311,3,11,19,21,40,9,36,36,23,public_transport,
F00312,4,13,20,21,48,11,43,37,25,public_transport,
F00313,17,21,31,28,58,12,119,51,63,public_transport,
F00314,4,8,11,13,36,10,34,25,19,public_transport,
F00315,8,12,18,21,45,13,51,37,29,public_transport,
F00316,2,6,9,8,24,8,25,22,13,public_transport,
F00317,4,10,15,16,41,11,37,30,24,public_transport,
F00318,1,7,9,6,25,8,26,22,15,public_transport,
F00319,4,9,11,15,33,10,33,27,18,public_transport,
F00320,7,9,14,23,35,12,45,40,25,public_transport,
F00321,3,7,11,17,27,8,26,25,17,public_transport,
F00322,1,4,7,14,22,7,19,19,9,public_transport,
F00323,4,8,11,13,36,10,34,25,19,public_transport,
F00324,8,15,25,24,51,13,66,42,35,public_transport,
F00325,3,5,8,8,23,7,19,22,14,public_transport,
F00326,3,11,17,21,39,9,36,36,23,public_transport,
F00327,2,5,8,6,16,6,18,19,14,public_transport,
F00328,3,8,12,14,31,8,31,27,18,public_transport,
F00329,2,3,7,4,11,4,15,18,10,public_transport,
F00330,3,7,10,9,26,7,24,23,16,public_transport,
F00331,1,3,7,4,10,4,14,17,9,public_transport,
F00332,3,5,8,7,23,7,20,21,15,public_transport,
F00345,1,5,8,3,19,5,22,17,11,public_transport,
F00346,2,6,9,8,24,8,25,22,13,public_transport,
F00347,1,7,9,5,24,7,24,19,15,public_transport,
F00348,3,7,9,8,26,9,26,23,16,public_transport,
F00372,21,14,22,9,37,5,126,27,57,public_transport,
F00373,44,24,51,29,96,15,246,44,146,public_transport,
F00408,46,31,60,36,110,21,242,61,150,public_transport,
F00409,50,33,62,38,124,21,258,62,157,public_transport,
F00410,44,29,57,35,104,20,236,55,141,public_transport,
F00411,29,24,50,32,68,13,180,52,106,public_transport,
F00412,118,63,118,68,197,41,727,82,295,public_transport,
F00414,3,11,20,22,50,9,40,39,23,public_transport,
F00415,3,11,19,21,40,9,36,36,23,public_transport,
F00416,6,8,13,23,32,10,43,37,21,public_transport,
F00417,2,7,12,18,28,8,32,30,17,public_transport,
F00422,119,64,122,69,202,42,731,89,298,public_transport,
F00423,4,10,16,12,40,7,38,33,18,public_transport,
F00424,6,11,17,7,36,7,54,22,21,public_transport,
F00425,48,32,60,37,117,22,252,62,157,public_transport,
F00426,67,48,87,56,178,28,379,73,203,public_transport,
F00427,52,34,65,37,120,21,262,63,159,public_transport,
F00428,62,43,76,53,162,25,363,68,192,public_transport,
F00429,8,12,18,25,43,11,48,42,29,public_transport,
F00430,18,20,28,28,54,12,125,48,64,public_transport,
F00431,17,18,27,29,53,12,127,46,63,public_transport,
F00432,9,14,19,25,51,13,55,43,31,public_transport,
F00435,0,4,12,0,26,4,5,11,6,public_transport,
F00436,0,4,15,0,26,3,7,11,6,public_transport,
F00437,1,9,19,0,39,4,19,12,10,public_transport,
F00438,1,10,19,0,40,4,19,13,10,public_transport,
F00439,2,15,28,0,51,4,30,14,16,public_transport,
F00440,13,7,25,3,64,7,50,14,33,public_transport,
F00441,3,5,18,2,37,3,34,8,20,public_transport,
F00442,1,13,23,0,43,4,26,14,11,public_transport,
F00443,3,5,18,2,37,3,34,8,20,public_transport,
F00444,6,5,22,2,46,3,41,12,28,public_transport,
F00445,1,10,19,0,40,4,19,13,10,public_transport,
F00446,2,15,28,0,53,4,30,14,16,public_transport,
F00447,1,12,20,0,40,4,24,13,11,public_transport,
F00448,2,15,30,0,57,4,30,15,16,public_transport,
F00449,1,10,19,0,40,4,19,13,10,public_transport,
F00450,2,15,28,0,51,4,30,14,16,public_transport,
F00451,2,13,23,0,44,4,29,14,12,public_transport,
F00452,1,12,20,0,40,4,24,13,11,public_transport,
F00453,2,16,30,0,57,7,31,15,16,public_transport,
F00454,1,13,23,0,43,4,26,14,11,public_transport,
F00455,2,16,30,0,62,7,32,15,16,public_transport,
F00456,2,16,30,1,61,10,32,15,16,public_transport,
F00457,5,18,33,1,58,8,42,14,22,public_transport,
F00458,6,20,39,1,75,11,59,23,26,public_transport,
F00459,5,17,32,1,68,9,51,15,22,public_transport,
F00460,5,17,33,1,67,9,51,15,20,public_transport,
F00462,2,16,26,0,56,5,43,14,16,public_transport,
F00463,2,16,30,1,60,8,50,15,16,public_transport,
F00464,2,17,31,1,60,8,44,15,18,public_transport,
F00465,2,16,26,0,56,5,31,14,16,public_transport,
F00466,2,16,30,1,53,7,57,10,20,public_transport,
F00467,2,16,31,0,61,9,54,16,21,public_transport,
F00468,5,18,33,1,66,9,51,16,21,public_transport,
F00469,5,17,34,1,68,10,61,16,24,public_transport,
F00473,2,17,32,1,61,8,50,15,18,public_transport,
F00474,2,17,31,1,61,8,58,16,22,public_transport,
F00475,2,17,32,1,61,8,50,15,18,public_transport,
F00476,5,18,32,1,65,8,56,15,21,public_transport,
F00477,2,16,31,1,60,8,46,15,17,public_transport,
F00478,6,19,34,1,67,10,58,16,29,public_transport,
F00482,5,13,21,1,42,6,38,8,18,public_transport,
F00485,6,15,28,2,52,8,76,14,32,public_transport,
F00486,4,4,10,2,20,2,35,7,18,public_transport,
F00489,7,20,37,3,80,10,87,19,38,public_transport,
F00490,6,12,20,1,38,6,35,9,21,public_transport,
F00491,7,12,22,4,34,7,58,13,35,public_transport,
F00493,5,11,20,0,35,4,25,6,16,public_transport,
F00494,6,8,16,3,35,6,46,12,24,public_transport,
F00495,5,15,25,0,54,5,32,5,21,public_transport,
F00496,6,11,17,1,34,6,39,9,20,public_transport,
F00497,5,15,28,0,55,7,31,7,21,public_transport,
F00498,6,12,20,1,38,6,35,9,21,public_transport,
F00499,7,12,22,4,41,6,73,15,39,public_transport,
F00500,5,7,14,2,25,9,52,8,22,public_transport,
F00501,3,6,19,1,24,3,48,5,17,public_transport,
F00502,4,4,10,2,20,2,35,7,18,public_transport,
F00504,6,9,19,3,39,5,61,14,28,public_transport,
F00505,4,5,16,2,26,3,44,10,22,public_transport,
F00506,6,9,20,3,42,7,69,15,29,public_transport,
F00507,16,9,20,4,71,6,67,18,45,public_transport,
F00508,19,17,33,6,81,12,126,24,74,public_transport,
F00509,25,25,55,10,116,14,152,35,119,public_transport,
F00512,13,6,21,3,57,5,45,13,28,public_transport,
F00513,3,5,18,2,37,3,34,8,20,public_transport,
F00514,2,1,8,0,21,3,20,4,3,public_transport,
F00515,3,5,17,2,37,2,30,8,19,public_transport,
F00516,5,5,17,0,41,4,44,10,21,public_transport,
F00517,2,1,6,0,13,2,12,3,3,public_transport,
F00518,10,11,22,3,42,13,65,10,40,public_transport,
F00519,20,12,28,8,67,18,101,20,86,public_transport,
F00520,7,10,22,2,51,9,68,13,35,public_transport,
F00521,20,12,25,4,66,16,77,17,57,public_transport,
F00522,3,5,9,0,21,4,35,6,16,public_transport,
F00523,6,7,15,0,43,8,52,13,21,public_transport,
F00524,6,9,17,2,35,5,57,9,33,public_transport,
F00529,0,0,2,0,1,2,7,1,1,public_transport,
F00530,0,0,0,0,0,2,3,1,0,public_transport,
F00531,0,0,2,0,1,2,7,1,1,public_transport,
F00532,0,0,0,0,0,2,3,1,0,public_transport,
F00533,0,0,1,0,0,2,7,1,1,public_transport,
F00534,14,9,17,3,46,9,52,10,40,public_transport,
F00535,14,9,17,3,46,9,52,10,40,public_transport,
F00536,5,6,12,1,22,5,36,5,26,public_transport,
F00537,3,4,7,1,15,4,26,5,16,public_transport,
F00538,7,7,16,2,30,7,42,6,32,public_transport,
F00539,3,4,7,1,15,4,26,5,16,public_transport,
F00540,7,7,16,2,30,7,42,6,32,public_transport,
F00541,2,3,5,0,11,4,20,3,14,public_transport,
F00542,5,6,12,1,22,5,36,5,26,public_transport,
F00543,3,4,7,1,15,4,26,5,16,public_transport,
F00544,3,4,8,1,15,4,26,5,16,public_transport,
F00545,3,4,8,1,15,4,26,5,16,public_transport,
F00546,2,2,1,0,6,2,12,1,10,public_transport,
F00547,2,1,6,0,13,2,12,3,3,public_transport,
F00548,5,4,13,0,33,4,42,9,18,public_transport,
F00549,5,7,17,1,41,5,51,11,19,public_transport,
F00550,18,12,25,4,63,17,75,14,57,public_transport,
F00551,2,2,1,0,6,2,12,1,10,public_transport,
F00552,2,3,6,0,11,3,20,3,14,public_transport,
F00553,3,4,8,1,15,3,26,5,16,public_transport,
F00554,3,4,8,1,15,3,26,5,16,public_transport,
F00555,7,7,16,2,30,7,42,6,32,public_transport,
F00556,3,4,8,1,15,4,26,5,16,public_transport,
F00557,7,7,16,2,30,7,42,6,32,public_transport,
F00558,10,9,21,3,42,12,61,10,40,public_transport,
F00559,5,6,12,1,22,5,36,5,26,public_transport,
F00560,2,3,6,0,11,3,20,3,14,public_transport,
F00561,3,4,8,1,15,4,26,5,16,public_transport,
F00562,2,3,6,0,11,3,20,3,14,public_transport,
F00563,3,4,8,1,15,4,26,5,16,public_transport,
F00564,7,7,16,2,30,7,42,6,32,public_transport,
F00565,16,10,19,4,52,13,58,14,44,public_transport,
F00566,22,16,34,8,87,21,125,22,110,public_transport,
F00567,18,11,20,5,61,13,66,14,48,public_transport,
F00569,30,24,55,12,124,24,164,34,138,public_transport,
F00570,22,16,35,9,92,21,129,23,111,public_transport,
F00574,19,15,42,10,108,13,119,23,103,public_transport,
F00575,19,14,41,7,106,12,117,23,103,public_transport,
F00576,16,13,22,5,61,9,73,20,37,public_transport,
F00577,26,25,62,14,142,17,171,35,132,public_transport,
F00580,25,21,53,9,130,14,146,32,121,public_transport,
F00581,25,22,56,10,130,15,154,34,123,public_transport,
F00583,34,32,73,26,171,21,226,38,158,public_transport,
F00584,20,12,25,4,56,17,73,12,55,public_transport,
F00585,25,18,34,6,96,19,123,25,98,public_transport,
F00586,22,15,44,10,89,19,122,26,112,public_transport,
F00587,31,29,71,17,149,18,211,35,148,public_transport,
F00588,22,14,35,5,91,18,93,25,78,public_transport,
F00589,30,27,52,11,132,17,177,34,119,public_transport,
F00590,13,16,23,19,61,16,118,13,90,public_transport,
F00591,14,15,28,7,62,18,108,16,99,public_transport,
F00592,9,11,18,6,46,12,87,13,78,public_transport,
F00594,10,12,20,9,54,14,93,14,84,public_transport,
F00595,13,16,20,19,60,16,120,12,89,public_transport,
F00596,10,12,22,9,55,15,98,14,85,public_transport,
F00597,9,12,19,9,49,13,89,13,79,public_transport,
F00598,13,16,20,19,60,16,120,12,89,public_transport,
F00599,31,24,42,25,118,23,185,18,144,public_transport,
F00602,39,31,53,27,126,23,241,19,166,public_transport,
F00603,20,16,43,20,113,17,136,28,113,public_transport,
F00604,23,19,54,21,126,18,151,33,125,public_transport,
F00605,25,18,39,21,108,24,148,23,120,public_transport,
F00606,31,29,62,24,148,20,199,34,147,public_transport,
F00607,21,18,40,22,114,22,146,26,114,public_transport,
F00608,5,7,12,7,40,6,66,9,58,public_transport,
F00609,4,4,5,4,23,4,50,4,35,public_transport,
F00610,6,7,12,17,53,13,75,10,62,public_transport,
F00611,24,20,51,8,114,13,137,29,112,public_transport,
F00612,23,21,50,23,116,17,145,30,122,public_transport,
F00613,25,17,34,6,98,20,123,25,90,public_transport,
F00614,25,18,37,6,100,19,124,26,99,public_transport,
F00615,34,34,81,20,192,22,250,47,169,public_transport,
F00616,33,29,53,15,150,22,205,36,140,public_transport,
F00617,3,3,8,0,13,3,30,5,16,public_transport,
F00618,3,4,9,1,20,3,37,7,18,public_transport,
F00620,33,31,67,16,160,19,229,34,154,public_transport,
F00621,33,30,64,16,154,18,223,35,144,public_transport,
F00622,33,32,65,17,160,20,228,37,150,public_transport,
F00623,33,32,65,17,159,20,228,37,150,public_transport,
F00626,35,33,64,17,161,25,230,37,150,public_transport,
F00627,33,32,68,17,158,19,228,36,159,public_transport,
F00628,37,45,93,19,204,22,305,52,199,public_transport,
F00629,36,50,96,20,205,22,311,54,204,public_transport,
F00630,3,3,8,0,13,3,30,5,16,public_transport,
F00631,3,4,9,1,18,3,37,7,18,public_transport,
F00634,2,4,5,4,22,4,50,3,35,public_transport,
F00635,6,7,12,17,53,13,75,10,62,public_transport,
F00636,1,11,19,0,39,1,21,3,12,public_transport,
F00637,2,16,30,1,59,8,46,15,16,public_transport,
F00638,2,16,28,0,58,6,44,15,16,public_transport,
F00639,1,12,22,0,44,3,20,5,13,public_transport,
F00645,1,12,24,0,50,1,20,6,13,public_transport,
F00646,2,16,29,0,59,8,32,15,17,public_transport,
F00649,2,16,30,1,59,8,43,15,17,public_transport,
F00650,2,15,25,0,53,4,30,10,15,public_transport,
F00653,2,16,32,1,61,9,59,17,21,public_transport,
F00654,2,16,28,1,56,7,57,15,19,public_transport,
F00655,1,8,21,1,36,3,41,5,13,public_transport,
F00656,2,16,29,1,52,7,57,7,20,public_transport,
F00657,4,9,22,1,37,3,48,5,18,public_transport,
F00658,1,13,26,1,50,4,48,5,18,public_transport,
F00659,4,8,20,1,33,3,48,5,16,public_transport,
F00660,4,9,22,1,37,3,48,5,18,public_transport,
F00661,3,7,19,1,23,4,45,6,17,public_transport,
F00662,4,8,17,2,29,6,48,9,20,public_transport,
F00663,4,8,20,1,33,3,48,5,16,public_transport,
F00664,5,5,11,3,36,2,49,10,22,public_transport,
F00665,7,12,21,4,36,4,59,13,34,public_transport,
F00666,15,20,41,5,91,11,109,25,50,public_transport,
F00667,18,20,38,5,91,12,110,24,57,public_transport,
F00668,17,20,35,5,86,12,106,24,50,public_transport,
F00669,20,12,32,8,75,18,105,20,95,public_transport,
F00670,6,6,22,2,53,4,56,13,25,public_transport,
F00671,4,5,18,2,40,4,40,10,20,public_transport,
F00672,7,7,16,2,30,7,42,6,32,public_transport,
F00673,16,9,18,4,49,12,58,14,44,public_transport,
F00674,2,3,5,0,11,4,20,3,14,public_transport,
F00676,1,8,21,1,36,3,41,5,13,public_transport,
F00677,3,6,19,1,24,3,48,5,17,public_transport,
F00679,6,7,17,1,46,5,54,13,20,public_transport,
F00680,6,5,12,1,25,3,41,8,23,public_transport,
F00681,7,6,15,1,33,4,48,10,24,public_transport,
F00682,5,18,29,0,59,7,48,14,22,public_transport,
F00683,5,11,20,0,35,4,25,6,16,public_transport,
F00684,9,12,17,17,51,15,98,12,80,public_transport,
F00685,13,17,22,19,71,16,123,14,93,public_transport,
F00688,4,5,6,7,27,5,54,4,39,public_transport,
F00690,4,5,18,2,38,3,34,9,20,public_transport,
F00691,4,6,26,5,53,4,16,22,13,public_transport,
F00692,6,13,36,8,71,6,37,32,26,public_transport,
F00693,6,29,57,11,95,13,63,35,45,public_transport,
F00697,1,11,17,6,29,5,28,9,10,public_transport,
F00698,0,10,16,6,28,5,24,8,4,public_transport,
F00699,1,12,25,8,74,8,33,17,9,public_transport,
F00700,3,11,24,8,37,5,42,22,21,public_transport,
F00701,2,11,26,7,39,7,27,8,14,public_transport,
F00702,5,23,34,7,57,6,71,25,41,public_transport,
F00703,3,8,20,4,24,5,34,10,18,public_transport,
F00704,5,26,40,6,65,7,76,29,45,public_transport,
F00705,3,11,23,6,33,5,39,18,21,public_transport,
F00706,3,12,26,10,45,7,44,25,22,public_transport,
F00707,3,10,19,5,30,7,32,8,12,public_transport,
F00708,3,14,26,8,38,7,38,9,13,public_transport,
F00709,3,14,29,8,43,7,39,9,13,public_transport,
F00710,1,8,22,7,37,6,20,7,7,public_transport,
F00711,1,4,10,5,17,3,16,5,3,public_transport,
F00712,3,22,36,10,91,10,54,29,26,public_transport,
F00713,3,13,26,7,44,7,40,13,14,public_transport,
F00714,2,13,26,9,47,7,29,12,8,public_transport,
F00715,2,12,21,7,40,7,29,12,8,public_transport,
F00717,2,12,26,7,44,7,25,8,7,public_transport,
F00718,1,7,25,5,45,7,19,8,10,public_transport,
F00720,0,7,24,6,45,3,18,11,8,public_transport,
F00721,0,6,23,6,46,3,14,11,7,public_transport,
F00722,0,5,22,5,47,3,10,11,7,public_transport,
F00723,0,7,25,7,70,3,17,13,7,public_transport,
F00724,0,6,23,6,68,3,12,13,7,public_transport,
F00725,1,11,28,8,78,3,17,20,9,public_transport,
F00726,0,5,21,5,62,3,11,9,7,public_transport,
F00727,0,6,21,4,61,3,11,10,7,public_transport,
F00728,0,5,22,5,65,3,11,11,7,public_transport,
F00729,0,6,22,6,46,3,11,10,7,public_transport,
F00730,0,6,21,4,54,3,11,10,7,public_transport,
F00731,0,12,26,6,77,5,20,17,8,public_transport,
F00732,0,21,50,12,114,9,47,33,31,public_transport,
F00733,0,13,26,9,86,6,22,21,12,public_transport,
F00735,1,11,25,8,67,3,15,17,9,public_transport,
F00736,3,18,31,8,86,8,35,21,24,public_transport,
F00739,0,19,43,11,106,7,37,31,20,public_transport,
F00740,0,13,26,8,83,6,23,18,12,public_transport,
F00743,1,11,24,6,68,4,15,17,9,public_transport,
F00744,4,20,40,9,93,11,51,31,38,public_transport,
F00746,0,12,21,6,76,5,23,23,10,public_transport,
F00747,1,10,19,8,40,6,25,14,7,public_transport,
F00748,0,16,34,11,99,7,34,26,17,public_transport,
F00749,1,24,57,11,123,13,54,39,32,public_transport,
F00750,1,16,37,12,94,10,39,27,19,public_transport,
F00751,4,34,63,14,125,18,70,43,51,public_transport,
F00752,0,14,27,9,88,8,32,26,15,public_transport,
F00753,3,16,34,9,77,8,51,28,19,public_transport,
F00754,4,24,41,12,97,11,59,35,25,public_transport,
F00755,2,13,27,9,74,7,33,15,8,public_transport,
F00756,2,12,22,7,66,7,33,15,8,public_transport,
F00757,2,15,32,10,83,7,38,29,12,public_transport,
F00758,3,23,46,11,103,10,59,34,26,public_transport,
F00759,3,22,34,10,93,9,52,37,22,public_transport,
F00760,1,20,42,9,102,8,41,34,21,public_transport,
F00761,1,21,43,10,106,9,46,36,21,public_transport,
F00762,3,26,52,10,104,12,56,36,28,public_transport,
F00764,1,27,46,13,99,14,48,38,40,public_transport,
F00767,1,9,15,5,26,5,23,8,10,public_transport,
F00768,3,8,16,1,27,7,31,5,13,public_transport,
F00769,4,13,27,6,43,9,43,17,24,public_transport,
F00770,2,12,21,7,40,7,29,12,7,public_transport,
F00771,3,10,22,5,31,9,37,10,20,public_transport,
F00772,4,27,43,10,101,10,56,37,25,public_transport,
F00773,3,24,53,12,120,12,58,41,34,public_transport,
F00774,4,27,48,9,101,11,53,38,26,public_transport,
F00775,4,31,55,12,122,12,66,43,37,public_transport,
F00776,4,16,37,10,72,8,54,30,26,public_transport,
F00777,4,15,32,7,45,9,49,19,24,public_transport,
F00778,4,25,47,8,80,10,58,31,30,public_transport,
F00779,4,34,64,12,128,14,77,43,48,public_transport,
F00780,4,29,52,12,121,11,61,39,36,public_transport,
F00781,4,28,50,10,111,11,59,40,29,public_transport,
F00782,5,33,52,11,91,12,82,35,48,public_transport,
F00783,4,15,36,9,62,9,49,31,27,public_transport,
F00784,4,21,40,10,67,10,53,31,28,public_transport,
F00785,6,36,66,12,101,14,92,39,55,public_transport,
F00786,4,30,49,11,103,11,55,36,41,public_transport,
F00787,4,23,41,9,95,11,49,34,24,public_transport,
F00788,4,26,53,10,122,11,62,42,41,public_transport,
F00789,4,31,59,12,134,12,71,45,45,public_transport,
F00790,4,34,60,14,132,13,75,44,48,public_transport,
F00791,5,36,74,12,138,17,80,47,53,public_transport,
F00792,4,33,62,15,138,15,71,48,49,public_transport,
F00793,4,9,21,1,29,7,33,11,19,public_transport,
F00794,4,12,29,5,50,9,42,25,27,public_transport,
F00795,5,36,57,13,109,13,86,38,57,public_transport,
F00796,4,28,53,11,118,11,62,38,41,public_transport,
F00797,7,46,83,18,140,18,113,49,77,public_transport,
F00798,7,43,88,17,134,20,120,49,80,public_transport,
F00799,10,45,86,19,132,18,124,51,86,public_transport,
F00800,7,41,78,17,123,17,108,46,74,public_transport,
F00801,8,44,86,18,135,19,112,52,80,public_transport,
F00803,7,42,83,18,152,18,110,54,74,public_transport,
F00804,7,41,80,17,127,17,109,50,74,public_transport,
F00805,7,41,79,17,122,17,108,46,74,public_transport,
F00806,7,41,81,17,124,17,110,46,74,public_transport,
F00808,6,35,61,10,96,12,98,36,57,public_transport,
F00809,10,43,79,17,121,17,122,45,79,public_transport,
F00810,10,36,60,13,94,12,104,39,62,public_transport,
F00811,9,41,78,16,116,14,111,46,77,public_transport,
F00812,3,17,34,5,60,7,40,20,28,public_transport,
F00813,4,23,51,9,81,8,49,33,37,public_transport,
F00814,7,41,78,17,123,17,108,47,74,public_transport,
F00815,7,42,83,17,127,18,114,48,74,public_transport,
F00816,7,39,67,16,111,15,98,39,59,public_transport,
F00817,5,30,58,12,92,11,59,38,46,public_transport,
F00818,6,34,53,11,108,13,86,35,49,public_transport,
F00819,8,32,64,15,101,11,71,39,58,public_transport,
F00820,7,37,68,15,111,15,97,39,63,public_transport,
F00821,7,24,60,13,82,10,62,34,43,public_transport,
F00822,8,25,62,14,87,10,65,37,55,public_transport,
F00823,6,31,62,15,101,12,70,38,47,public_transport,
F00826,0,10,21,8,64,2,10,14,8,public_transport,
F00827,3,15,31,7,79,6,31,18,20,public_transport,
F00828,6,31,62,15,100,12,68,35,47,public_transport,
F00829,6,28,58,13,94,13,68,35,48,public_transport,
F00830,3,22,44,10,77,8,52,31,37,public_transport,
