stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality
F00746,4.177,0.3872,35,1.764,10.534,9.305,0,12,21,6,76,5,23,23,10,0,4,10,1,56,3,9,9,8,2.896,1.2809999999999997,"Káposztásmegyer, Szilas-patak",47.577279,19.114435,1761,4.596863944793888e-11,0.0004918839153959665,0.04495599486975366,0.0
F00747,4.265,0.3651,39,1.113,10.489,9.48,1,10,19,8,40,6,25,14,7,0,3,11,4,27,1,11,10,0,3.065,1.1999999999999997,Ugró Gyula utca,47.580363,19.099139,1843,1.4521204411741064e-09,0.000983767830791933,0.04967259577795152,0.0001780453296240745
F00748,5.748,0.2554,51,2.279,10.422,9.295,0,16,34,11,99,7,34,26,17,0,6,13,2,50,2,10,9,4,2.76,2.9880000000000004,Erdősor út,47.578093,19.106953,1767,5.525548253723772e-09,0.001967535661583866,0.05191919707842787,0.006601977435655352
F00749,7.824,0.2787,73,2.316,10.405,9.282,1,24,57,11,123,13,54,39,32,0,6,14,2,56,4,12,10,4,3.129,4.695,Erdősor út,47.578003,19.106647,1767,5.525548253723772e-09,0.001967535661583866,0.05191919707842787,0.006601977435655352
F00750,6.602,0.3957,58,2.194,10.366,9.255,1,16,37,12,94,10,39,27,19,0,6,12,2,56,4,12,11,4,3.169,3.4330000000000003,"Újpest, Erdősor út",47.577842,19.10573,1767,5.525548253723772e-09,0.001967535661583866,0.05191919707842787,0.006601977435655352
F00751,8.576,0.2727,82,2.498,9.86,8.767,4,34,63,14,125,18,70,43,51,0,7,11,2,47,3,16,9,2,2.991,5.585000000000001,Iglói utca,47.573661,19.102987,1855,2.0732044155838816e-08,0.002459419576979833,0.05471967270476139,0.012274248362520827
F00752,5.907,0.327,55,2.497,10.074,8.97,0,14,27,9,88,8,32,26,15,0,9,10,1,50,3,13,11,4,3.068,2.839,Vadgesztenye utca,47.575378,19.104398,1856,5.0990805212086295e-09,0.000983767830791933,0.051900640780169004,0.0
F00753,6.561,0.1411,64,4.272,10.11,9.174,3,16,34,9,77,8,51,28,19,0,3,8,2,21,2,10,6,1,3.159,3.402,Fóti út,47.577829,19.093501,1837,8.546912062962228e-09,0.002459419576979833,0.05315866541156783,0.0043948606900074275
F00754,8.112,0.2067,84,4.216,10.07,9.144,4,24,41,12,97,11,59,35,25,0,3,9,2,21,2,10,6,1,3.249,4.8629999999999995,Baross utca / Fóti út,47.577577,19.09281,1837,8.546912062962228e-09,0.002459419576979833,0.05315866541156783,0.0043948606900074275
F00755,6.934,0.3301,67,4.2,10.01,9.082,2,13,27,9,74,7,33,15,8,0,3,7,2,21,2,10,6,1,3.098,3.8360000000000003,Baross utca / Fóti út,47.57702,19.092809,1837,8.546912062962228e-09,0.002459419576979833,0.05315866541156783,0.0043948606900074275
F00756,6.398,0.1911,62,4.127,10.05,9.107,2,12,22,7,66,7,33,15,8,0,4,7,2,24,4,10,6,1,3.228,3.1699999999999995,Baross utca,47.577226,19.09378,1837,8.546912062962228e-09,0.002459419576979833,0.05315866541156783,0.0043948606900074275
F00757,6.578,0.3408,66,3.105,9.9,8.881,2,15,32,10,83,7,38,29,12,0,7,10,2,42,4,17,11,2,3.42,3.1580000000000004,Bucka utca,47.575003,19.098363,1854,1.3671493634909646e-08,0.0014756517461878996,0.052248779234130044,0.002532788986804969
F00758,6.668,0.3654,71,2.022,9.894,8.879,3,23,46,11,103,10,59,34,26,0,7,10,2,42,4,15,11,2,3.432,3.236,Nádor utca,47.575003,19.098084,1854,1.3671493634909646e-08,0.0014756517461878996,0.052248779234130044,0.002532788986804969
F00759,5.918,0.2458,58,2.088,9.844,8.823,3,22,34,10,93,9,52,37,22,0,9,10,3,43,4,16,10,2,3.338,2.58,Nádor utca,47.574485,19.09833,1854,1.3671493634909646e-08,0.0014756517461878996,0.052248779234130044,0.002532788986804969
F00760,5.961,0.1461,56,2.615,9.768,8.669,1,20,42,9,102,8,41,34,21,0,8,12,2,54,4,17,13,3,3.386,2.575,Iglói utca,47.572752,19.103172,1855,2.0732044155838816e-08,0.002459419576979833,0.05471967270476139,0.012274248362520827
F00761,6.8,0.2367,67,3.064,9.799,8.704,1,21,43,10,106,9,46,36,21,0,6,9,2,45,3,14,9,2,2.84,3.96,Iglói utca,47.573085,19.103,1855,2.0732044155838816e-08,0.002459419576979833,0.05471967270476139,0.012274248362520827
F00762,6.623,0.2589,69,1.721,9.77,8.683,3,26,52,10,104,12,56,36,28,0,7,11,3,53,4,17,12,3,3.392,3.2310000000000003,Leiningen Károly utca,47.57295,19.102375,1855,2.0732044155838816e-08,0.002459419576979833,0.05471967270476139,0.012274248362520827
F00764,8.36,0.2065,85,2.279,9.78,8.532,1,27,46,13,99,14,48,38,40,0,10,7,5,46,1,9,8,8,2.793,5.566999999999999,Szilágyi utca,47.570427,19.112659,1870,3.582984188695912e-08,0.001967535661583866,0.05106885377678414,0.003135928289288748
F00767,5.496,0.3966,45,3.109,9.77,8.977,1,9,15,5,26,5,23,8,10,0,2,6,1,8,2,10,2,1,2.617,2.8790000000000004,Szusza Ferenc Stadion,47.576042,19.083943,1835,3.9236347059907566e-08,0.0014756517461878996,0.05819712020152864,0.014508198384951973
F00768,3.206,0.4557,30,0.537,9.917,9.083,3,8,16,1,27,7,31,5,13,0,3,7,1,15,2,9,4,2,2.95,0.2559999999999998,Irányi Dániel utca,47.577055,19.086658,1842,4.0065358754039136e-09,0.000983767830791933,0.05268204197978751,0.0002955959534463193
F00769,4.345,0.5331,52,1.132,9.836,8.927,4,13,27,6,43,9,43,17,24,0,4,9,2,21,4,12,7,2,3.282,1.0629999999999997,Irányi Dániel utca / Baross utca,47.575653,19.09128,1838,8.576127140820578e-09,0.0014756517461878996,0.05180673767901738,0.00056419640218539
F00770,5.816,0.3032,53,2.672,9.638,8.748,2,12,21,7,40,7,29,12,7,0,7,11,1,17,4,13,4,3,2.63,3.186,Irányi Dániel utca / Baross utca,47.574053,19.08983,1839,7.796279426322823e-09,0.000983767830791933,0.05180409744164713,0.0002271664460163166
F00771,3.778,0.4742,35,0.998,9.746,8.848,3,10,22,5,31,9,37,10,20,0,4,10,2,20,4,11,7,2,3.182,0.5960000000000001,Baross utca,47.574952,19.090429,1838,8.576127140820578e-09,0.0014756517461878996,0.05180673767901738,0.00056419640218539
F00772,6.177,0.155,65,2.342,9.524,8.532,4,27,43,10,101,10,56,37,25,2,10,15,4,40,5,22,14,6,3.441,2.7359999999999998,Vécsey Károly utca,47.571975,19.095847,1859,4.125468438750551e-08,0.0014756517461878996,0.054239368230083775,0.0008119361752280132
F00773,6.381,0.181,63,2.277,9.37,8.31,3,24,53,12,120,12,58,41,34,1,10,18,5,62,6,23,15,9,3.385,2.9960000000000004,Vécsey Károly utca,47.569777,19.099594,1857,6.960415612010733e-08,0.0014756517461878996,0.05695635120748585,0.010578674243966583
F00774,6.106,0.3781,76,2.537,9.395,8.338,4,27,48,9,101,11,53,38,26,1,11,18,5,63,6,25,15,8,3.457,2.649,Leiningen Károly utca,47.570038,19.099462,1857,6.960415612010733e-08,0.0014756517461878996,0.05695635120748585,0.010578674243966583
F00775,7.609,0.2649,82,3.527,9.334,8.28,4,31,55,12,122,12,66,43,37,1,12,20,5,62,7,33,15,13,3.474,4.135,Vécsey Károly utca,47.569525,19.099182,1857,6.960415612010733e-08,0.0014756517461878996,0.05695635120748585,0.010578674243966583
F00776,5.739,0.1997,68,1.882,9.194,8.227,4,16,37,10,72,8,54,30,26,3,12,23,5,36,6,36,14,18,3.343,2.396,Nádor utca,47.569303,19.09364,1860,1.2992838799972532e-07,0.001967535661583866,0.05688463583200425,0.0038667881102215406
F00777,4.836,0.4534,58,1.041,9.173,8.219,4,15,32,7,45,9,49,19,24,3,13,22,5,33,8,36,14,20,3.386,1.4500000000000002,Türr István utca / Nádor utca,47.569258,19.092829,1860,1.2992838799972532e-07,0.001967535661583866,0.05688463583200425,0.0038667881102215406
F00778,6.164,0.367,72,1.562,9.221,8.268,4,25,47,8,80,10,58,31,30,3,12,21,6,33,6,32,14,14,3.381,2.783,Türr István utca / Nádor utca,47.56969,19.09287,1860,1.2992838799972532e-07,0.001967535661583866,0.05688463583200425,0.0038667881102215406
F00779,8.503,0.3143,111,3.667,9.039,7.993,4,34,64,12,128,14,77,43,48,3,20,31,6,52,9,45,25,21,3.466,5.037,Szent László tér,47.567016,19.097877,1858,2.978204080346758e-07,0.001967535661583866,0.059945745120009435,0.01568350218920328
F00780,7.107,0.1928,73,2.26,9.136,8.097,4,29,52,12,121,11,61,39,36,3,16,28,5,51,8,44,24,20,3.444,3.6630000000000003,Szent László tér,47.567961,19.097759,1858,2.978204080346758e-07,0.001967535661583866,0.059945745120009435,0.01568350218920328
F00781,7.439,0.1905,82,3.229,9.108,8.084,4,28,50,10,111,11,59,40,29,3,15,28,5,49,8,45,26,20,3.511,3.928,Szent László tér,47.567889,19.096828,1858,2.978204080346758e-07,0.001967535661583866,0.059945745120009435,0.01568350218920328
F00782,6.752,0.2202,82,3.205,8.71,7.821,5,33,52,11,91,12,82,35,48,4,15,26,5,43,9,42,19,24,3.44,3.312,Illek Vince utca,47.565716,19.088322,1879,3.010922611544216e-07,0.000983767830791933,0.059755452354358946,0.002222059112969278
F00783,5.376,0.4827,62,1.599,8.745,7.849,4,15,36,9,62,9,49,31,27,4,15,25,5,40,9,42,19,24,3.271,2.1050000000000004,Illek Vince utca,47.565968,19.088787,1879,3.010922611544216e-07,0.000983767830791933,0.059755452354358946,0.002222059112969278
F00784,5.585,0.4676,65,2.031,8.675,7.745,4,21,40,10,67,10,53,31,28,4,15,28,5,59,9,45,28,25,3.564,2.021,Csokonai utca,47.565032,19.090527,1878,1.4277833907951636e-06,0.0014756517461878996,0.06309353857612811,0.0031049883292834754
F00785,7.84,0.0401,92,3.84,8.665,7.734,6,36,66,12,101,14,92,39,55,4,14,28,5,58,9,46,28,27,3.513,4.327,Csokonai utca,47.564924,19.090607,1878,1.4277833907951636e-06,0.0014756517461878996,0.06309353857612811,0.0031049883292834754
F00786,6.02,0.5124,70,3.314,8.741,7.751,4,30,49,11,103,11,55,36,41,4,18,35,6,59,9,46,26,25,3.669,2.3509999999999995,Kiss Ernő utca,47.565003,19.094022,1905,2.577142475587101e-07,0.000983767830791933,0.05961352373691464,0.0018027630115236518
F00787,5.444,0.2203,49,1.837,8.697,7.73,4,23,41,9,95,11,49,34,24,4,18,33,6,62,9,48,27,26,3.672,1.7719999999999998,Kiss Ernő utca,47.56486,19.0926,1906,1.1516503978662874e-06,0.000983767830791933,0.06322107161737724,0.016100078846851048
F00788,6.656,0.5532,69,3.38,8.747,7.746,4,26,53,10,122,11,62,42,41,4,21,40,6,61,10,46,27,26,3.667,2.989,Kiss Ernő utca,47.56494,19.09462,1905,2.577142475587101e-07,0.000983767830791933,0.05961352373691464,0.0018027630115236518
F00789,8.731,0.2267,102,4.248,8.952,7.868,4,31,59,12,134,12,71,45,45,3,20,36,7,55,9,42,25,20,3.406,5.324999999999999,Újpesti rendelőintézet,47.565765,19.099843,1907,1.893070197858927e-07,0.001967535661583866,0.05714044801708873,0.0050661499000951024
F00790,8.489,0.4536,102,4.699,8.907,7.809,4,34,60,14,132,13,75,44,48,3,21,37,6,58,8,44,27,22,3.543,4.946000000000001,Újpesti rendelőintézet,47.565181,19.100533,1907,1.893070197858927e-07,0.001967535661583866,0.05714044801708873,0.0050661499000951024
F00791,10.011,0.4199,121,5.633,8.927,7.838,5,36,74,12,138,17,80,47,53,3,19,36,6,57,8,42,25,21,3.365,6.645999999999999,Újpesti rendelőintézet,47.565478,19.100055,1907,1.893070197858927e-07,0.001967535661583866,0.05714044801708873,0.0050661499000951024
F00792,8.483,0.4425,88,5.042,8.878,7.791,4,33,62,15,138,15,71,48,49,3,19,37,6,58,8,43,26,21,3.515,4.968,Újpesti rendelőintézet,47.565064,19.099842,1907,1.893070197858927e-07,0.001967535661583866,0.05714044801708873,0.0050661499000951024
F00793,2.913,0.4799,26,0.488,8.425,7.527,4,9,21,1,29,7,33,11,19,4,15,29,5,53,9,46,26,28,3.381,-0.46799999999999997,Újpesti piac,47.563077,19.088375,1881,1.4254812358655145e-06,0.0014756517461878996,0.06307983493127307,0.002760034958218668
F00794,3.479,0.2887,40,1.058,8.41,7.542,4,12,29,5,50,9,42,25,27,4,15,28,5,49,9,45,23,29,3.265,0.21399999999999997,Templom utca,47.563189,19.086805,1881,1.4254812358655145e-06,0.0014756517461878996,0.06307983493127307,0.002760034958218668
F00795,7.304,0.2725,90,3.739,8.438,7.499,5,36,57,13,109,13,86,38,57,4,20,38,6,63,10,47,27,28,3.713,3.591,Szent István tér (Újpesti piac),47.562815,19.090594,1880,1.1438882051734322e-06,0.000983767830791933,0.063128803875295,0.0026774458297352107
F00796,6.564,0.5849,72,3.553,8.479,7.539,4,28,53,11,118,11,62,38,41,4,19,37,6,63,9,47,27,27,3.717,2.847,Szent István tér (Újpesti piac),47.56317,19.090765,1880,1.1438882051734322e-06,0.000983767830791933,0.063128803875295,0.0026774458297352107
F00797,10.653,0.3571,129,7.422,8.136,7.203,7,46,83,18,140,18,113,49,77,4,20,38,6,62,8,45,26,28,3.544,7.109,Újpest-központ M,47.560157,19.089739,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00798,10.592,0.2227,127,6.913,8.19,7.257,7,43,88,17,134,20,120,49,80,4,19,38,6,61,8,45,26,28,3.373,7.219,Újpest-központ M,47.560643,19.089833,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00799,10.931,0.1221,127,9.39,8.159,7.254,10,45,86,19,132,18,124,51,86,4,12,27,3,43,5,43,21,26,2.681,8.25,Újpest-központ M,47.560621,19.088314,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00800,9.746,0.2113,123,6.344,8.159,7.204,7,41,78,17,123,17,108,46,74,4,22,39,6,67,8,47,27,29,3.397,6.349,Újpest-központ M,47.560157,19.090922,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00801,11.513,0.4112,136,7.88,8.157,7.207,8,44,86,18,135,19,112,52,80,4,23,39,6,65,8,47,26,28,3.559,7.954,Újpest-központ M,47.560184,19.090683,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00803,11.049,0.2535,139,7.698,8.18,7.238,7,42,83,18,152,18,110,54,74,4,21,39,6,64,8,47,26,28,3.579,7.469999999999999,Újpest-központ M,47.560472,19.090284,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00804,10.259,0.1879,125,6.592,8.238,7.299,7,41,80,17,127,17,109,50,74,4,19,38,6,63,9,47,26,28,3.553,6.706,Újpest-központ M,47.56102,19.090218,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00805,9.9,0.273,121,6.633,8.182,7.23,7,41,79,17,122,17,108,46,74,4,22,40,6,67,8,47,26,29,3.532,6.368,Újpest-központ M,47.560391,19.090829,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00806,9.983,0.2347,121,6.681,8.094,7.166,7,41,81,17,124,17,110,46,74,4,20,39,6,59,6,46,26,28,3.512,6.471,Újpest-központ M,47.559825,19.089407,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00808,5.785,0.3562,60,3.852,8.072,7.338,6,35,61,10,96,12,98,36,57,4,11,24,1,32,5,39,12,23,3.111,2.674,Árpád út,47.56106,19.079522,1876,5.956558371732374e-07,0.000983767830791933,0.0645171527403129,0.0
F00809,9.255,0.285,98,5.829,8.062,7.254,10,43,79,17,121,17,122,45,79,4,13,25,3,42,5,44,19,27,2.959,6.296000000000001,Újpest-városkapu M,47.560501,19.083295,1874,2.423523840403442e-06,0.002459419576979833,0.06876606683804627,0.06578011626568621
F00810,6.917,0.2865,68,4.356,8.079,7.276,10,36,60,13,94,12,104,39,62,4,13,25,3,42,5,44,19,27,3.118,3.799,Újpest-városkapu M,47.56069,19.083016,1874,2.423523840403442e-06,0.002459419576979833,0.06876606683804627,0.06578011626568621
F00811,7.944,0.2835,88,5.496,7.958,7.166,9,41,78,16,116,14,111,46,77,4,13,25,3,43,6,41,18,25,3.052,4.8919999999999995,Újpest-városkapu M (Temesvári utca),47.55967,19.082379,1875,1.6628896975799308e-06,0.0014756517461878996,0.06820316693505099,0.001110619921745522
F00812,3.403,0.5404,28,1.149,7.827,6.972,3,17,34,5,60,7,40,20,28,4,13,32,3,46,6,42,19,27,3.068,0.33499999999999996,Csányi László utca,47.558036,19.085353,1892,1.8852482848157984e-06,0.0004918839153959665,0.06287888160336509,0.0
F00813,4.842,0.2882,61,1.414,7.649,6.809,4,23,51,9,81,8,49,33,37,4,12,28,2,45,6,40,17,26,2.965,1.8769999999999998,Aradi utca,47.556539,19.084371,1893,2.208799034808415e-06,0.000983767830791933,0.06641620385494937,0.000716274994426818
F00814,9.844,0.2237,122,6.343,8.032,7.099,7,41,78,17,123,17,108,47,74,4,19,38,5,60,6,44,26,27,3.445,6.398999999999999,Újpest-központ M (Munkásotthon utca),47.559222,19.089566,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00815,10.267,0.2031,122,6.591,8.01,7.085,7,42,83,17,127,18,114,48,74,4,16,36,3,51,6,42,23,27,3.016,7.2509999999999994,Újpest-központ M (Munkásotthon utca),47.559096,19.089127,1890,5.662417567389827e-06,0.004426955238563699,0.0672866882901966,0.06331520618675011
F00816,8.402,0.1943,96,4.66,7.66,6.698,7,39,67,16,111,15,98,39,59,4,13,35,4,53,6,44,19,28,3.205,5.196999999999999,Tél utca / Pozsonyi utca,47.555615,19.090294,1895,9.769140613251844e-06,0.002951303492375799,0.06709570957095709,0.016490581856972296
F00817,6.409,0.3302,80,2.367,7.637,6.675,5,30,58,12,92,11,59,38,46,4,13,34,6,53,6,44,20,28,3.264,3.145,Tél utca / Pozsonyi utca,47.555408,19.090254,1895,9.769140613251844e-06,0.002951303492375799,0.06709570957095709,0.016490581856972296
F00818,7.115,0.2415,89,3.835,7.695,6.765,6,34,53,11,108,13,86,35,49,4,15,35,3,54,6,46,21,29,3.35,3.765,Tél utca / Pozsonyi utca,47.556218,19.088846,1894,8.783932996473608e-06,0.0014756517461878996,0.06706693497839211,0.009973822344928529
F00819,6.183,0.3798,73,2.656,7.578,6.626,8,32,64,15,101,11,71,39,58,4,13,32,5,52,6,41,20,28,3.175,3.008,Tél utca / Pozsonyi utca,47.554968,19.089669,1895,9.769140613251844e-06,0.002951303492375799,0.06709570957095709,0.016490581856972296
F00820,7.498,0.2631,88,3.465,7.448,6.426,7,37,68,15,111,15,97,39,63,4,11,29,6,49,5,33,20,23,2.992,4.506,Angyalföld kocsiszín,47.553114,19.092696,1887,3.0095910267716826e-05,0.001967535661583866,0.06988175443420871,0.027926129786333177
F00821,5.503,0.6882,65,2.06,7.418,6.421,7,24,60,13,82,10,62,34,43,5,12,27,5,48,5,36,19,22,2.981,2.5220000000000002,Angyalföld kocsiszín,47.553105,19.091448,1887,3.0095910267716826e-05,0.001967535661583866,0.06988175443420871,0.027926129786333177
F00822,5.58,0.6307,64,2.13,7.414,6.412,8,25,62,14,87,10,65,37,55,5,13,28,5,48,5,35,19,22,3.063,2.517,Angyalföld kocsiszín,47.553015,19.091687,1887,3.0095910267716826e-05,0.001967535661583866,0.06988175443420871,0.027926129786333177
F00823,6.538,0.382,72,3.092,7.407,6.401,6,31,62,15,101,12,70,38,47,5,10,27,5,46,4,28,19,20,2.9,3.6380000000000003,Angyalföld kocsiszín,47.552916,19.091846,1887,3.0095910267716826e-05,0.001967535661583866,0.06988175443420871,0.027926129786333177
F00826,3.527,0.5936,31,1.573,11.479,10.257,0,10,21,8,64,2,10,14,8,0,4,15,2,37,3,7,8,9,2.572,0.9550000000000001,Bőröndös utca,47.585597,19.11749,1781,1.0142535853006343e-10,0.000983767830791933,0.0454129157638439,0.0024269930041816304
F00827,3.612,0.6931,31,0.581,11.431,10.211,3,15,31,7,79,6,31,18,20,0,5,18,3,43,3,9,9,9,3.03,0.5820000000000003,Bőröndös utca,47.58521,19.117197,1781,1.0142535853006343e-10,0.000983767830791933,0.0454129157638439,0.0024269930041816304
F00828,6.626,0.2488,79,3.562,7.84,6.696,6,31,62,15,100,12,68,35,47,1,12,33,5,46,3,25,24,17,2.908,3.7180000000000004,Újpesti Erőmű,47.555171,19.09966,1898,5.594626135695492e-07,0.001967535661583866,0.05970982142857143,0.0032981144987471924
F00829,6.975,0.405,91,2.522,7.855,6.689,6,28,58,13,94,13,68,35,48,2,11,32,5,44,4,22,24,16,3.103,3.8719999999999994,Újpesti Erőmű,47.554999,19.100842,1898,5.594626135695492e-07,0.001967535661583866,0.05970982142857143,0.0032981144987471924
F00830,4.266,0.6175,40,1.198,7.947,6.714,3,22,44,10,77,8,52,31,37,1,12,28,7,43,4,20,19,15,3.085,1.181,Elem utca,47.55484,19.104552,1896,1.2428911130074274e-07,0.000983767830791933,0.056692693809258225,0.0005576260361965982
F00831,5.785,0.5721,49,2.277,7.912,6.682,4,27,56,13,102,15,63,36,50,1,12,30,7,44,5,22,19,17,3.184,2.601,Istvántelki út,47.554579,19.104286,1896,1.2428911130074274e-07,0.000983767830791933,0.056692693809258225,0.0005576260361965982
F00832,4.48,0.3038,38,1.516,8.237,7.125,4,20,38,8,73,7,43,31,27,4,19,37,6,64,8,44,24,28,3.221,1.2590000000000003,Munkásotthon utca,47.559074,19.099332,1904,3.96828367154842e-07,0.000983767830791933,0.05963450764131296,2.1786197040175684e-06
F00833,8.725,0.4542,102,5.099,8.434,7.341,6,34,68,14,113,16,75,41,54,4,19,36,6,62,8,42,24,27,3.061,5.664,Árpád üzletház,47.561062,19.098868,1903,1.6898933635456411e-06,0.002459419576979833,0.06375638975130932,0.02596086489437
F00834,9.418,0.456,113,3.814,8.435,7.337,5,37,70,15,130,17,75,45,55,4,21,37,6,60,8,43,24,28,3.347,6.071,Árpád üzletház,47.561008,19.099134,1903,1.6898933635456411e-06,0.002459419576979833,0.06375638975130932,0.02596086489437
F00835,10.42,0.4091,122,5.815,8.316,7.233,6,42,74,17,123,18,105,45,71,4,20,40,6,65,9,44,25,30,3.241,7.179,Árpád üzletház,47.560145,19.098017,1903,1.6898933635456411e-06,0.002459419576979833,0.06375638975130932,0.02596086489437
F00836,9.766,0.5906,121,4.847,8.386,7.273,5,34,72,14,121,18,78,47,58,2,20,34,7,56,7,42,25,28,2.78,6.986000000000001,Árpád üzletház,47.560378,19.099824,1903,1.6898933635456411e-06,0.002459419576979833,0.06375638975130932,0.02596086489437
F00837,8.348,0.6487,102,3.511,8.769,7.555,5,35,67,14,102,17,75,40,59,2,17,34,8,51,5,32,27,21,3.09,5.258000000000001,Víztorony,47.562273,19.106656,1865,3.0391279978943287e-07,0.002459419576979833,0.05740991754207613,0.00337511059742721
F00838,8.813,0.521,97,4.093,8.758,7.54,5,30,63,13,107,19,70,42,56,1,16,32,8,45,3,28,25,19,2.806,6.007000000000001,Víztorony,47.562102,19.106882,1865,3.0391279978943287e-07,0.002459419576979833,0.05740991754207613,0.00337511059742721
F00840,8.028,0.5237,81,3.579,8.781,7.549,5,36,66,15,114,18,73,41,57,1,17,39,8,49,2,31,24,22,3.328,4.700000000000001,Árpád út,47.562079,19.107749,1865,3.0391279978943287e-07,0.002459419576979833,0.05740991754207613,0.00337511059742721
F00841,6.645,0.3454,55,3.222,8.979,7.726,5,29,59,11,110,11,65,39,48,1,15,26,8,60,6,28,17,21,3.25,3.3949999999999996,Kiss János utca,47.563436,19.109744,1863,7.360524046225146e-08,0.0014756517461878996,0.05461530195572749,0.0011415479375086104
F00842,5.809,0.5913,53,2.318,8.974,7.711,5,27,56,13,102,15,63,36,50,1,17,30,8,62,6,29,22,22,3.571,2.238,Árpád út,47.56322,19.110302,1863,7.360524046225146e-08,0.0014756517461878996,0.05461530195572749,0.0011415479375086104
F00845,7.513,0.4484,64,3.221,9.328,8.063,4,26,58,13,117,15,63,38,50,0,12,16,6,53,3,25,15,18,3.179,4.334,Rákospalota-Újpest vasútállomás,47.566227,19.111896,1861,4.326227869115415e-08,0.001967535661583866,0.052649298182006525,0.0057436285939077595
F00846,7.374,0.5337,78,3.665,9.28,8.017,4,29,62,12,125,12,68,43,47,0,12,20,6,54,4,25,16,17,3.248,4.1259999999999994,Rákospalota-Újpest vasútállomás,47.565841,19.111604,1861,4.326227869115415e-08,0.001967535661583866,0.052649298182006525,0.0057436285939077595
F00848,5.583,0.4925,65,1.638,9.433,8.568,4,15,36,10,63,9,49,31,27,0,8,13,2,20,4,18,6,3,3.255,2.3280000000000003,Mildenberger utca,47.572435,19.088008,1833,3.169764893521978e-08,0.001967535661583866,0.054167110732175214,0.0020298357341145667
F00849,5.609,0.3809,54,1.904,9.403,8.53,4,15,31,7,42,9,47,14,21,0,9,14,2,21,4,21,8,3,3.215,2.394,Mildenberger utca,47.572093,19.088419,1833,3.169764893521978e-08,0.001967535661583866,0.054167110732175214,0.0020298357341145667
F00850,5.207,0.2548,51,1.432,9.383,8.52,4,15,31,7,41,9,46,14,21,0,9,14,2,20,4,19,6,4,3.166,2.041,Mildenberger utca,47.572003,19.087768,1833,3.169764893521978e-08,0.001967535661583866,0.054167110732175214,0.0020298357341145667
F00851,3.838,0.435,37,0.766,8.439,7.656,4,10,22,3,33,9,37,12,20,4,12,23,3,33,7,36,13,22,3.167,0.6710000000000003,Attila utca,47.564086,19.082303,1884,2.8689527680688615e-07,0.000983767830791933,0.05948792977322604,0.0018189438667398782
F00852,2.958,0.5046,35,0.477,8.428,7.644,4,11,24,2,37,7,38,14,23,4,12,24,3,33,7,36,14,22,3.171,-0.21299999999999963,Attila utca,47.563978,19.082316,1884,2.8689527680688615e-07,0.000983767830791933,0.05948792977322604,0.0018189438667398782
F00853,6.328,0.516,52,3.075,9.093,7.88,4,26,48,11,104,12,64,39,46,0,15,22,8,61,4,29,19,15,3.278,3.0500000000000003,Görgey Artúr út,47.565092,19.107872,1866,5.949064622458596e-08,0.0014756517461878996,0.054524486402403045,0.004143434989897363
F00854,8.611,0.5096,100,3.954,8.206,7.168,6,33,65,11,106,14,70,39,53,4,19,40,6,64,7,44,27,29,2.982,5.6290000000000004,Erzsébet utca,47.559705,19.095306,1902,1.4975950880119421e-06,0.0014756517461878996,0.06337281795511222,0.0009374051128508102
F00855,10.073,0.2198,124,7.153,8.196,7.187,7,40,77,15,133,16,107,44,73,4,21,41,6,70,9,47,27,29,3.473,6.6000000000000005,Erzsébet utca,47.559931,19.093805,1902,1.4975950880119421e-06,0.0014756517461878996,0.06337281795511222,0.0009374051128508102
F00856,4.254,0.4988,40,1.56,12.61,11.458,0,6,22,6,45,3,14,11,7,0,1,8,2,17,1,4,2,1,2.599,1.6549999999999994,Homoktövis iskola,47.596795,19.116028,1794,2.1116567730381715e-09,0.000983767830791933,0.04729996975407738,0.0008027996842528447
F00859,5.444,0.4771,46,2.217,10.598,9.366,0,14,32,9,90,7,27,22,14,0,4,12,1,59,3,9,9,10,2.946,2.4979999999999998,"Káposztásmegyer, Szilas-patak",47.577783,19.114861,1761,4.596863944793888e-11,0.0004918839153959665,0.04495599486975366,0.0
