stop_id,mean_price
F01457,0.404
F01458,0.405
F01459,0.405
F01461,0.405
F01462,0.405
F01463,0.4
F01464,0.438
F01465,0.41
F01466,0.407
F01467,0.57
F01468,0.57
F01469,0.57
F01470,
F01471,0.57
F01474,0.363
F01475,0.387
F01476,0.5
F01477,0.5
F01478,0.5
F01479,0.57
F01481,0.5
F01482,0.5
F01483,0.508
F01484,0.501
F01485,0.508
F01486,0.508
F01487,0.5
F01488,0.57
F01491,0.41
F01492,0.5
F01495,0.41
F01496,0.575
F01497,0.409
F01498,0.629
F01499,0.597
F01500,0.629
F01502,0.627
F01503,0.632
F01504,0.632
F01506,0.632
F01507,0.637
F01508,0.632
F01511,0.57
F01512,0.57
F01513,0.549
F01514,0.382
F01515,0.391
F01518,0.391
F01519,0.391
F01525,0.516
F01526,0.57
F01530,0.565
F01531,0.549
F01532,0.57
F01533,0.637
F01534,0.441
F01535,0.406
F01536,0.406
F01537,0.637
F01538,0.406
F01539,0.441
F01540,0.404
F01545,0.41
F01546,0.45
F01547,
F01548,
F01549,0.444
F01550,0.447
F01551,0.447
F01552,0.447
F01553,0.392
F01554,0.392
F01555,
F01556,
F01557,
F01558,
F01559,
F01560,0.571
F01561,0.443
F01562,
F01563,0.564
F01564,0.564
F01565,0.564
F01566,0.564
F01567,0.564
F01568,0.504
F01569,0.565
F01570,0.565
F01571,0.564
F01572,0.565
F01574,0.472
F01575,0.57
F01576,
F01577,0.472
F01578,
F01579,
F01580,
F01581,0.433
F01582,
F01583,0.433
F01584,0.444
F01585,0.433
F01586,
F01587,
F01588,0.446
F01589,0.446
F01590,0.446
F01591,0.446
F01592,0.446
F01593,0.446
F01594,0.446
F01595,0.446
F01596,0.446
F01597,0.446
F01600,0.446
F01601,0.447
F01602,0.447
F01603,0.447
F01604,0.347
F01605,0.433
F01606,0.386
F01608,0.392
F01609,0.441
F01610,0.441
F01611,0.441
F01612,0.441
F01613,
F01614,0.386
F01615,0.516
F01616,
F01617,
F01618,
F01619,0.516
F01620,0.516
F01621,0.516
F01622,0.516
F01623,0.44
F01624,0.516
F01625,0.44
F01626,0.44
F01628,
F01629,
F01630,0.44
F01631,
F01636,0.472
F01637,0.441
F01638,0.405
F01639,0.472
F01640,0.472
F01641,0.513
F01642,
F01644,
F01645,0.552
F01646,0.472
F01647,
F01648,
F01649,0.504
F01650,
F01652,
F01653,0.515
F01655,
F01658,
F01659,
F01660,
F01661,
F01662,
F01664,
F01665,
F01666,
F01667,
F01668,0.44
F01669,0.522
F01670,0.44
F01671,0.522
F01672,
F01673,
F01674,0.446
F01676,0.446
F01677,0.446
F01678,0.447
F01679,0.446
F01681,0.446
F01682,0.446
F01683,0.446
F01684,0.446
F01685,0.446
F01686,0.447
F01687,
F01688,
F01689,0.446
F01690,
F01691,
F01692,0.436
F01693,0.444
F01694,0.433
F01695,0.436
F01696,0.446
F01697,0.444
F01698,0.446
F01699,0.446
F01700,0.444
F01701,0.446
F01703,
F01704,0.446
F01705,
F01706,0.447
F01707,0.447
F01708,0.446
F01709,0.446
F01710,0.447
F01711,0.447
F01712,0.446
F01713,0.447
F01714,0.446
F01715,0.442
F01716,0.358
F01717,0.441
F01718,0.346
F01719,0.439
F01720,0.338
F01721,0.338
F01722,0.338
F01723,0.45
F01724,
F01725,0.513
F01726,
F01727,
F01728,0.44
F01729,
F01730,
F01731,0.564
F01732,0.564
F01733,0.563
F01734,0.564
F01735,0.595
F01736,0.571
F01737,0.571
F01738,0.571
F01739,0.524
F01741,0.524
F01744,0.571
F01745,0.571
F01746,
F01756,0.516
F01757,0.516
F01769,0.516
F01770,0.516
F01771,0.441
F01772,
F01773,0.516
F01774,0.441
F01775,0.516
F01776,0.476
F01777,0.46
F01778,0.476
F01779,
F01780,
F01781,0.516
F01782,0.516
F01783,0.516
F01784,0.441
F01785,0.441
F01786,0.441
F01787,0.441
F01788,0.476
F01789,
F01790,0.515
F01791,0.515
F01794,0.472
F01795,
F01796,0.431
F01797,0.584
F01798,0.618
F01799,0.618
F01800,0.472
F01803,0.472
F01804,
F01805,0.431
F01806,0.431
F01807,0.431
F01808,0.447
F01810,0.447
F01811,0.446
F01812,0.447
F01813,0.446
F01814,0.441
F01815,0.441
F01816,0.441
F01817,0.441
F01818,
F01819,0.516
F01822,
F01823,0.516
F01824,
F01825,0.516
F01826,0.516
F01827,
F01829,
F01830,0.446
F01831,
F01832,0.44
F01833,0.447
F01834,0.446
F01835,0.447
F01836,0.446
F01837,
F01838,0.446
F01839,
F01840,
F01841,0.446
F01842,0.446
F01843,0.446
F01844,0.436
F01845,0.446
F01846,0.442
F01847,0.358
F01848,0.37
F01849,0.338
F01850,0.516
F01851,0.516
F01852,0.516
F01853,0.476
F01854,
F01855,0.515
F01856,
F01857,0.618
F01858,0.392
F01859,0.392
F01860,0.516
F01861,0.516
F01862,0.516
F01863,0.516
F01864,0.37
F01865,0.37
F01866,0.447
F01867,0.446
F01868,0.392
F01869,0.392
F01870,0.423
F01872,0.392
F01873,0.392
F01874,0.392
F01875,0.392
F01880,
F01881,0.548
F01883,
F01885,0.349
F01886,0.349
F01888,0.349
F01889,0.349
F01890,0.349
F01891,0.349
F01892,0.349
F01893,0.532
F01894,0.531
F01895,0.593
F01896,0.531
F01897,0.536
F01898,0.528
F01899,0.682
F01900,0.683
F01901,0.531
F01902,0.538
F01903,0.551
F01904,0.551
F01905,0.551
F01908,0.962
F01909,0.962
F01913,0.962
F01914,0.581
F01915,0.788
F01916,0.694
F01917,0.683
F01918,0.694
F01919,0.694
F01920,0.694
F01921,0.694
F01922,0.694
F01923,0.694
F01924,0.694
F01925,0.694
F01926,0.695
F01927,0.694
F01928,0.695
F01929,0.694
F01930,0.695
F01931,0.697
F01932,0.962
F01933,0.695
F01934,0.694
F01935,0.962
F01936,0.962
F01937,0.962
F01938,0.56
F01939,0.587
F01940,0.807
F01941,0.693
F01942,0.807
F01943,0.809
F01944,0.56
F01945,0.56
F01946,0.694
F01947,0.694
F01948,0.694
F01951,0.694
F01952,0.694
F01955,0.694
F01956,0.694
F01958,0.717
F01959,0.694
F01960,0.625
F01962,0.788
F01964,
F01965,0.618
F01966,
F01967,
F01968,
F01969,
F01972,0.553
F01973,0.877
F01974,0.553
F01975,
F01976,0.553
F01977,
F01980,
F01981,
F01984,
F01985,0.762
F01986,0.606
F01988,0.606
F01989,0.651
F01990,0.651
F01991,0.807
F01992,0.616
F01995,0.807
F01997,0.807
F01998,0.807
F01999,0.807
F02000,0.807
F02003,0.807
F02004,
F02006,0.618
F02007,
F02009,0.651
F02010,
F02013,
F02014,
F02016,0.809
F02017,
F02019,
F02020,0.809
F02021,0.553
F02022,
F02024,0.809
F02025,0.551
F02026,0.809
F02027,0.551
F02028,0.782
F02029,0.782
F02030,0.551
F02031,0.551
F02032,0.717
F02033,0.694
F02034,0.876
F02035,0.694
F02038,0.694
F02039,0.691
F02040,0.717
F02042,0.694
F02044,0.694
F02046,0.858
F02047,0.691
F02048,0.804
F02051,
F02052,0.694
F02053,0.694
F02054,0.696
F02055,0.754
F02056,0.695
F02057,0.696
F02058,0.754
F02059,0.754
F02060,0.754
F02061,0.695
F02062,0.761
F02063,0.761
F02064,0.754
F02065,0.761
F02066,0.754
F02067,0.754
F02068,0.754
F02071,0.754
F02072,0.754
F02073,0.754
F02074,0.754
F02075,0.743
F02076,0.754
F02077,0.725
F02078,0.754
F02079,0.725
F02080,0.754
F02081,0.76
F02082,0.76
F02083,0.76
F02084,0.76
F02085,0.752
F02086,0.742
F02087,
F02088,0.694
F02089,0.674
F02090,0.694
F02091,0.674
F02092,0.694
F02093,
F02094,0.694
F02095,0.694
F02096,0.752
F02097,0.776
F02098,0.752
F02099,0.752
F02100,0.751
F02101,0.777
F02102,0.752
F02103,0.751
F02104,0.704
F02105,0.752
F02106,0.745
F02107,0.751
F02108,0.704
F02109,0.751
F02110,0.729
F02111,0.751
F02112,0.751
F02113,0.751
F02114,0.696
F02115,0.828
F02116,0.809
F02119,0.828
F02120,0.846
F02121,0.827
F02122,0.653
F02123,0.827
F02124,0.606
F02126,0.807
F02127,0.807
F02128,0.807
F02129,0.807
F02130,0.848
F02131,0.848
F02132,0.763
F02133,0.848
F02134,0.763
F02135,0.848
F02136,0.763
F02137,0.848
F02138,0.763
F02142,0.816
F02143,0.816
F02144,0.816
F02145,0.816
F02146,0.807
F02147,0.807
F02148,0.807
F02149,0.816
F02152,
F02153,0.874
F02154,0.807
F02155,0.876
F02156,
F02159,0.548
F02160,
F02161,0.548
F02162,0.548
F02163,0.751
F02164,0.745
F02165,0.827
F02166,0.751
F02167,0.797
F02168,
F02169,0.751
F02170,0.828
F02171,0.828
F02172,0.809
F02173,0.846
F02174,0.846
F02180,0.651
F02181,0.717
F02182,0.851
F02184,0.804
F02194,0.807
F02196,0.807
F02197,0.807
F02198,0.807
F02200,0.807
F02202,0.804
F02203,0.807
F02211,
F02212,
F02213,0.625
F02214,0.694
F02215,0.694
F02216,0.694
F02217,
F02218,0.694
F02222,0.651
F02224,0.876
F02225,0.657
F02226,0.754
F02227,0.754
F02228,0.754
F02229,0.754
F02232,0.694
F02233,0.962
F02234,0.606
F02235,0.651
F02236,
F02237,0.606
F02238,0.876
F02239,0.807
F02240,
F02241,
F02242,0.696
F02243,0.754
F02244,0.761
F02245,0.754
F02246,
F02247,0.694
F02252,0.809
F02253,0.807
F02254,0.848
F02255,0.807
F02259,0.618
F02260,
F02261,0.606
F02262,0.694
F02263,0.551
F02264,0.782
F02265,0.807
F02266,
F02267,0.694
F02270,
F02271,1.001
F02272,1.001
F02273,
F02274,0.674
F02275,0.674
F02276,
F02277,0.742
F02278,
F02279,0.956
F02280,0.798
F02281,0.956
F02282,0.798
F02283,0.798
F02284,0.956
F02285,0.809
F02286,0.798
F02287,0.798
F02288,0.791
F02289,0.791
F02290,0.793
F02291,0.882
F02292,0.882
F02294,0.793
F02295,0.78
F02296,0.751
F02297,0.791
F02298,0.791
F02299,0.791
F02300,0.791
F02301,0.791
F02302,0.845
F02303,0.806
F02305,0.791
F02306,0.791
F02309,
F02310,
F02311,0.804
F02313,0.833
F02314,0.833
F02315,0.833
F02316,0.973
F02317,0.973
F02318,0.973
F02319,0.973
F02320,0.833
F02321,0.827
F02322,0.827
F02323,0.794
F02324,0.814
F02325,0.794
F02326,0.794
F02327,0.805
F02328,0.784
F02329,0.851
F02330,0.811
F02332,0.811
F02333,0.804
F02335,0.807
F02337,0.804
F02338,0.779
F02339,0.792
F02340,0.804
F02341,0.909
F02342,0.779
F02343,0.779
F02344,0.794
F02345,0.778
F02346,0.794
F02347,0.785
F02348,0.762
F02349,0.83
F02350,0.76
F02351,0.831
F02352,0.806
F02353,0.806
F02355,0.76
F02356,0.762
F02357,0.76
F02358,0.762
F02359,0.753
F02360,0.753
F02361,0.76
F02362,0.76
F02364,0.743
F02365,
F02366,0.794
F02367,0.794
F02368,0.794
F02369,0.794
F02370,
F02371,0.794
F02374,0.753
F02375,0.76
F02376,0.753
F02377,0.756
F02378,0.834
F02379,0.753
F02380,0.753
F02383,0.806
F02384,0.807
F02385,0.804
F02386,0.806
F02387,0.973
F02388,0.849
F02389,0.895
F02390,0.85
F02391,0.895
F02392,0.85
F02393,0.85
F02394,0.85
F02395,0.85
F02396,0.882
F02397,0.85
F02398,0.844
F02399,0.883
F02400,0.882
F02401,0.882
F02402,0.787
F02403,0.787
F02404,0.787
F02405,0.97
F02406,0.97
F02407,0.801
F02408,0.801
F02409,0.801
F02411,0.801
F02413,0.783
F02414,0.782
F02415,
F02416,0.828
F02417,0.842
F02420,0.783
F02421,0.802
F02422,0.793
F02423,0.882
F02424,0.845
F02425,0.882
F02426,0.882
F02427,0.794
F02428,0.794
F02429,0.882
F02430,0.882
F02431,0.956
F02433,0.882
F02434,0.956
F02435,0.956
F02436,0.882
F02437,0.956
F02438,0.956
F02439,0.956
F02440,0.973
F02441,0.895
F02442,0.973
F02443,0.973
F02444,0.973
F02445,1.001
F02446,0.973
F02447,1.001
F02448,0.973
F02449,1.001
F02450,0.973
F02451,1.001
F02452,1.001
F02453,1.001
F02454,1.001
F02455,1.001
F02456,1.001
F02458,0.895
F02459,0.973
F02460,0.804
F02461,0.807
F02462,0.804
F02464,0.804
F02465,0.804
F02466,0.804
F02469,0.804
F02470,0.804
F02473,0.804
F02477,0.804
F02482,0.762
F02483,0.801
F02484,0.834
F02485,0.756
F02486,0.834
F02487,0.753
F02488,0.97
F02490,1.001
F02492,
F02493,
F02494,0.585
F02495,
F02496,0.653
F02497,
F02498,0.653
F02499,0.585
F02500,0.685
F02501,0.585
F02502,0.653
F02503,0.685
F02504,0.763
F02505,0.585
F02506,
F02507,0.888
F02508,0.783
F02509,0.783
F02510,0.789
F02511,0.763
F02512,0.763
F02513,0.736
F02514,0.763
F02515,0.736
F02516,0.763
F02517,0.763
F02519,0.783
F02521,0.763
F02522,
F02523,0.764
F02524,0.763
F02525,0.685
F02526,0.653
F02527,0.683
F02528,0.653
F02532,0.415
F02533,0.696
F02534,0.62
F02535,0.622
F02538,0.696
F02539,0.696
F02540,
F02541,0.569
F02542,0.569
F02543,0.564
F02544,0.564
F02545,0.569
F02547,0.415
F02548,0.415
F02549,0.569
F02550,0.569
F02551,0.569
F02552,0.688
F02553,0.569
F02554,0.569
F02557,0.569
F02558,0.569
F02559,0.569
F02560,
F02561,0.698
F02562,0.415
F02563,0.888
F02564,0.888
F02565,0.888
F02566,0.888
F02567,0.888
F02568,0.888
F02569,0.783
F02570,0.888
F02571,0.888
F02572,
F02573,0.763
F02574,1.16
F02575,0.698
F02576,0.698
F02577,0.696
F02578,0.733
F02579,0.732
F02581,0.734
F02583,0.698
F02584,0.698
F02585,0.688
F02586,0.688
F02587,0.688
F02588,0.569
F02589,0.688
F02590,0.688
F02591,0.688
F02592,0.569
F02593,0.755
F02595,
F02596,0.569
F02597,0.578
F02600,0.734
F02601,0.734
F02602,0.733
F02603,0.734
F02604,0.734
F02605,0.734
F02606,0.783
F02608,0.771
F02610,0.736
F02612,0.736
F02615,0.736
F02616,0.74
F02617,0.736
F02618,0.736
F02620,0.771
F02621,0.771
F02623,0.724
F02624,0.762
F02626,0.771
F02627,0.607
F02628,
F02629,0.676
F02630,0.698
F02631,
F02632,
F02635,0.698
F02636,0.569
F02639,0.771
F02640,0.664
F02642,0.653
F02643,
F02645,0.698
F02646,0.698
F02647,0.688
F02648,0.698
F02649,0.763
F02650,0.763
F02653,0.415
F02654,0.696
F02655,0.564
F02656,0.569
F02657,0.564
F02658,0.569
F02659,0.569
F02660,0.569
F02663,0.696
F02664,0.696
F02665,0.698
F02666,0.696
F02667,0.763
F02668,0.688
F02670,
F02671,
F02672,0.569
F02673,0.569
F02674,0.688
F02675,0.688
F02676,0.569
F02677,0.698
F02687,0.49
F02688,0.462
F02692,0.656
F02693,
F02694,
F02695,0.676
F02698,
F02699,0.596
F02700,
F02701,0.636
F02702,0.65
F02703,0.636
F02704,
F02705,0.636
F02706,0.636
F02707,0.636
F02708,0.636
F02709,0.614
F02711,0.614
F02712,0.614
F02713,
F02714,0.636
F02715,0.571
F02716,0.596
F02717,0.604
F02718,0.601
F02720,0.601
F02722,0.601
F02723,0.596
F02724,0.614
F02725,0.576
F02726,0.595
F02730,0.59
F02731,0.573
F02732,0.575
F02733,0.614
F02734,0.614
F02735,0.614
F02736,0.614
F02737,0.614
F02738,0.565
F02740,0.571
F02741,0.571
F02743,0.571
F02744,0.603
F02745,
F02746,0.571
F02747,
F02748,0.516
F02749,0.516
F02750,0.516
F02751,0.516
F02752,0.516
F02753,0.516
F02755,0.516
F02756,0.516
F02758,0.516
F02759,0.502
F02760,0.516
F02761,0.516
F02762,0.516
F02763,0.516
F02764,0.516
F02765,
F02766,0.57
F02767,0.516
F02768,0.516
F02769,0.516
F02770,0.516
F02771,0.516
F02772,0.516
F02773,0.57
F02774,
F02775,0.543
F02776,0.516
F02777,0.516
F02778,0.543
F02779,0.543
F02780,0.498
F02781,0.543
F02782,0.498
F02783,0.543
F02784,
F02785,0.543
F02786,0.521
F02787,0.521
F02788,0.521
F02789,0.521
F02790,0.605
F02791,0.57
F02792,0.597
F02793,0.597
F02794,0.57
F02795,0.64
F02796,0.516
F02797,0.606
F02798,0.57
F02799,0.57
F02800,0.597
F02801,0.57
F02802,0.57
F02803,0.597
F02804,0.605
F02805,0.679
F02806,0.597
F02807,0.597
F02808,0.597
F02809,0.597
F02810,0.597
F02811,0.609
F02812,0.615
F02813,0.625
F02814,0.605
F02815,0.605
F02816,0.605
F02817,0.625
F02818,0.6
F02819,0.599
F02820,0.636
F02821,0.625
F02823,0.607
F02824,0.636
F02826,0.636
F02827,0.636
F02828,0.636
F02829,0.638
F02830,0.64
F02831,0.64
F02832,0.595
F02835,0.636
F02836,0.621
F02837,0.595
F02844,0.636
F02845,0.636
F02846,
F02847,0.636
F02848,
F02849,0.636
F02850,0.49
F02851,0.49
F02852,0.636
F02853,0.49
F02854,0.49
F02855,0.481
F02857,0.482
F02858,0.537
F02859,0.49
F02861,0.595
F02863,0.532
F02865,0.6
F02866,0.6
F02867,0.6
F02868,0.6
F02869,0.6
F02873,0.595
F02875,0.564
F02876,0.595
F02879,0.591
F02880,0.591
F02881,0.562
F02882,0.6
F02884,0.595
F02886,0.595
F02893,
F02894,
F02895,0.595
F02898,0.644
F02899,0.595
F02900,0.636
F02901,0.595
F02902,0.6
F02903,0.595
F02904,0.644
F02905,0.575
F02906,0.644
F02907,0.644
F02908,0.644
F02909,0.591
F02911,0.492
F02913,
F02914,0.49
F02915,0.57
F02916,0.57
F02917,0.571
F02918,0.57
F02923,
F02924,
F02925,0.595
F02928,0.571
F02929,0.571
F02930,
F02931,
F02932,0.569
F02933,
F02934,0.498
F02935,0.543
F02936,0.498
F02937,
F02938,0.605
F02939,0.57
F02940,0.597
F02941,0.615
F02942,0.597
F02943,0.599
F02944,0.605
F02945,0.49
F02946,0.49
F02947,0.6
F02948,0.565
F02951,0.575
F02952,0.595
F02953,0.644
F02954,0.644
F02955,0.644
F02956,0.57
F02957,
F02960,0.636
F02961,0.621
F02962,0.6
F02963,0.591
F02966,0.595
F02967,0.595
F02968,0.516
F02969,0.516
F02970,0.516
F02971,0.516
F02972,0.636
F02973,0.636
F02974,0.596
F02979,0.598
F02980,
F02981,0.43
F02982,0.431
F02983,0.431
F02984,0.43
F02985,0.43
F02986,0.431
F02987,0.406
F02988,0.47
F02989,0.47
F02990,0.47
F02991,
F02992,0.47
F02993,
F02994,0.452
F02997,
F02998,
F02999,
F03000,0.446
F03001,0.446
F03003,0.446
F03004,0.446
F03005,0.446
F03008,0.446
F03009,0.446
F03010,0.446
F03011,0.454
F03012,0.479
F03013,0.454
F03014,0.446
F03015,0.454
F03016,0.479
F03017,0.454
F03018,0.479
F03019,0.479
F03020,0.479
F03021,0.479
F03022,0.479
F03023,0.479
F03024,0.48
F03025,0.454
F03026,0.419
F03028,0.479
F03030,0.454
F03032,0.446
F03033,0.48
F03034,0.417
F03035,0.417
F03036,0.417
F03037,0.417
F03038,
F03039,
F03040,
F03041,
F03042,
F03043,
F03045,0.454
F03046,0.419
F03047,
F03048,0.419
F03049,0.454
F03050,0.454
F03051,0.479
F03052,0.479
F03053,0.564
F03054,0.468
F03055,
F03056,0.468
F03057,0.479
F03058,0.468
F03059,0.468
F03060,0.468
F03062,0.462
F03063,0.48
F03064,
F03065,0.439
F03066,0.482
F03067,0.48
F03068,0.454
F03069,0.49
F03070,0.462
F03071,0.549
F03072,0.473
F03073,0.462
F03074,0.482
F03075,0.49
F03076,0.482
F03077,0.49
F03078,0.49
F03079,0.557
F03080,0.482
F03081,0.566
F03082,0.566
F03083,0.566
F03084,0.482
F03085,0.566
F03086,0.644
F03087,0.65
F03088,0.566
F03089,0.49
F03090,0.567
F03091,0.49
F03092,0.49
F03094,0.462
F03095,0.462
F03096,0.462
F03097,0.462
F03098,0.439
F03099,0.462
F03100,0.482
F03101,0.482
F03102,0.462
F03103,0.49
F03104,0.462
F03106,0.462
F03107,0.462
F03108,0.462
F03109,0.462
F03110,0.462
F03111,0.439
F03112,0.644
F03113,
F03114,0.462
F03115,0.473
F03116,0.462
F03117,0.462
F03118,0.462
F03119,0.439
F03120,0.462
F03121,0.462
F03122,0.462
F03123,0.462
F03124,0.462
F03125,0.433
F03126,0.426
F03127,0.433
F03129,0.433
F03130,0.462
F03131,0.462
F03133,0.462
F03134,0.439
F03135,0.426
F03136,0.426
F03137,0.636
F03138,0.426
F03139,0.426
F03140,0.462
F03141,
F03142,
F03143,0.47
F03144,0.447
F03145,0.448
F03146,0.448
F03147,0.448
F03148,0.448
F03149,0.426
F03150,0.448
F03151,0.426
F03152,0.426
F03153,0.432
F03154,0.426
F03155,0.426
F03156,0.439
F03158,0.426
F03159,0.433
F03160,0.426
F03161,0.426
F03162,0.439
F03166,0.426
F03167,0.423
F03168,0.557
F03169,0.476
F03170,0.479
F03171,0.479
F03172,0.566
F03173,0.566
F03174,0.566
F03175,0.479
F03176,0.479
F03177,0.462
F03179,0.454
F03180,0.49
F03181,0.566
F03182,0.621
F03183,0.621
F03184,
F03185,0.462
F03186,0.462
F03187,0.462
F03188,0.481
F03189,0.462
F03190,0.462
F03191,0.462
F03192,0.439
F03193,0.433
F03194,0.426
F03195,
F03196,0.636
F03197,
F03198,0.47
F03199,0.462
F03200,0.47
F03201,0.426
F03202,0.448
F03203,0.566
F03204,0.621
F03205,0.532
F03206,0.476
F03209,0.426
F03210,0.431
F03211,0.431
F03212,0.433
F03213,0.434
F03214,0.431
F03215,0.448
F03216,0.434
F03217,0.433
F03218,0.434
F03219,0.43
F03220,0.43
F03221,0.441
F03222,0.452
F03223,0.438
F03224,0.448
F03225,0.438
F03226,0.438
F03227,0.442
F03228,0.434
F03230,0.439
F03231,0.441
F03232,0.441
F03233,0.44
F03234,0.441
F03235,0.46
F03236,0.46
F03237,0.46
F03238,0.464
F03239,0.462
F03240,0.464
F03241,0.461
F03242,0.46
F03243,0.441
F03244,0.46
F03245,0.435
F03246,0.437
F03247,0.46
F03248,0.441
F03249,0.441
F03250,0.439
F03251,0.439
F03252,0.438
F03253,0.444
F03254,0.439
F03255,0.439
F03256,0.439
F03257,0.437
F03258,0.438
F03259,0.434
F03260,0.406
F03261,0.406
F03262,0.434
F03263,0.433
F03264,0.437
F03265,0.452
F03266,0.439
F03267,0.439
F03268,0.439
F03269,0.439
F03270,0.439
F03271,
F03272,0.476
F03273,
F03274,0.461
F03275,0.476
F03276,0.438
F03277,0.516
F03278,
F03279,0.543
F03280,0.439
F03282,0.439
F03283,0.439
F03286,0.454
F03287,0.455
F03290,0.454
F03291,0.455
F03292,0.426
F03295,0.426
F03296,0.434
F03297,0.434
F03298,0.439
F03299,0.426
F03300,0.426
F03301,0.4
F03302,0.4
F03303,0.402
F03304,0.411
F03305,0.4
F03306,0.43
F03308,0.439
F03309,0.433
F03311,0.46
F03313,0.461
F03314,0.461
F03315,0.462
F03316,0.455
F03317,0.457
F03318,0.455
F03319,0.456
F03320,0.457
F03321,0.456
F03322,0.43
F03323,0.43
F03324,0.448
F03325,0.462
F03326,0.462
F03327,0.462
F03328,0.455
F03329,0.417
F03330,
F03331,0.417
F03332,0.384
F03333,0.384
F03334,0.4
F03335,0.455
F03336,0.455
F03337,0.455
F03338,0.455
F03339,0.441
F03340,0.441
F03341,0.435
F03343,0.438
F03344,0.464
F03345,0.461
F03346,0.452
F03347,0.433
F03348,0.434
F03349,0.406
F03350,0.43
F03351,0.441
F03352,0.441
F03353,0.437
F03354,0.435
F03355,0.436
F03356,0.46
F03357,0.439
F03358,0.434
F03359,0.439
F03360,0.433
F03361,
F03362,0.47
F03363,0.439
F03364,
F03365,
F03366,0.439
F03367,0.435
F03368,0.476
F03369,0.47
F03370,
F03371,0.543
F03372,0.439
F03373,0.426
F03374,0.434
F03375,0.434
F03376,0.439
F03377,0.434
F03378,0.427
F03379,0.43
F03380,0.4
F03382,0.46
F03383,0.462
F03384,0.462
F03385,0.462
F03386,0.462
F03387,0.455
F03388,0.461
F03389,0.446
F03390,0.434
F03391,0.402
F03392,0.461
F03393,0.439
F03394,0.43
F03395,0.4
F03396,0.448
F03397,0.43
F03398,0.4
F03399,0.455
F03400,0.456
F03401,0.455
F03402,0.458
F03403,0.455
F03404,0.455
F03405,0.417
F03406,0.384
F03407,0.441
F03408,0.446
F03427,0.41
F03428,
F03429,
F03430,0.398
F03431,
F03432,0.398
F03433,0.419
F03434,0.272
F03435,0.419
F03436,0.272
F03437,0.31
F03438,0.372
F03439,0.35
F03440,0.419
F03441,0.356
F03442,0.356
F03443,0.355
F03444,
F03445,0.419
F03446,0.447
F03447,0.426
F03448,0.356
F03449,0.455
F03450,0.452
F03451,0.454
F03452,0.452
F03453,0.454
F03454,0.448
F03455,0.453
F03456,0.475
F03457,0.379
F03458,0.428
F03459,0.404
F03460,0.356
F03461,0.356
F03462,0.356
F03463,0.378
F03464,0.449
F03465,0.378
F03466,0.454
F03468,0.378
F03469,0.377
F03471,0.454
F03472,0.449
F03473,0.395
F03474,0.338
F03475,0.375
F03476,0.37
F03477,0.374
F03478,0.375
F03479,0.375
F03480,0.367
F03481,0.375
F03482,0.366
F03483,0.354
F03484,0.367
F03485,0.419
F03486,0.371
F03487,0.375
F03488,0.367
F03489,0.366
F03490,0.366
F03491,0.366
F03492,0.376
F03493,0.371
F03494,0.375
F03495,0.372
F03496,0.375
F03498,0.371
F03499,0.372
F03500,0.372
F03501,0.372
F03502,0.372
F03503,0.372
F03504,0.372
F03505,0.372
F03506,0.372
F03507,0.372
F03508,0.372
F03509,0.372
F03510,0.371
F03511,0.372
F03512,0.31
F03513,0.372
F03514,0.338
F03515,0.371
F03516,0.395
F03517,0.395
F03518,0.395
F03519,0.398
F03520,0.398
F03521,0.398
F03522,0.398
F03523,0.398
F03524,0.387
F03525,0.386
F03526,0.387
F03528,0.387
F03529,0.387
F03530,0.387
F03531,0.387
F03532,0.389
F03533,0.387
F03534,0.387
F03535,0.387
F03536,0.387
F03537,0.387
F03538,0.349
F03541,0.434
F03542,0.391
F03543,0.338
F03544,0.346
F03545,0.338
F03546,0.346
F03547,0.346
F03549,0.338
F03550,0.352
F03551,0.347
F03552,0.347
F03553,0.31
F03554,0.349
F03556,
F03557,
F03558,
F03559,
F03561,0.398
F03562,0.398
F03563,0.398
F03564,
F03565,0.398
F03566,0.372
F03567,0.375
F03568,0.372
F03569,0.372
F03570,0.372
F03571,0.372
F03572,0.447
F03573,0.357
F03574,0.372
F03575,0.372
F03576,0.356
F03577,0.354
F03578,0.356
F03579,0.353
F03580,0.375
F03581,0.356
F03582,0.356
F03583,0.356
F03585,0.372
F03586,0.372
F03587,0.395
F03588,0.395
F03589,0.398
F03590,0.387
F03591,0.387
F03592,0.398
F03593,0.381
F03594,0.434
F03595,0.349
F03596,0.398
F03597,0.387
F03598,0.358
F03599,0.356
F03600,0.45
F03601,0.398
F03602,0.372
F03603,0.375
F03604,0.447
F03605,0.395
F03610,0.395
F03620,0.388
F03621,0.394
F03623,0.388
F03624,0.386
F03625,0.372
F03626,0.388
F03631,0.375
F03632,0.36
F03633,0.385
F03634,0.386
F03635,0.385
F03636,
F03637,0.385
F03638,0.22
F03639,0.22
F03640,0.382
F03641,
F03642,0.349
F03643,
F03644,0.448
F03645,0.403
F03646,
F03647,0.403
F03648,0.448
F03649,0.388
F03650,0.377
F03651,0.388
F03652,0.388
F03653,0.403
F03654,0.388
F03655,0.403
F03656,0.448
F03657,0.448
F03658,0.396
F03659,0.375
F03661,0.388
F03662,0.403
F03663,0.377
F03664,0.388
F03665,0.377
F03672,0.377
F03674,0.332
F03675,0.373
F03676,0.375
F03677,0.377
F03679,0.332
F03680,0.351
