stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name
1402173,7.658,0.6675,77,3.173,9.412,4.398,0,3,20,1,129,5,29,42,7,236,0,1,4,0,51,1,7,14,3,81,3.177,4.481,7.313842277840764e-05,0.0017152658662092624,0.09335610432487607,0.01250577531903475,208,60.26816,25.03245,Tapanilankaari
1411174,8.264,0.5587,90,4.227,9.486,4.474,0,3,20,0,118,5,35,34,11,226,0,1,3,0,46,1,6,14,3,74,2.867,5.396999999999999,7.313842277840764e-05,0.0017152658662092624,0.09335610432487607,0.01250577531903475,208,60.2688,25.03293,Tapanilankaari
1392180,8.275,0.5805,86,4.225,9.318,4.332,0,3,20,1,115,6,36,35,11,227,0,1,4,0,53,1,7,15,3,84,3.547,4.728,1.3342565666180026e-05,0.0017152658662092624,0.08571243125556778,0.010870506115541453,207,60.26817,25.02945,Moisiontie
1402179,7.473,0.6513,77,3.179,9.33,4.34,0,3,19,1,126,6,31,43,8,237,0,1,4,0,52,1,7,15,3,83,3.506,3.967,1.3342565666180026e-05,0.0017152658662092624,0.08571243125556778,0.010870506115541453,207,60.26814,25.02993,Moisiontie
1392184,6.322,0.6901,63,2.609,9.122,4.273,0,1,12,1,104,4,22,32,4,180,0,0,4,0,60,1,4,16,1,86,3.624,2.698,4.6683221809915903e-07,0.0017152658662092624,0.07414519082004417,0.004024902229968968,209,60.26934,25.01931,Rintamasotilaantie
1402183,6.566,0.5577,56,2.584,9.15,4.296,0,3,15,1,116,6,31,44,9,225,0,0,4,0,58,1,5,15,1,84,3.632,2.9339999999999997,4.6683221809915903e-07,0.0017152658662092624,0.07414519082004417,0.004024902229968968,209,60.26948,25.019827,Rintamasotilaantie
1392165,7.351,0.6896,71,2.783,8.87,4.063,0,3,18,1,133,4,32,36,9,236,0,0,2,0,51,1,4,11,0,69,3.487,3.864,1.3013389920060292e-07,0.0025728987993138934,0.06972717854975892,0.002768856469914807,216,60.26788,25.01539,Kotinummentie
1392185,6.804,0.6399,58,2.398,8.801,4.0,0,4,17,1,134,4,29,36,8,233,0,0,2,0,55,1,4,12,0,74,3.638,3.1660000000000004,1.3013389920060292e-07,0.0025728987993138934,0.06972717854975892,0.002768856469914807,216,60.26738,25.01464,Kotinummentie
1403164,8.84,0.3893,101,4.579,8.799,4.019,0,4,18,1,152,6,39,47,12,279,0,0,2,0,55,1,4,11,0,73,3.618,5.2219999999999995,1.3013389920060292e-07,0.0025728987993138934,0.06972717854975892,0.002768856469914807,216,60.26767,25.01355,Kotinummentie
1403194,7.401,0.617,68,3.028,8.327,3.724,0,3,17,1,129,6,33,44,9,242,0,0,4,0,54,1,4,10,0,73,3.438,3.9629999999999996,5.784897270395167e-07,0.0017152658662092624,0.0690558881875398,0.0008223859850049397,211,60.26568,25.00316,Kottaraistie
1403195,7.939,0.2881,81,3.927,8.322,3.724,1,4,21,1,142,7,39,51,14,280,0,0,4,0,54,0,4,11,0,73,3.463,4.476,5.784897270395167e-07,0.0017152658662092624,0.0690558881875398,0.0008223859850049397,211,60.26568,25.00295,Kottaraistie
1391196,8.232,0.6677,78,4.275,8.64,3.919,0,4,20,1,153,5,36,39,10,268,0,0,3,0,59,0,2,13,0,77,3.576,4.655999999999999,2.4794780008579857e-07,0.003430531732418525,0.06767243786219396,0.0014330323326873246,219,60.26709,25.00979,Sidetie
1403175,8.556,0.5349,88,3.218,8.634,3.947,0,4,17,1,154,5,35,41,9,266,0,0,3,0,55,0,2,16,0,76,3.615,4.940999999999999,2.4794780008579857e-07,0.003430531732418525,0.06767243786219396,0.0014330323326873246,219,60.26745,25.00825,Sidetie
1403197,8.693,0.2867,91,4.117,8.563,3.885,0,4,20,1,154,6,40,52,13,290,0,0,3,0,55,0,2,12,0,72,3.443,5.25,2.4794780008579857e-07,0.003430531732418525,0.06767243786219396,0.0014330323326873246,219,60.26694,25.00747,Sidetie
1403130,7.918,0.4779,73,3.877,8.55,4.014,0,4,15,1,142,4,28,31,7,232,0,1,5,0,63,0,4,11,1,85,3.41,4.508,2.5919612294514476e-06,0.0017152658662092624,0.07293976715408527,0.003005936392754175,213,60.26832,25.00157,Korsitie
1403131,8.369,0.2717,96,4.398,8.513,4.0,0,3,18,1,152,5,37,40,12,268,0,1,5,0,66,0,4,12,1,89,3.433,4.936,2.5919612294514476e-06,0.0017152658662092624,0.07293976715408527,0.003005936392754175,213,60.26821,25.00048,Korsitie
1403128,7.674,0.3731,76,2.73,8.365,3.94,0,3,14,1,127,5,30,31,7,218,0,1,4,0,72,0,4,13,1,95,3.513,4.1610000000000005,1.4164168395296056e-05,0.0017152658662092624,0.077918824551179,0.004497031981507681,214,60.26765,24.99661,Vallesmannintie
1403129,9.106,0.2438,113,5.175,8.363,3.94,0,4,22,1,158,6,42,46,13,292,0,1,4,0,73,0,4,13,1,96,3.503,5.603,1.4164168395296056e-05,0.0017152658662092624,0.077918824551179,0.004497031981507681,214,60.26765,24.996492,Vallesmannintie
1403171,8.194,0.4867,76,4.133,8.685,4.055,0,4,16,1,150,4,28,35,8,246,0,0,3,0,58,0,2,16,0,79,3.523,4.671000000000001,5.303404536508091e-07,0.0025728987993138934,0.06955605354553647,0.0019155983130995907,218,60.26855,25.00607,Sidekuja
1403172,7.632,0.3484,77,2.619,8.683,4.059,0,3,14,1,131,5,30,31,7,222,0,0,3,0,61,0,2,16,0,82,3.518,4.114,5.303404536508091e-07,0.0025728987993138934,0.06955605354553647,0.0019155983130995907,218,60.26859,25.00582,Sidekuja
1392154,6.843,0.6397,62,2.156,8.687,3.84,0,2,10,1,134,3,23,35,5,213,0,0,3,0,52,1,4,13,0,73,3.383,3.46,2.2956186472583e-08,0.0008576329331046312,0.06517856352545055,0.0,220,60.26573,25.01614,Tapanilan urheiluk.
1382122,14.897,0.4723,154,10.175,6.542,1.636,2,6,32,1,224,10,62,68,22,427,1,3,14,1,61,5,32,25,12,154,3.253,11.644,0.002246079415467869,0.0017152658662092624,0.11077249099444542,0.0006282501443328211,222,60.24685,25.00326,Ruotutorpankuja
1383130,11.159,0.5465,114,11.28,5.906,0.863,3,6,33,1,180,11,61,56,24,375,1,2,11,0,51,3,8,18,3,97,3.317,7.8420000000000005,0.0003164377000112393,0.0017152658662092624,0.10071099241911356,0.005027530297555838,225,60.23986,25.00259,Rapakivenkuja
1383131,8.563,0.3888,88,5.947,5.928,0.887,3,6,26,0,142,6,53,43,24,303,1,2,11,0,50,3,8,17,3,95,3.246,5.317,0.0003164377000112393,0.0017152658662092624,0.10071099241911356,0.005027530297555838,225,60.24007,25.0027,Rapakivenkuja
1383180,12.8,0.6182,129,13.637,5.821,0.95,3,6,36,1,214,12,62,67,21,422,1,2,10,0,62,4,8,20,3,110,3.535,9.265,0.0017333303404747401,0.0017152658662092624,0.11000695167393093,0.006446816107075683,226,60.2408,24.99779,Rapakivenkaari
1383181,8.571,0.3667,93,8.405,5.867,0.963,1,6,26,1,145,7,51,42,24,303,1,2,9,0,55,4,9,17,5,102,3.415,5.156,0.0017333303404747401,0.0017152658662092624,0.11000695167393093,0.006446816107075683,226,60.24095,24.99877,Rapakivenkaari
1383128,9.429,0.468,99,9.487,5.843,0.694,2,6,31,1,145,10,62,49,22,328,1,2,9,0,38,2,8,15,3,78,2.959,6.470000000000001,6.106335008987035e-05,0.0017152658662092624,0.09537908811719054,0.00416042562027883,252,60.23739,25.00643,Vuolukiventie
1383129,8.457,0.4066,93,5.543,5.83,0.676,3,5,25,0,138,6,47,46,25,295,1,2,11,0,39,2,8,12,3,78,2.95,5.507000000000001,6.106335008987035e-05,0.0017152658662092624,0.09537908811719054,0.00416042562027883,252,60.23702,25.00686,Vuolukiventie
1370115,9.821,0.6748,92,8.987,5.817,1.477,3,5,30,1,152,12,57,55,17,332,1,1,6,0,55,1,11,13,2,90,3.199,6.622,0.0003520084269671426,0.0025728987993138934,0.09914705038666659,0.0016551036082981991,227,60.244228,24.987497,Kilpisenpolku
1370116,5.397,0.213,47,2.705,5.857,1.572,1,4,16,1,105,6,43,30,16,222,1,1,6,0,57,1,10,13,2,91,3.146,2.2510000000000003,0.0003520084269671426,0.0025728987993138934,0.09914705038666659,0.0016551036082981991,227,60.244934,24.986522,Kilpisenpolku
1370106,3.605,0.5058,36,0.828,5.946,1.683,1,1,7,1,77,3,13,21,3,127,1,1,6,1,58,1,10,13,2,93,3.176,0.4289999999999998,0.00012824136765012505,0.0017152658662092624,0.09067525794239036,1.2889032850163304e-05,228,60.245953,24.986158,Säveltie
1370117,11.539,0.6882,106,11.295,5.776,1.271,3,6,33,1,198,12,61,66,21,401,1,1,6,0,56,1,9,17,2,93,3.45,8.088999999999999,0.0017396038401581305,0.0017152658662092624,0.10989251281745152,0.003335021255905538,230,60.242867,24.990507,Madetojankuja
1370122,5.715,0.4397,50,3.417,5.794,1.275,1,5,19,1,101,6,42,25,17,217,1,1,6,0,57,1,10,17,2,95,3.459,2.256,0.0017396038401581305,0.0017152658662092624,0.10989251281745152,0.003335021255905538,230,60.242963,24.990814,Madetojankuja
1342101,10.467,0.6639,86,9.265,5.271,2.51,3,6,26,1,141,8,63,44,22,314,0,0,2,0,29,0,3,7,0,41,3.17,7.297000000000001,0.0021583902916043757,0.0025728987993138934,0.11233598516354722,0.04552894691194363,1114,60.24466,24.96128,Klaukkalanpuisto
1342102,9.745,0.7944,67,9.662,5.225,2.542,3,8,33,2,148,10,81,45,27,357,0,0,2,0,24,0,3,8,0,37,2.903,6.841999999999999,0.0021583902916043757,0.0025728987993138934,0.11233598516354722,0.04552894691194363,1114,60.24438,24.96024,Klaukkalanpuisto
1370127,11.625,0.6784,109,11.302,5.654,0.909,3,6,33,1,200,12,61,66,21,403,1,1,8,0,56,1,9,15,2,93,3.306,8.318999999999999,0.0017331558464825998,0.0017152658662092624,0.10987173132864339,0.003421697745124743,232,60.240134,24.994556,Ratavallintie
1370126,9.02,0.6661,83,9.441,5.467,0.887,3,5,30,1,141,11,56,48,17,312,1,1,7,0,52,1,9,10,2,83,3.33,5.6899999999999995,0.00031544854581916457,0.0017152658662092624,0.09900344470748337,0.001712321203778002,233,60.239235,24.991308,Eteläniitynpolku
1370125,7.083,0.6546,53,8.153,5.194,0.869,2,5,26,1,117,9,53,35,17,265,1,1,8,0,52,1,9,7,3,82,3.386,3.697,5.56303504860499e-05,0.0008576329331046312,0.09007778531253739,0.0,234,60.237547,24.987565,Savela
1361105,10.196,0.7446,91,6.484,4.48,0.855,4,5,23,1,197,8,56,47,29,370,1,1,4,0,33,0,6,6,6,57,2.488,7.708,0.00011497761194582307,0.004288164665523156,0.1049497318038053,0.0037274021589134326,240,60.22475,24.99648,Hernepellonkuja
1361120,9.368,0.7922,108,4.615,4.564,0.768,6,5,23,0,216,8,76,47,41,422,0,1,4,0,32,0,5,7,6,55,2.511,6.857,0.00011497761194582307,0.004288164665523156,0.1049497318038053,0.0037274021589134326,240,60.225478,24.997258,Palkopolku
1361104,8.203,0.6194,83,4.808,3.557,1.731,8,4,21,0,197,7,101,33,46,417,2,0,3,0,44,2,4,6,2,63,2.549,5.654,3.6795504895279634e-05,0.0025728987993138934,0.09259729305376782,0.00016778592012709175,634,60.21836,24.98539,Viikinranta
1362137,8.956,0.6575,79,6.611,5.423,1.234,4,4,16,1,171,5,45,37,18,301,0,2,4,0,25,1,10,9,6,57,2.744,6.212,8.65898557005863e-05,0.0017152658662092624,0.10640082689604728,0.0,236,60.22536,25.01653,Viikin biokeskus
1362138,11.901,0.7294,107,7.745,5.432,1.216,4,5,25,1,221,11,66,55,32,420,0,2,5,0,26,1,10,9,6,59,2.749,9.152,8.65898557005863e-05,0.0017152658662092624,0.10640082689604728,0.0,236,60.225563,25.016455,Viikin biokeskus
1431137,5.18,0.5842,56,2.338,6.357,3.16,0,4,13,1,86,2,38,25,17,186,0,0,2,1,27,1,6,7,1,45,3.152,2.0279999999999996,1.7364643025762484e-05,0.0017152658662092624,0.09960598581619512,0.004753933448122564,316,60.21487,25.04418,Siilitie 13
1431138,4.737,0.2904,59,2.274,6.35,3.139,0,4,13,1,125,2,44,29,25,243,0,0,2,1,24,1,6,7,1,42,3.136,1.601,1.7364643025762484e-05,0.0017152658662092624,0.09960598581619512,0.004753933448122564,316,60.21504,25.04395,Siilitie 13
1454184,5.293,0.2715,52,3.336,6.358,3.153,1,7,22,3,109,3,95,35,39,314,0,0,2,1,26,1,7,7,1,45,3.176,2.117,1.7364643025762484e-05,0.0017152658662092624,0.09960598581619512,0.004753933448122564,316,60.21495,25.04414,Siilitie 13
1361114,6.294,0.7352,62,2.216,4.369,0.876,3,3,12,0,118,4,25,31,16,212,0,1,4,0,29,0,3,6,6,49,2.309,3.9849999999999994,5.226321613719787e-05,0.0025728987993138934,0.09586696069068001,0.0004492894658090222,239,60.22495,24.99355,Viikinm. puhdistamo
1361115,5.32,0.7093,62,2.725,4.4,0.854,2,3,10,0,76,3,21,26,11,152,0,1,4,0,30,0,4,6,6,51,2.266,3.0540000000000003,5.226321613719787e-05,0.0025728987993138934,0.09586696069068001,0.0004492894658090222,239,60.22507,24.99407,Viikinm. puhdistamo
1361116,5.189,0.7147,57,1.992,4.774,0.544,3,3,11,0,99,4,28,27,15,190,0,2,6,0,33,0,5,7,7,60,2.713,2.476,0.00018237040698722046,0.0017152658662092624,0.10580981884280936,0.001625359491903912,244,60.22742,24.99892,Harjulankatu
1361117,6.814,0.7031,74,3.889,4.813,0.528,3,4,17,0,109,5,28,36,14,216,0,2,7,0,36,1,5,8,7,66,2.767,4.047000000000001,0.00018237040698722046,0.0017152658662092624,0.10580981884280936,0.001625359491903912,244,60.22757,24.99957,Harjulankatu
1361106,8.851,0.7561,97,5.49,4.353,0.972,5,5,22,0,203,7,76,38,39,395,2,1,4,0,31,0,5,6,6,55,2.5,6.351000000000001,3.5990370808517876e-05,0.0025728987993138934,0.0950669582370721,0.00040029414900834807,241,60.223823,24.995055,Hernepellonkuja
1361107,11.862,0.6959,106,7.725,4.988,0.651,4,5,24,1,221,11,63,58,32,419,0,2,6,0,21,0,8,5,7,49,2.683,9.179,9.021520359424532e-05,0.0017152658662092624,0.10484556803498443,0.0,245,60.22709,25.00447,Maaherrantie
1361108,9.037,0.7964,99,5.364,4.933,0.575,6,4,20,0,203,7,66,45,37,388,0,2,6,0,23,0,8,7,7,53,2.585,6.452000000000001,9.021520359424532e-05,0.0017152658662092624,0.10484556803498443,0.0,245,60.22744,25.00263,Maaherrantie
1383107,11.414,0.3678,140,8.716,5.502,0.629,3,6,30,1,173,9,64,60,27,373,0,2,6,0,28,1,11,13,6,67,3.242,8.172,0.00014759923500968857,0.003430531732418525,0.10608028396309406,0.008512071405751723,243,60.23092,25.01018,Pihlajistontie
1383108,13.078,0.6712,130,8.984,5.468,0.613,9,8,38,1,252,15,107,61,57,548,0,2,6,0,30,1,12,13,6,70,3.289,9.789,0.00014759923500968857,0.003430531732418525,0.10608028396309406,0.008512071405751723,243,60.23069,25.00975,Pihlajistontie
1383133,9.318,0.6102,97,5.862,5.383,0.57,3,7,31,1,143,10,69,49,31,344,0,2,6,0,29,1,10,12,6,66,3.198,6.119999999999999,0.00014759923500968857,0.003430531732418525,0.10608028396309406,0.008512071405751723,243,60.23021,25.008567,Pihlajistontie
1383179,11.201,0.5192,124,8.229,5.382,0.574,4,8,32,1,196,11,73,56,33,414,0,2,6,0,30,1,10,11,6,66,3.195,8.006,0.00014759923500968857,0.003430531732418525,0.10608028396309406,0.008512071405751723,243,60.23017,25.00861,Pihlajistontie
1363101,9.343,0.7043,102,5.513,5.384,0.688,8,6,33,1,176,10,99,49,51,433,0,2,6,0,25,1,10,10,6,60,2.518,6.825,0.00014759923500968857,0.003430531732418525,0.10608028396309406,0.008512071405751723,243,60.229313,25.010037,Viikki
1240122,10.914,0.7881,107,7.126,2.475,2.755,18,5,43,0,243,15,207,64,128,723,3,2,7,0,82,2,32,12,13,153,3.142,7.772,0.0002917868397811474,0.005145797598627787,0.10662538360540763,0.021662817789365862,662,60.21218,24.97028,Koskelan varikko
1240123,9.67,0.731,121,4.63,2.512,2.702,47,11,61,1,256,23,401,59,178,1037,3,1,8,0,82,2,28,11,15,150,3.314,6.356,0.0002917868397811474,0.005145797598627787,0.10662538360540763,0.021662817789365862,662,60.21279,24.9702,Koskelan varikko
1240101,10.007,0.8469,102,7.201,2.433,2.725,4,4,20,0,171,5,58,39,24,325,4,1,6,0,80,3,26,13,12,145,3.672,6.334999999999999,0.00016770821680509674,0.005145797598627787,0.10588695375722001,0.019866268272262753,1132,60.2149,24.96463,Valtimontie
1260102,11.439,0.6685,116,8.487,2.443,2.715,14,8,38,2,222,13,209,49,55,610,5,1,6,0,80,3,25,13,12,145,3.717,7.7219999999999995,0.00016770821680509674,0.005145797598627787,0.10588695375722001,0.019866268272262753,1132,60.21515,24.96438,Valtimontie
1383134,7.125,0.6167,74,4.381,5.267,0.361,3,4,20,0,115,6,33,37,19,237,0,2,6,0,39,1,8,13,6,75,3.015,4.109999999999999,6.520153414608644e-05,0.0017152658662092624,0.10086835334476844,6.345967759847431e-05,246,60.230748,25.004888,Salpausselänpolku
1383135,9.607,0.4326,112,5.69,5.265,0.306,4,6,28,1,154,7,57,50,27,334,0,2,6,0,44,1,8,13,6,80,3.137,6.469999999999999,6.520153414608644e-05,0.0017152658662092624,0.10086835334476844,6.345967759847431e-05,246,60.23112,25.00417,Salpausselänpolku
1383136,7.152,0.618,77,5.249,5.109,0.146,3,4,21,0,117,5,33,35,18,236,1,2,8,0,51,1,9,12,7,91,3.21,3.942,0.00022209425257580109,0.0025728987993138934,0.10589660352973046,0.000896711057452818,247,60.23112,25.0003,Pihlajiston ostosk.
1383138,8.748,0.4921,96,5.265,5.127,0.152,3,6,27,0,143,8,59,45,26,317,1,2,8,0,51,1,9,12,7,91,3.205,5.542999999999999,0.00022209425257580109,0.0025728987993138934,0.10589660352973046,0.000896711057452818,247,60.23116,25.00068,Pihlajiston ostosk.
1386100,8.07,0.6319,80,4.15,5.156,0.088,3,5,23,0,122,8,49,42,25,277,1,2,7,0,49,1,9,12,7,88,3.119,4.9510000000000005,0.00022209425257580109,0.0025728987993138934,0.10589660352973046,0.000896711057452818,247,60.231738,25.000287,Salpausseläntie
1386101,6.664,0.651,68,3.398,5.153,0.127,3,4,19,0,102,6,28,35,16,213,1,2,8,0,51,1,9,12,7,91,3.228,3.4359999999999995,0.00022209425257580109,0.0025728987993138934,0.10589660352973046,0.000896711057452818,247,60.231462,25.000737,Salpausseläntie
1383192,7.547,0.6728,81,4.844,5.169,0.166,3,4,17,0,114,6,28,39,14,225,1,2,8,0,51,1,6,11,2,82,2.857,4.6899999999999995,0.00021231865283449975,0.0017152658662092624,0.10576166656336873,0.0,249,60.233412,24.997172,Pihlajisto
1285101,12.069,0.6941,130,10.533,4.243,1.317,5,10,39,2,214,11,145,67,41,534,0,1,3,0,34,3,12,8,4,65,3.227,8.842,0.004368354513395209,0.0017152658662092624,0.12227753662335393,0.12286808777258829,1116,60.2313,24.975489,Veräjämäki
1285102,9.788,0.7954,97,7.528,4.226,1.339,3,6,25,0,143,7,48,44,24,300,0,1,3,0,40,3,12,11,4,74,3.051,6.737,0.004368354513395209,0.0017152658662092624,0.12227753662335393,0.12286808777258829,1116,60.231251,24.975103,Veräjämäki
1383117,3.848,0.4297,47,0.788,5.668,0.552,1,3,11,0,38,4,19,19,9,104,1,2,10,0,38,2,7,16,3,79,2.977,0.871,7.0483602288603545e-06,0.0025728987993138934,0.08613174935377158,0.0019431677360424633,250,60.236923,25.002798,Vuolukiventie
1383118,5.355,0.4874,68,1.384,5.654,0.54,1,5,22,0,65,6,32,29,19,179,1,2,10,0,38,2,7,15,3,78,2.911,2.4440000000000004,7.0483602288603545e-06,0.0025728987993138934,0.08613174935377158,0.0019431677360424633,250,60.23685,25.002575,Vuolukiventie
1383120,4.849,0.4828,59,1.379,5.507,0.358,1,4,17,0,58,6,26,29,16,157,1,3,8,0,37,1,7,11,1,69,2.504,2.345,1.2433339008338493e-06,0.0008576329331046312,0.0792959895272098,0.0,251,60.235035,25.002602,Kinttupolku
1383121,5.59,0.384,67,3.155,5.721,0.599,1,4,20,0,82,6,31,27,15,186,0,2,6,0,29,1,13,11,6,68,2.954,2.6359999999999997,2.9811916295040267e-05,0.004288164665523156,0.09420376412904194,0.007784927346985718,257,60.234543,25.009002,Meripihkatie
1383122,5.614,0.3976,69,3.155,5.729,0.608,1,4,20,0,82,6,31,27,15,186,0,2,6,0,29,1,13,11,6,68,2.979,2.635,2.9811916295040267e-05,0.004288164665523156,0.09420376412904194,0.007784927346985718,257,60.234577,25.009153,Meripihkatie
1383126,8.738,0.3574,97,8.671,5.759,0.655,1,6,26,1,145,7,51,42,24,303,0,2,7,0,31,1,13,11,6,71,3.024,5.7139999999999995,2.9811916295040267e-05,0.004288164665523156,0.09420376412904194,0.007784927346985718,257,60.23438,25.010248,Pihlajamäki
1383127,9.446,0.5238,109,5.387,5.752,0.657,3,7,31,1,145,9,67,46,30,339,0,2,6,0,29,1,13,11,6,68,3.012,6.433999999999999,2.9811916295040267e-05,0.004288164665523156,0.09420376412904194,0.007784927346985718,257,60.23419,25.01042,Pihlajamäki
1383100,4.621,0.4358,63,1.109,5.872,0.742,1,5,20,0,54,5,29,24,17,155,1,2,8,0,29,1,13,11,6,71,2.872,1.7490000000000006,8.903197571339723e-06,0.0025728987993138934,0.08454623330411325,7.4872432304219e-05,258,60.235524,25.010897,Liusketie
1383103,6.233,0.4664,78,3.29,5.964,0.807,1,5,23,0,74,6,42,29,18,198,1,2,6,0,33,1,6,11,1,61,2.49,3.7429999999999994,1.2316319840866434e-05,0.0025728987993138934,0.08672314579683053,0.0006104672714284852,253,60.237582,25.00916,Maasälväntie
1383123,3.123,0.4498,40,0.725,5.587,0.491,1,3,11,0,46,2,11,15,9,98,0,2,6,0,32,1,10,12,6,69,2.973,0.15000000000000036,5.258505611680136e-06,0.0008576329331046312,0.08608708182928823,0.0,255,60.233468,25.007725,Kiilletie
1383132,4.785,0.4787,53,1.971,5.609,0.508,1,3,15,0,63,3,17,20,9,131,0,2,6,0,32,1,10,12,6,69,2.974,1.811,5.258505611680136e-06,0.0008576329331046312,0.08608708182928823,0.0,255,60.233629,25.007956,Kiilletie
1383191,4.564,0.4655,51,1.95,5.645,0.577,1,3,15,0,62,3,17,20,9,130,0,2,6,0,30,1,11,11,6,67,2.89,1.674,5.258505611680136e-06,0.0008576329331046312,0.08608708182928823,0.0,255,60.233335,25.00938,Graniittitie
1494167,3.721,0.7394,37,0.976,5.7,6.653,0,1,3,0,60,1,9,13,5,92,0,0,2,0,29,0,3,4,1,39,2.376,1.3450000000000002,1.834908374709164e-13,0.0008576329331046312,0.04423983212258176,0.0,261,60.17374,25.022781,Kaitalahti
1494102,4.388,0.6411,48,1.629,5.78,6.96,2,1,3,0,89,1,14,16,6,132,0,0,2,0,27,0,3,4,1,37,2.348,2.04,1.039366483453054e-12,0.0017152658662092624,0.04628942479112984,0.001712321203778002,265,60.170748,25.02075,Hopealaakso
1494103,3.002,0.816,28,0.642,5.747,6.96,0,1,3,0,55,1,8,11,5,84,0,0,1,0,27,0,4,4,1,37,2.354,0.6479999999999997,1.039366483453054e-12,0.0017152658662092624,0.04628942479112984,0.001712321203778002,265,60.170677,25.01994,Hopealaakso
1493163,2.306,0.7862,18,0.438,5.728,6.385,0,1,3,0,43,1,8,9,5,70,0,0,1,0,31,0,3,4,1,40,2.261,0.04499999999999993,7.790063914369094e-12,0.0017152658662092624,0.048485497393462924,0.001712321203778002,262,60.17661,25.02645,Tullisaari 2
1494165,2.372,0.8225,19,0.426,5.7,6.525,0,1,3,0,44,1,8,9,5,71,0,0,1,0,29,0,3,3,1,37,2.227,0.14500000000000002,1.3752081418052704e-12,0.0008576329331046312,0.04624153092171326,0.0,260,60.17507,25.02428,Kaitalahti 1
1494107,3.593,0.7371,34,0.955,6.12,7.214,0,1,3,0,59,1,8,13,5,90,0,0,2,0,36,0,3,6,1,48,2.816,0.7770000000000001,3.127865354436992e-11,0.0017152658662092624,0.051003091363373235,0.005128129624040224,263,60.168898,25.025654,Stansvikintie
1494157,5.171,0.5138,65,2.432,6.14,7.219,2,4,11,0,119,1,34,21,14,206,0,0,2,0,37,0,3,6,1,49,2.856,2.3150000000000004,3.127865354436992e-11,0.0017152658662092624,0.051003091363373235,0.005128129624040224,263,60.168892,25.026066,Stansvikintie
1494104,4.555,0.6184,56,1.386,5.886,7.161,2,1,3,0,91,1,14,16,6,134,0,0,2,0,26,0,3,5,1,37,2.339,2.2159999999999997,5.704430332781801e-12,0.0017152658662092624,0.0485341003479965,0.003421697745124743,264,60.1689,25.020529,Haakoninlahdenkatu
1494105,2.871,0.7845,23,0.896,5.866,7.148,0,1,3,0,51,1,8,11,5,80,0,0,2,0,27,0,3,5,1,38,2.314,0.5569999999999999,5.704430332781801e-12,0.0017152658662092624,0.0485341003479965,0.003421697745124743,264,60.168987,25.020211,Haakoninlahdenkatu
1491166,4.768,0.5117,57,1.748,6.311,7.05,1,1,4,0,84,1,12,17,5,125,0,0,1,0,49,0,3,8,1,62,3.176,1.5919999999999996,1.7151751778358075e-10,0.0025728987993138934,0.05373177797705227,0.009335487844678872,284,60.17124,25.0326,Gunillantie
1491167,5.764,0.4385,75,2.444,6.297,6.949,2,4,13,0,133,1,34,24,14,225,0,0,1,0,45,0,2,7,1,56,3.246,2.5180000000000002,1.7151751778358075e-10,0.0025728987993138934,0.05373177797705227,0.009335487844678872,284,60.172308,25.033506,Gunillantie
1493102,4.349,0.6239,50,1.559,6.285,6.959,1,1,4,0,79,1,12,17,5,120,0,0,1,0,46,0,3,8,1,59,3.287,1.0620000000000003,1.7151751778358075e-10,0.0025728987993138934,0.05373177797705227,0.009335487844678872,284,60.17215,25.033079,Gunillantie
1491133,5.887,0.1979,66,1.784,7.089,7.265,2,1,5,0,89,1,15,23,5,141,1,1,4,0,50,1,8,12,4,81,3.046,2.8409999999999997,8.648819609073133e-10,0.0025728987993138934,0.056757848411651074,0.0410326194980836,266,60.17203,25.04925,Willebrandintie
1491134,7.662,0.2333,81,4.655,7.096,7.252,2,4,14,0,159,1,43,30,18,271,1,1,4,0,52,1,8,12,4,83,3.119,4.542999999999999,8.648819609073133e-10,0.0025728987993138934,0.056757848411651074,0.0410326194980836,266,60.17222,25.04957,Willebrandintie
1491131,6.734,0.1589,73,2.591,7.024,6.942,2,2,10,0,110,1,28,28,8,189,1,1,3,0,45,1,8,10,4,73,3.321,3.413,4.492939089269277e-09,0.0017152658662092624,0.05998985186018237,0.042654146943564404,274,60.17559,25.05111,Sarvastonkaari
1491132,7.386,0.274,81,2.958,7.041,6.916,2,4,14,0,163,1,42,30,18,274,1,1,3,0,45,1,8,10,4,73,3.247,4.139,4.492939089269277e-09,0.0017152658662092624,0.05998985186018237,0.042654146943564404,274,60.176,25.05177,Sarvastonkaari
1491136,6.971,0.3592,71,2.567,7.226,7.601,2,4,13,0,132,1,34,27,14,227,0,0,5,0,38,1,6,10,4,64,3.261,3.71,1.9636579693844725e-10,0.0025728987993138934,0.05382635864979305,0.019357032958134263,293,60.16864,25.04855,Sarpapolku
