stop_id,distance_from_largest_betweenness_centroid,distance_from_largest_betweenness_medoid,distance_from_landuse_centroid
1420132,4.649,4.632,4.957
1420127,4.573,4.557,5.207
1100133,2.666,2.654,5.059
1100134,2.673,2.66,5.058
1100601,2.738,2.727,5.124
1100602,2.739,2.727,5.121
1420110,4.752,4.735,5.274
1453154,7.6,7.573,4.35
1453155,7.567,7.541,4.381
1453151,7.418,7.391,3.998
1453152,7.423,7.396,3.997
1454118,7.219,7.192,3.604
1454119,7.245,7.217,3.678
1473103,11.434,11.406,7.068
1473104,11.453,11.425,7.105
1473101,11.453,11.425,7.182
1473102,11.408,11.381,7.167
1473119,11.379,11.351,7.189
1473120,11.369,11.341,7.175
1473105,11.137,11.109,6.71
1473106,11.201,11.173,6.784
1473116,11.337,11.309,6.87
1473168,11.644,11.616,7.424
1473183,11.674,11.647,7.463
1532118,11.298,11.272,7.54
1532119,11.248,11.221,7.488
1541047,11.408,11.382,7.575
1541101,11.457,11.43,7.622
1541103,11.363,11.337,7.585
1541184,11.493,11.467,7.664
1600201,12.518,12.49,7.996
1473111,11.593,11.566,7.466
1473112,11.565,11.538,7.469
1541149,11.681,11.654,7.761
1541150,11.681,11.654,7.752
1454111,8.558,8.53,4.516
1454112,8.528,8.5,4.494
1454116,8.561,8.534,4.743
1454117,8.538,8.51,4.734
1454100,8.306,8.278,4.059
1454113,8.305,8.277,4.067
1454114,8.282,8.254,4.051
1454143,8.23,8.202,4.005
1454144,8.259,8.231,4.058
1471175,8.448,8.42,4.16
1471176,8.397,8.369,4.14
1454138,8.413,8.385,4.322
1454140,8.344,8.317,4.327
1454141,8.335,8.307,4.369
1454601,8.391,8.363,4.367
1454602,8.391,8.363,4.367
1454110,8.466,8.438,4.382
1454115,8.697,8.669,4.744
1454127,8.671,8.644,4.715
1454123,8.403,8.376,4.557
1454124,8.401,8.374,4.581
1471109,9.154,9.126,4.578
1471117,9.33,9.301,4.779
1471137,9.122,9.093,4.554
1471138,9.103,9.074,4.533
1471159,9.2,9.172,4.633
1471160,9.17,9.141,4.609
1471179,9.182,9.153,4.617
1471181,9.191,9.163,4.596
1473601,9.252,9.224,4.689
1473602,9.252,9.224,4.689
1454109,7.986,7.958,4.054
1471164,8.771,8.743,4.71
1471123,8.914,8.886,4.765
1471124,8.853,8.825,4.725
1471114,8.836,8.809,4.828
1471125,9.252,9.224,4.99
1471129,9.794,9.766,5.561
1471130,9.776,9.748,5.573
1453109,8.562,8.535,4.96
1453110,8.541,8.514,4.954
1451127,10.096,10.069,6.307
1451128,10.09,10.064,6.303
1451190,9.936,9.91,6.188
1451191,9.906,9.88,6.156
1455164,8.606,8.581,5.776
1455165,8.629,8.605,5.775
1455162,8.445,8.42,5.725
1455163,8.418,8.394,5.737
1455108,8.928,8.904,6.098
1455111,8.959,8.935,6.051
1455166,8.87,8.845,5.979
1455167,8.878,8.853,5.975
1455161,8.095,8.071,5.488
1471143,9.197,9.168,4.366
1471144,9.189,9.16,4.358
1471145,9.438,9.409,4.556
1471146,9.49,9.46,4.599
1471136,8.979,8.95,4.227
1471141,9.024,8.995,4.265
1471142,8.992,8.963,4.268
1471135,9.618,9.589,4.731
1471147,9.786,9.757,4.897
1473107,10.942,10.913,6.504
1473108,10.939,10.91,6.506
1472101,10.607,10.579,6.091
1472102,10.641,10.613,6.122
1472112,10.431,10.403,5.933
1472194,10.514,10.485,5.993
1473109,10.613,10.584,6.114
1473113,10.674,10.646,6.19
1473118,10.636,10.607,6.129
1473180,10.679,10.651,6.16
1473221,10.648,10.619,6.132
1473223,10.634,10.605,6.12
1473604,10.72,10.692,6.192
1473114,11.217,11.189,6.715
1474114,7.804,7.775,3.302
1474184,7.824,7.795,3.309
1474109,7.799,7.77,3.191
1474101,8.103,8.074,3.527
1474102,8.047,8.018,3.489
1474111,8.043,8.014,3.511
1474112,8.034,8.006,3.508
1454103,7.337,7.309,3.097
1454104,7.334,7.306,3.096
1454105,7.409,7.38,3.095
1454142,7.411,7.382,3.094
1454101,7.269,7.241,3.195
1454102,7.253,7.225,3.166
1454131,7.393,7.365,2.971
1454133,7.422,7.393,3.008
1454129,7.535,7.506,3.124
1454135,7.54,7.511,3.142
1474116,7.587,7.559,3.083
1474127,7.645,7.617,3.125
1474128,7.602,7.573,3.107
1474189,7.536,7.507,3.049
1362102,7.364,7.335,2.742
1362103,7.349,7.32,2.736
1362149,7.286,7.257,2.663
1362150,7.31,7.281,2.683
1474121,7.454,7.425,2.595
1454147,7.378,7.35,3.389
1454156,7.231,7.204,3.512
1454157,7.23,7.202,3.498
1454149,7.318,7.29,3.443
1454150,7.325,7.298,3.455
1454148,7.472,7.443,3.417
1454145,7.792,7.764,3.582
1454146,7.862,7.833,3.637
1454106,7.718,7.69,3.65
1474105,8.606,8.577,3.844
1474106,8.593,8.564,3.834
1474103,8.524,8.495,3.83
1474104,8.504,8.475,3.813
1474120,8.484,8.455,3.776
1474107,8.907,8.878,4.126
1474108,8.84,8.811,4.038
1471157,9.111,9.083,4.796
1471158,9.097,9.069,4.772
1471126,9.16,9.132,4.948
1471111,9.325,9.297,4.942
1471112,9.348,9.32,4.95
1471119,8.933,8.905,4.488
1471156,8.894,8.865,4.502
1471185,8.928,8.9,4.545
1471122,9.847,9.818,5.062
1472153,9.872,9.843,5.088
1471151,9.676,9.647,4.942
1471152,9.672,9.644,4.933
1471108,9.691,9.662,4.899
1472125,10.047,10.019,5.31
1472126,10.044,10.015,5.305
1472106,10.108,10.079,5.333
1471105,9.447,9.419,4.793
1471106,9.456,9.428,4.804
1471149,9.554,9.525,4.886
1471150,9.536,9.508,4.907
1471154,8.805,8.777,4.087
1471133,8.78,8.751,4.079
1471139,9.107,9.078,4.447
1471140,9.083,9.054,4.421
1471155,8.662,8.633,4.033
1472123,9.938,9.909,5.248
1472124,9.894,9.865,5.217
1472121,9.665,9.636,5.044
1472122,9.672,9.643,5.049
1472195,9.737,9.709,5.112
1472196,9.756,9.727,5.137
1472108,10.397,10.369,5.716
1472109,10.405,10.376,5.719
1472104,10.445,10.416,5.795
1472107,10.205,10.176,5.454
1471153,9.369,9.341,4.741
1471116,9.8,9.772,5.239
1472197,10.014,9.985,5.418
1472198,9.994,9.965,5.395
1472113,10.052,10.024,5.523
1472114,10.097,10.069,5.584
1471161,9.34,9.311,4.857
1471118,9.444,9.416,4.893
1471173,8.868,8.839,4.387
1471174,8.837,8.809,4.362
1471184,8.534,8.505,4.016
1471195,8.535,8.507,4.035
1471171,8.666,8.637,4.27
1471172,8.612,8.584,4.236
1471186,8.668,8.639,4.212
1471197,8.668,8.64,4.218
1471120,9.025,8.997,4.549
1471182,8.248,8.219,3.724
1471193,8.243,8.214,3.723
1471180,8.078,8.049,3.616
1471183,8.078,8.05,3.653
1471177,8.109,8.081,3.808
1471178,8.118,8.09,3.812
1454136,7.978,7.949,3.683
1454107,7.994,7.966,3.864
1472131,9.931,9.903,5.56
1472132,9.894,9.866,5.546
1472105,10.037,10.009,5.706
1472133,10.055,10.026,5.616
1472134,10.08,10.052,5.639
1472115,10.21,10.182,5.859
1472100,10.402,10.373,5.805
1472135,10.424,10.395,5.833
1472148,10.376,10.347,5.796
1472110,10.322,10.294,5.686
1472111,10.333,10.304,5.695
1472128,10.268,10.239,5.694
1473124,10.882,10.853,6.381
1473125,10.882,10.854,6.38
1473110,10.773,10.744,6.305
1451181,9.51,9.483,5.529
1451182,9.483,9.456,5.497
1451179,9.264,9.236,5.324
1451180,9.215,9.188,5.319
1451183,9.742,9.714,5.759
1451184,9.72,9.693,5.737
1453122,8.43,8.404,5.106
1453123,8.682,8.655,5.047
1453103,8.852,8.826,5.288
1453113,8.862,8.835,5.283
1451123,10.28,10.253,6.552
1451124,10.279,10.252,6.553
1451116,10.206,10.18,6.546
1451122,10.214,10.188,6.554
1451109,10.482,10.455,6.728
1451114,10.013,9.987,6.452
1451115,10.0,9.974,6.444
1451108,10.419,10.393,6.754
1451110,10.558,10.532,6.868
1451125,9.233,9.206,5.418
1451126,9.218,9.191,5.398
1451175,9.498,9.472,5.764
1451178,9.51,9.483,5.781
1451111,9.1,9.073,5.439
1453125,9.095,9.068,5.429
1452112,9.267,9.241,5.714
1453111,9.18,9.154,5.645
1455129,8.286,8.261,5.354
1455130,8.262,8.237,5.334
1455109,7.954,7.929,5.173
1455131,8.583,8.558,5.526
1455132,8.542,8.517,5.492
1455171,7.949,7.925,5.317
1455172,7.907,7.883,5.309
1455173,7.94,7.915,5.282
1455160,8.194,8.17,5.589
1455112,8.952,8.928,6.221
1455113,8.953,8.929,6.224
1453117,8.28,8.254,5.096
1453118,8.213,8.187,5.043
1453181,8.33,8.304,5.104
1453119,8.73,8.704,5.313
1453120,8.729,8.703,5.304
1453121,8.598,8.572,5.184
1455101,7.896,7.871,5.042
1455102,7.915,7.89,5.053
1455110,8.054,8.029,5.232
1453138,8.848,8.822,5.384
1451113,9.564,9.537,5.905
1451186,9.641,9.614,6.018
1451187,9.683,9.657,6.028
1451188,9.597,9.571,5.957
1451118,9.872,9.845,5.953
1451121,9.742,9.716,5.997
1451119,9.952,9.925,6.126
1451102,9.824,9.798,6.352
1451105,9.824,9.798,6.351
1451139,9.575,9.549,6.11
1451174,9.632,9.606,6.157
1452143,9.149,9.124,5.842
1452144,9.135,9.109,5.83
1452137,9.321,9.295,5.944
1452138,9.327,9.301,5.943
1452133,8.891,8.866,5.697
1452134,8.877,8.851,5.684
1452103,8.998,8.973,5.921
1452104,9.093,9.068,6.046
1452168,9.027,9.002,5.99
1452141,9.188,9.163,6.01
1452142,9.176,9.15,5.994
1452169,9.332,9.308,6.282
1452108,9.456,9.43,6.207
1452109,9.42,9.395,6.181
1452100,9.475,9.45,6.366
1452110,9.615,9.589,6.315
1452111,9.619,9.593,6.313
1452113,9.483,9.457,6.107
1452114,9.474,9.448,6.099
1451100,9.707,9.681,6.268
1451101,9.698,9.672,6.258
1473191,11.103,11.075,6.826
1362147,7.292,7.263,2.571
1362148,7.276,7.247,2.526
1362151,7.008,6.979,2.468
1454128,8.113,8.086,4.395
1548100,13.452,13.426,9.752
1548101,13.411,13.385,9.711
1548104,13.614,13.588,9.834
1542137,12.91,12.884,9.267
1542138,12.955,12.929,9.352
1548108,13.524,13.498,9.716
1548105,13.416,13.389,9.554
1548106,13.456,13.43,9.6
1548112,12.757,12.731,9.001
1543139,13.233,13.208,9.777
1548107,13.198,13.173,9.729
1542103,13.098,13.073,9.585
1542104,13.059,13.034,9.581
1543149,13.458,13.433,9.973
1543181,13.364,13.339,9.985
1548102,13.445,13.42,10.019
1542102,12.729,12.704,9.377
1543141,13.57,13.545,10.173
1543148,13.845,13.82,10.311
1542136,12.846,12.819,9.072
1541130,12.37,12.344,8.568
1541186,10.645,10.62,7.34
1541189,10.643,10.618,7.333
1541194,10.767,10.741,7.399
1541197,10.773,10.748,7.4
1541159,10.933,10.908,7.67
1541165,10.968,10.943,7.707
1531122,11.27,11.244,7.676
1531123,11.277,11.251,7.724
1532109,11.371,11.346,8.072
1532122,11.185,11.159,7.544
1532123,11.133,11.108,7.685
1532124,11.174,11.149,7.722
1541104,11.197,11.171,7.583
1541105,11.259,11.233,7.589
1541106,11.203,11.177,7.681
1541107,11.204,11.179,7.643
1541108,11.244,11.219,7.885
1541109,11.244,11.219,7.839
1541110,11.258,11.233,8.007
1541111,11.268,11.243,7.963
1541120,11.312,11.287,8.036
1541151,11.221,11.196,7.946
1541152,11.212,11.187,7.939
1541198,11.052,11.027,7.617
1541199,10.995,10.97,7.566
1541207,11.217,11.192,7.727
1541218,11.221,11.196,7.794
1542101,12.823,12.798,9.442
1541174,12.495,12.47,9.213
1541191,12.452,12.427,9.201
1546103,12.386,12.361,9.119
1541123,12.039,12.014,8.671
1541124,11.994,11.969,8.661
1541126,11.946,11.921,8.473
1542125,11.974,11.949,8.508
1531102,11.719,11.694,8.55
1531103,11.688,11.663,8.305
1531104,11.687,11.661,8.284
1531115,11.7,11.675,8.492
1531116,11.715,11.691,8.533
1531121,11.694,11.67,8.481
1532125,11.734,11.71,8.568
1541100,11.717,11.692,8.381
1541121,11.678,11.654,8.384
1541122,11.677,11.652,8.383
1541161,11.716,11.691,8.528
1541162,11.696,11.671,8.496
1541163,11.636,11.611,8.353
1541164,11.632,11.607,8.359
1541604,11.62,11.595,8.434
1543101,11.649,11.625,8.467
1543102,11.618,11.594,8.439
1541176,12.129,12.104,8.901
1541177,12.115,12.091,8.885
1531155,12.159,12.136,9.167
1531156,12.17,12.146,9.176
1531153,12.492,12.468,9.432
1531154,12.502,12.478,9.443
1531157,11.974,11.95,8.98
1531158,11.972,11.949,8.98
1541166,11.449,11.426,8.47
1541167,11.387,11.363,8.414
1531159,11.833,11.809,8.778
1531160,11.842,11.818,8.787
1541168,11.709,11.685,8.675
1541169,11.671,11.647,8.643
1545100,11.753,11.729,8.668
1546101,11.774,11.75,8.713
1545101,11.234,11.213,8.908
1541156,11.243,11.219,8.237
1541157,11.251,11.227,8.265
1541133,12.286,12.26,8.463
1541134,12.166,12.14,8.353
1541148,12.195,12.168,8.34
1541129,12.445,12.419,8.664
1532107,11.961,11.935,8.209
1532108,11.954,11.928,8.201
1541131,12.023,11.996,8.26
1541132,11.969,11.943,8.241
1542129,11.983,11.957,8.287
1542130,11.978,11.952,8.317
1541127,12.016,11.99,8.427
1541128,11.98,11.955,8.417
1531117,12.357,12.333,9.222
1531120,12.234,12.21,9.116
1531151,12.452,12.428,9.328
1541172,12.3,12.276,9.172
1541173,12.27,12.246,9.145
1541182,12.444,12.42,9.286
1531111,11.733,11.71,8.86
1545107,11.71,11.687,8.799
1545103,11.62,11.597,8.772
1545106,11.592,11.568,8.621
1545109,11.568,11.545,8.651
1541185,11.722,11.696,7.912
1532115,10.99,10.964,7.253
1532116,11.005,10.979,7.262
1532113,11.104,11.077,7.313
1532114,11.137,11.11,7.33
1532120,11.124,11.098,7.387
1532121,11.148,11.121,7.413
1532117,10.833,10.807,7.185
1532111,11.271,11.244,7.439
1532112,11.298,11.272,7.468
1531107,11.052,11.026,7.373
1531108,11.051,11.024,7.375
1531109,10.975,10.949,7.411
1541118,11.549,11.522,7.659
1532101,11.356,11.331,7.98
1532100,11.296,11.271,8.131
1531110,11.485,11.46,8.053
1454192,7.63,7.603,3.866
1354100,6.266,6.251,5.175
1354102,6.259,6.245,5.17
1174112,0.841,0.83,4.798
1174149,0.884,0.874,4.798
1171150,1.315,1.316,5.181
1173132,1.03,1.004,4.211
1173133,0.971,0.946,4.292
1240107,2.037,2.007,3.188
1240108,2.024,1.994,3.19
1240104,2.13,2.101,3.167
1240105,2.135,2.106,3.159
1240121,2.152,2.123,3.189
1240131,2.039,2.01,3.256
1240132,2.042,2.013,3.259
1250105,2.066,2.037,3.093
1250106,2.065,2.037,3.094
1240106,2.049,2.02,3.323
1240133,1.775,1.747,3.628
1240134,1.768,1.74,3.568
1230109,1.903,1.877,3.7
1230112,1.865,1.838,3.715
1240103,1.846,1.819,3.682
1240118,1.833,1.806,3.665
1240418,1.832,1.806,3.743
1240419,1.814,1.787,3.746
1230409,2.029,2.002,3.555
1230410,2.006,1.979,3.577
1230405,2.414,2.386,3.135
1230406,2.41,2.382,3.126
1232104,2.437,2.409,3.123
1230113,2.229,2.201,3.344
1230114,2.269,2.241,3.288
1210163,1.976,1.954,4.138
1210164,1.921,1.899,4.072
1220105,1.569,1.547,4.299
1220127,1.542,1.521,4.337
1220205,1.566,1.543,4.221
1220403,1.553,1.531,4.294
1220404,1.552,1.531,4.317
1220104,1.659,1.641,4.57
1220410,1.615,1.596,4.458
1220411,1.62,1.601,4.483
1270102,2.876,2.847,2.485
1270103,2.947,2.918,2.403
1230101,2.664,2.635,2.758
1270104,3.286,3.257,1.962
1230103,2.468,2.44,3.019
1230104,2.492,2.464,2.993
1230102,2.762,2.733,2.637
1232102,2.778,2.749,2.754
1230407,2.636,2.608,2.948
1361103,3.669,3.639,1.633
1270105,3.176,3.146,2.089
1270107,3.187,3.158,2.034
1351132,6.293,6.276,4.617
1354101,6.303,6.286,4.673
1352143,6.388,6.368,3.983
1203409,5.108,5.129,9.777
1203410,5.083,5.104,9.749
1203413,4.417,4.439,9.13
1203422,4.418,4.44,9.131
1203406,4.448,4.47,9.147
1203405,4.45,4.471,9.15
1250429,1.955,1.929,3.371
1250430,1.942,1.916,3.39
1250103,1.564,1.539,3.777
1250104,1.575,1.551,3.79
1250203,1.594,1.569,3.772
1250427,1.621,1.596,3.759
1250428,1.6,1.575,3.77
1332107,4.556,4.544,4.819
1332106,4.409,4.402,5.388
1332138,4.443,4.436,5.362
1332108,4.522,4.51,4.695
1341120,4.481,4.465,4.015
1341121,4.493,4.477,4.03
1341108,4.659,4.643,4.038
1341109,4.711,4.698,4.691
1341135,5.069,5.056,4.741
1341139,5.162,5.145,4.034
1341140,5.16,5.143,4.041
1351125,6.278,6.26,4.285
1351127,6.293,6.274,4.298
1351122,5.975,5.955,3.986
1351124,5.956,5.936,3.945
1352145,7.084,7.063,4.258
1352146,7.08,7.059,4.269
1352138,6.875,6.853,4.032
1353122,6.574,6.551,3.528
1352139,6.794,6.773,3.944
1352142,6.732,6.711,3.913
1352136,6.522,6.501,3.826
1352137,6.524,6.503,3.832
1353120,6.267,6.246,3.503
1352134,6.38,6.359,3.793
1352135,6.383,6.362,3.817
1352144,6.453,6.434,4.112
1352119,6.259,6.239,3.761
1341103,5.06,5.039,3.202
1342197,5.046,5.025,3.161
1342299,5.046,5.025,3.161
1463117,5.539,5.543,7.601
1320119,6.22,6.224,8.063
1463118,5.418,5.422,7.538
1294124,4.543,4.548,6.983
1294132,4.576,4.581,6.951
1464123,4.647,4.652,7.023
1465131,4.612,4.618,7.06
1331108,5.35,5.352,7.164
1331106,5.206,5.206,6.814
1331107,5.193,5.193,6.799
1331111,5.275,5.275,6.778
1331112,5.269,5.269,6.775
1331166,5.194,5.193,6.705
1331167,5.171,5.17,6.648
1150128,2.761,2.79,7.816
1150129,2.743,2.771,7.803
1150126,2.496,2.525,7.608
1150127,2.489,2.518,7.604
1150130,2.925,2.954,7.956
1332109,4.836,4.83,5.696
1332110,4.749,4.743,5.686
1332111,5.17,5.163,5.888
1332112,5.163,5.157,5.909
1281154,4.074,4.068,5.342
1281155,4.058,4.052,5.363
1332159,4.731,4.723,5.412
1332160,4.69,4.683,5.434
1332123,5.214,5.205,5.47
1332124,5.214,5.205,5.469
1332161,5.376,5.367,5.695
1332162,5.274,5.266,5.671
1294180,4.517,4.514,5.9
1294242,4.552,4.548,5.912
1334188,6.306,6.299,6.472
1334189,6.255,6.248,6.444
1334190,6.539,6.532,6.71
1332170,5.924,5.916,6.095
1334123,5.93,5.923,6.183
1334158,5.871,5.863,6.107
1334166,5.979,5.971,6.179
1304133,3.87,3.888,7.777
1304142,3.849,3.866,7.739
1304132,3.962,3.981,7.974
1304143,3.981,3.999,7.967
1304134,3.448,3.464,7.361
1304141,3.399,3.415,7.327
1304138,4.33,4.349,8.326
1304131,3.946,3.966,8.067
1304157,3.948,3.968,8.075
1304130,3.665,3.685,7.897
1304144,3.589,3.609,7.847
1332119,5.762,5.752,5.546
1332120,5.775,5.765,5.563
1332121,5.501,5.491,5.435
1332122,5.442,5.432,5.434
1332117,6.141,6.131,5.899
1332118,6.145,6.135,5.903
1332129,5.641,5.634,6.086
1332171,5.598,5.591,6.098
1465103,4.145,4.157,7.401
1462106,4.515,4.526,7.664
1465105,4.543,4.554,7.668
1465112,4.704,4.713,7.636
1465104,4.02,4.031,7.332
1465101,3.762,3.774,7.152
1465102,3.61,3.622,7.066
1465145,3.674,3.686,7.065
1301129,3.348,3.37,7.724
1301144,3.305,3.327,7.699
1301145,3.267,3.288,7.69
1301146,3.213,3.235,7.66
1304129,3.366,3.387,7.634
1304159,3.368,3.389,7.636
1150111,2.266,2.294,7.226
1150112,2.248,2.276,7.239
1150435,2.278,2.306,7.244
1150436,2.277,2.304,7.245
1150113,2.435,2.461,7.295
1150114,2.386,2.413,7.298
1150437,2.394,2.42,7.29
1150438,2.392,2.418,7.293
1301148,2.848,2.873,7.557
1301171,2.812,2.837,7.556
1301450,2.835,2.86,7.56
1301451,2.822,2.847,7.551
1301123,2.731,2.755,7.442
1150117,1.967,1.995,7.052
1150131,2.007,2.036,7.082
1150433,1.813,1.842,6.92
1150434,1.808,1.837,6.916
1150109,1.737,1.766,6.867
1150110,1.748,1.777,6.877
1150116,1.693,1.722,6.815
1150118,1.698,1.727,6.823
1301122,2.667,2.692,7.454
1301124,2.714,2.74,7.486
1301149,2.716,2.742,7.507
1301212,2.759,2.784,7.544
1301213,2.707,2.732,7.494
1301299,2.752,2.778,7.536
1301109,4.172,4.194,8.486
1301110,4.17,4.192,8.491
1301104,3.89,3.913,8.316
1301107,3.839,3.862,8.288
1301108,3.872,3.895,8.331
1301137,3.94,3.962,8.325
1301140,3.905,3.927,8.321
1301141,3.818,3.841,8.335
1301131,3.251,3.278,8.06
1301132,3.214,3.24,8.038
1301133,3.254,3.28,8.057
1301214,3.188,3.215,8.058
1301101,3.693,3.717,8.27
1301105,3.325,3.35,7.993
1301143,3.437,3.462,8.181
1301454,3.372,3.397,8.062
1301455,3.378,3.403,8.095
1301456,3.437,3.462,8.181
1301153,3.372,3.397,8.062
1301135,3.467,3.492,8.088
1301136,3.528,3.552,8.099
1301103,3.179,3.203,7.802
1301127,3.179,3.202,7.745
1301128,3.136,3.159,7.681
1301147,3.167,3.191,7.771
1301452,3.144,3.168,7.77
1301453,3.13,3.154,7.76
1301142,3.539,3.564,8.244
1301106,3.644,3.668,8.165
1304103,3.169,3.188,7.351
1304104,3.106,3.125,7.304
1304135,3.224,3.241,7.265
1304136,3.036,3.055,7.208
1304137,3.075,3.093,7.229
1304140,3.172,3.189,7.251
1304150,3.105,3.122,7.191
1304160,3.116,3.135,7.299
1304162,3.24,3.258,7.406
1305151,3.051,3.068,7.157
1301112,2.812,2.834,7.325
1301113,2.726,2.749,7.274
1301125,2.8,2.823,7.359
1301126,2.791,2.814,7.402
1301158,2.896,2.917,7.333
1304127,2.906,2.927,7.279
1301160,2.678,2.702,7.343
1304102,3.136,3.155,7.402
1304128,3.237,3.257,7.505
1291138,3.19,3.204,6.986
1291139,3.214,3.228,7.004
1291121,2.892,2.908,6.878
1291122,2.847,2.862,6.826
1281160,3.505,3.499,5.167
1286181,3.489,3.482,5.115
1293152,3.599,3.592,5.162
1293153,3.546,3.54,5.171
1465177,3.372,3.385,6.968
1291117,3.124,3.134,6.543
1291118,3.106,3.116,6.51
1291198,2.968,2.982,6.772
1291199,2.938,2.952,6.735
1291119,2.789,2.802,6.628
1291120,2.747,2.76,6.596
1291145,2.675,2.689,6.526
1291146,2.636,2.649,6.443
1291149,2.64,2.652,6.449
1291150,2.615,2.626,6.308
1291151,2.616,2.627,6.38
1291219,2.754,2.768,6.616
1291220,2.786,2.799,6.597
1465146,3.728,3.737,6.845
1465147,3.788,3.796,6.85
1465143,3.465,3.476,6.947
1293123,3.394,3.392,5.649
1293124,3.375,3.374,5.645
1293139,3.425,3.424,5.716
1293140,3.415,3.415,5.737
1293164,3.478,3.477,5.64
1293165,3.462,3.461,5.638
1293103,3.615,3.614,5.803
1293104,3.65,3.649,5.82
1293130,3.619,3.618,5.79
1293131,3.615,3.614,5.803
1293162,3.526,3.522,5.397
1293163,3.503,3.499,5.361
1291127,3.136,3.14,6.082
1291128,3.134,3.139,6.117
1291501,3.083,3.088,6.06
1291551,3.083,3.087,6.062
1293126,3.01,3.009,5.466
1293127,2.986,2.985,5.488
1293105,3.699,3.699,5.988
1293106,3.708,3.708,5.992
1293107,3.972,3.974,6.212
1293108,3.96,3.961,6.206
1293113,3.867,3.865,5.811
1293114,3.86,3.858,5.792
1293115,4.068,4.067,5.937
1293116,4.014,4.012,5.854
1293119,3.933,3.93,5.713
1293132,4.001,3.999,5.769
1293133,3.939,3.937,5.794
1293120,3.927,3.923,5.539
1293136,4.44,4.438,6.079
1293138,4.508,4.507,6.166
1293173,4.44,4.438,6.068
1294137,4.524,4.523,6.16
1294139,4.526,4.527,6.488
1294141,4.525,4.526,6.508
1293134,4.254,4.252,5.939
1293135,4.201,4.198,5.9
1331102,4.968,4.964,6.177
1331103,4.972,4.969,6.196
1331114,4.865,4.861,6.029
1293121,3.754,3.75,5.422
1293100,3.027,3.024,5.357
1293101,3.098,3.094,5.305
1293102,3.093,3.089,5.296
1293158,3.145,3.141,5.238
1293159,3.175,3.171,5.243
1293151,2.619,2.617,5.248
1293155,2.582,2.579,5.231
1281112,3.588,3.575,4.421
1281114,3.589,3.577,4.388
1281115,3.545,3.535,4.595
1281116,3.543,3.532,4.524
1294103,4.633,4.632,6.41
1294104,4.677,4.677,6.456
1294105,4.829,4.83,6.734
1294106,4.849,4.85,6.761
1294101,4.292,4.292,6.337
1294102,4.296,4.297,6.341
1294191,4.219,4.22,6.319
1294140,4.426,4.427,6.429
1294502,4.436,4.437,6.415
1294552,4.436,4.437,6.415
1331100,5.391,5.389,6.711
1331501,5.485,5.483,6.826
1331551,5.485,5.483,6.826
1294142,4.532,4.535,6.8
1294143,4.511,4.514,6.778
1293111,3.958,3.958,5.96
1293112,3.96,3.959,5.955
1293109,4.02,4.02,6.092
1293110,4.055,4.055,6.141
1293117,4.136,4.135,6.039
1293118,4.252,4.251,6.117
1291100,3.247,3.255,6.407
1291115,3.226,3.233,6.368
1291116,3.231,3.238,6.359
1291180,3.269,3.279,6.653
1291181,3.339,3.349,6.677
1291182,3.705,3.712,6.679
1160111,1.638,1.656,6.179
1160112,1.67,1.689,6.203
1160105,1.986,2.004,6.361
1160107,1.956,1.975,6.466
1160127,1.886,1.905,6.369
1160206,2.021,2.037,6.303
1160401,2.016,2.035,6.461
1160402,1.993,2.012,6.443
1160113,1.492,1.51,6.024
1291401,2.398,2.415,6.633
1291402,2.377,2.395,6.623
1160403,2.177,2.195,6.534
1160404,2.183,2.201,6.549
1291114,3.371,3.378,6.405
1291131,3.422,3.428,6.382
1291172,3.132,3.135,5.953
1291173,3.17,3.173,5.981
1291174,3.318,3.321,6.085
1291170,2.991,2.993,5.752
1291171,2.995,2.996,5.747
1291106,2.692,2.697,5.885
1291108,2.751,2.756,5.936
1291158,2.765,2.77,5.956
1291159,2.633,2.638,5.828
1291160,2.562,2.566,5.774
1291112,3.15,3.157,6.238
1291113,3.112,3.119,6.226
1291110,2.891,2.897,6.074
1291111,2.923,2.929,6.124
1291152,2.675,2.685,6.239
1291153,2.692,2.701,6.218
1465501,4.086,4.093,6.921
1465551,4.085,4.092,6.92
1171151,1.192,1.193,5.129
1172503,1.152,1.152,5.117
1172553,1.151,1.151,5.119
1174101,1.197,1.197,5.104
1174102,1.201,1.201,5.121
1173105,0.044,0.023,5.121
1173106,0.061,0.044,5.107
1173435,0.044,0.023,5.121
1174401,0.061,0.044,5.107
1174501,0.029,0.057,5.185
1174502,0.06,0.09,5.216
1174551,0.03,0.058,5.186
1174552,0.06,0.09,5.216
1220434,0.029,0.0,5.128
1291125,2.878,2.878,5.581
1291123,2.781,2.784,5.753
1291124,2.861,2.863,5.74
1291166,2.836,2.838,5.669
1291168,2.84,2.842,5.672
1291107,2.546,2.552,5.902
1291165,2.654,2.655,5.578
1291169,2.651,2.652,5.577
1291176,2.847,2.845,5.398
1293168,2.84,2.839,5.382
1293156,2.813,2.81,5.26
1293157,2.752,2.749,5.277
1292145,2.276,2.284,5.968
1286179,2.399,2.383,4.043
1286180,2.42,2.406,4.137
1291148,2.394,2.396,5.503
1291163,2.492,2.493,5.51
1291164,2.51,2.511,5.518
1292149,2.428,2.428,5.426
1293150,2.687,2.684,5.141
1291126,2.66,2.674,6.613
1291137,2.701,2.715,6.665
1291161,2.388,2.392,5.67
