stop_id,cultural_institutions,drugstores,groceries,healthcare,parks,religious_organizations,restaurants,schools,services,costing,range,total
1010102,10,0,2,0,7,3,51,2,10,walk,5,85
1010103,8,0,3,0,7,2,34,3,14,walk,5,71
1010105,9,1,4,0,7,4,34,5,15,walk,5,79
1010106,9,1,4,0,7,3,34,5,16,walk,5,79
1010107,9,1,4,0,10,2,37,3,16,walk,5,82
1010108,9,1,3,0,10,2,37,3,15,walk,5,80
1010109,6,1,2,0,7,1,19,2,13,walk,5,51
1010110,8,1,2,0,7,1,23,2,12,walk,5,56
1010115,10,0,3,0,7,2,52,2,10,walk,5,86
1010124,11,1,4,0,14,5,44,4,14,walk,5,97
1010125,9,1,4,0,14,4,51,4,14,walk,5,101
1010128,9,1,3,0,9,2,37,3,16,walk,5,80
1010180,9,0,0,0,9,2,74,1,10,walk,5,105
1010419,9,0,3,0,7,2,68,2,12,walk,5,103
1010420,10,1,2,0,6,2,66,2,13,walk,5,102
1010421,8,1,4,0,9,4,39,3,13,walk,5,81
1010422,12,1,4,0,9,4,46,3,12,walk,5,91
1010424,10,0,3,0,7,2,52,2,9,walk,5,85
1010425,10,0,2,0,9,3,59,2,7,walk,5,92
1010427,9,1,4,0,14,4,51,4,14,walk,5,101
1010428,11,1,4,0,14,5,44,4,14,walk,5,97
1020100,5,4,7,0,3,1,99,1,16,walk,5,136
1020101,11,9,12,0,8,1,180,1,38,walk,5,260
1020105,5,1,4,0,11,4,30,4,8,walk,5,67
1020106,7,1,4,0,7,4,56,4,12,walk,5,95
1020112,8,8,9,0,3,0,168,0,26,walk,5,222
1020113,8,8,9,0,2,0,152,0,28,walk,5,207
1020115,8,8,9,0,1,1,153,1,27,walk,5,208
1020116,8,8,9,0,1,1,155,1,28,walk,5,211
1020117,7,8,9,0,1,1,154,1,26,walk,5,207
1020118,6,8,8,0,1,0,125,0,21,walk,5,169
1020119,7,8,8,0,1,1,130,0,25,walk,5,180
1020120,8,8,9,0,1,1,150,0,28,walk,5,205
1020121,6,7,8,0,1,0,121,0,22,walk,5,165
1020122,8,8,9,0,1,1,150,1,27,walk,5,205
1020123,7,7,8,0,1,1,145,1,25,walk,5,195
1020129,10,6,7,0,5,1,111,0,12,walk,5,152
1020131,9,6,7,0,6,0,105,0,8,walk,5,141
1020132,9,6,7,0,6,0,99,0,9,walk,5,136
1020133,9,6,7,0,6,0,105,0,7,walk,5,140
1020135,9,6,7,0,6,0,102,0,7,walk,5,137
1020169,7,1,4,0,9,5,51,4,12,walk,5,93
1020171,9,7,10,0,6,1,148,0,28,walk,5,209
1020174,12,9,11,0,7,1,187,1,40,walk,5,268
1020177,11,9,12,0,7,1,178,1,38,walk,5,257
1020182,6,8,9,0,2,0,154,0,25,walk,5,204
1020204,6,6,8,0,1,1,129,1,19,walk,5,171
1020239,9,6,7,0,6,0,96,0,8,walk,5,132
1020241,9,6,7,0,6,0,96,0,8,walk,5,132
1020243,9,6,7,0,6,0,92,0,7,walk,5,127
1020245,9,5,7,0,8,0,91,0,7,walk,5,127
1020401,10,7,8,0,6,1,159,1,30,walk,5,222
1020402,10,7,8,0,6,2,171,1,32,walk,5,237
1020443,11,9,12,0,7,1,195,1,40,walk,5,276
1020444,11,9,12,0,7,1,179,1,38,walk,5,258
1020446,7,9,7,0,6,1,191,1,46,walk,5,268
1020447,4,5,1,0,1,0,87,1,20,walk,5,119
1020448,15,5,4,0,5,1,185,0,36,walk,5,251
1020449,6,5,1,0,2,1,74,0,19,walk,5,108
1020450,5,1,0,0,1,1,44,0,9,walk,5,61
1020453,10,8,10,0,4,1,180,0,38,walk,5,251
1020454,10,9,8,0,4,1,181,0,39,walk,5,252
1020455,5,1,0,0,1,1,45,0,10,walk,5,63
1020456,8,6,7,0,4,1,151,1,25,walk,5,203
1020457,7,3,2,0,4,3,91,1,22,walk,5,133
1020458,9,3,3,0,5,4,103,2,23,walk,5,152
1020459,8,1,4,0,8,4,49,4,13,walk,5,91
1020460,8,1,4,0,8,5,53,2,12,walk,5,93
1020463,17,8,10,0,9,2,197,2,63,walk,5,308
1020464,19,8,9,0,8,2,181,4,54,walk,5,285
1020501,8,7,9,0,4,0,141,0,19,walk,5,188
1020502,8,5,6,0,5,0,74,0,7,walk,5,105
1020503,7,3,7,0,5,0,84,1,8,walk,5,115
1020601,10,9,9,0,5,1,180,0,41,walk,5,255
1020602,10,9,9,0,5,1,180,0,41,walk,5,255
1020603,7,3,3,0,3,3,96,1,18,walk,5,134
1020604,7,3,3,0,3,3,96,1,18,walk,5,134
1030100,8,1,1,0,3,2,67,1,13,walk,5,96
1030102,22,8,7,1,7,3,185,3,59,walk,5,295
1030113,21,3,6,2,9,11,88,7,73,walk,5,220
1030114,8,1,1,1,4,2,71,1,21,walk,5,110
1030119,23,2,5,1,10,9,127,6,70,walk,5,253
1030121,21,7,5,1,9,3,177,3,57,walk,5,283
1030122,20,8,9,0,8,2,183,3,50,walk,5,283
1030401,23,2,5,2,10,9,137,7,72,walk,5,267
1030424,14,1,2,0,6,2,105,1,19,walk,5,150
1030425,13,1,1,0,6,3,84,1,15,walk,5,124
1030426,8,1,1,1,5,2,63,1,18,walk,5,100
1030427,7,1,1,1,5,2,65,1,19,walk,5,102
1030428,23,3,5,1,10,9,126,6,67,walk,5,250
1030429,23,2,5,1,10,9,118,6,69,walk,5,243
1040102,21,3,6,2,7,9,126,8,120,walk,5,302
1040104,23,3,4,2,10,7,154,7,91,walk,5,301
1040112,13,3,10,0,14,5,123,5,102,walk,5,275
1040115,9,3,12,0,13,4,99,7,53,walk,5,200
1040117,15,5,15,0,10,5,187,3,68,walk,5,308
1040123,19,3,6,1,8,9,120,5,132,walk,5,303
1040124,14,2,6,1,11,4,89,4,105,walk,5,236
1040125,13,5,13,0,11,6,158,7,113,walk,5,326
1040126,11,2,9,0,13,9,127,5,99,walk,5,275
1040127,14,4,11,0,14,6,140,5,111,walk,5,305
1040129,12,3,10,0,12,1,105,1,36,walk,5,180
1040130,15,3,10,0,11,5,95,2,47,walk,5,188
1040133,3,1,4,0,15,7,51,7,51,walk,5,139
1040139,5,3,7,0,9,2,39,4,28,walk,5,97
1040141,5,3,7,0,10,1,40,4,24,walk,5,94
1040144,14,3,10,0,16,5,112,4,68,walk,5,232
1040146,12,3,11,0,14,5,102,4,56,walk,5,207
1040153,5,1,3,0,11,4,32,0,15,walk,5,71
1040155,3,0,3,0,13,4,27,6,13,walk,5,69
1040157,2,1,3,0,10,0,22,4,6,walk,5,48
1040231,3,2,7,0,16,6,41,7,46,walk,5,128
1040233,1,2,7,0,14,5,34,7,45,walk,5,115
1040234,3,2,8,0,15,8,51,7,58,walk,5,152
1040271,15,5,10,0,15,5,143,5,92,walk,5,290
1040272,10,2,8,0,6,3,88,3,48,walk,5,168
1040273,14,5,10,0,13,5,140,5,83,walk,5,275
1040274,14,5,10,0,13,5,134,5,85,walk,5,271
1040275,15,5,10,0,14,5,132,5,85,walk,5,271
1040276,14,5,10,0,14,5,138,5,86,walk,5,277
1040277,15,4,10,0,15,5,136,5,97,walk,5,287
1040278,14,4,10,0,14,5,131,5,94,walk,5,277
1040279,13,3,10,0,14,5,127,5,89,walk,5,266
1040280,14,3,10,0,14,5,126,5,95,walk,5,272
1040281,15,3,10,0,15,5,131,5,94,walk,5,278
1040282,15,3,10,0,15,5,130,5,96,walk,5,279
1040283,15,3,10,0,14,5,132,6,98,walk,5,283
1040284,15,3,10,0,15,5,132,6,98,walk,5,284
1040285,15,3,10,0,15,5,132,6,101,walk,5,287
1040289,5,3,6,0,10,1,42,4,20,walk,5,91
1040291,16,6,12,0,11,5,141,4,72,walk,5,267
1040401,21,3,6,2,8,11,128,8,118,walk,5,305
1040404,3,0,3,2,13,4,21,7,20,walk,5,73
1040405,3,0,3,1,13,4,22,6,16,walk,5,68
1040406,3,1,5,0,15,8,55,7,52,walk,5,146
1040407,3,1,4,0,15,6,51,7,52,walk,5,139
1040408,14,3,10,0,12,6,138,5,113,walk,5,301
1040409,14,3,10,0,12,6,139,6,107,walk,5,297
1040410,15,5,14,0,10,5,196,3,66,walk,5,314
1040411,15,5,15,0,10,5,187,3,68,walk,5,308
1040437,25,4,3,2,9,6,169,7,82,walk,5,307
1040438,23,2,6,2,8,12,127,7,124,walk,5,311
1040440,13,2,7,1,10,4,85,3,106,walk,5,231
1040441,4,1,4,0,11,4,40,0,23,walk,5,87
1040442,4,1,6,0,14,5,43,3,34,walk,5,110
1040443,3,0,2,0,12,4,30,5,15,walk,5,71
1040444,4,1,3,0,10,4,32,0,11,walk,5,65
1040445,23,4,3,2,8,5,153,5,75,walk,5,278
1040446,2,1,4,0,12,4,26,4,4,walk,5,57
1040480,2,0,3,0,8,2,8,5,13,walk,5,41
1040481,2,0,3,1,8,2,12,5,11,walk,5,44
1040601,13,4,10,0,13,5,130,5,86,walk,5,266
1040602,13,3,10,0,13,5,127,5,87,walk,5,263
1050106,19,2,8,2,10,13,95,10,114,walk,5,273
1050107,14,3,7,1,9,11,85,8,108,walk,5,246
1050108,12,2,7,4,11,15,85,15,107,walk,5,258
1050109,9,2,7,2,11,13,72,14,92,walk,5,222
1050110,11,1,7,1,15,11,69,13,82,walk,5,210
1050111,20,2,6,2,11,13,113,9,98,walk,5,274
1050112,5,0,4,1,22,3,52,13,50,walk,5,150
1050113,4,0,3,1,26,3,37,9,26,walk,5,109
1050114,6,1,3,0,11,4,32,1,13,walk,5,71
1050115,4,0,3,1,25,3,37,9,25,walk,5,107
1050116,16,3,8,1,8,10,90,8,104,walk,5,248
1050117,5,1,4,1,21,3,49,14,59,walk,5,157
1050120,22,2,5,3,9,9,110,6,67,walk,5,233
1050132,7,2,5,1,11,6,51,1,40,walk,5,124
1050408,12,2,7,4,11,15,85,15,107,walk,5,258
1050412,12,2,7,3,13,13,78,15,94,walk,5,237
1050413,19,2,8,2,10,13,95,10,114,walk,5,273
1050414,19,2,8,2,11,13,94,10,111,walk,5,270
1050415,4,0,3,1,26,3,37,9,26,walk,5,109
1050416,4,0,3,1,25,3,37,9,25,walk,5,107
1050417,5,1,3,0,24,3,33,7,28,walk,5,104
1050432,7,2,5,1,11,6,51,1,40,walk,5,124
1050439,10,2,6,1,12,3,73,3,91,walk,5,201
1060102,5,1,3,1,22,3,45,12,54,walk,5,146
1060103,5,1,4,1,23,3,49,15,58,walk,5,159
1070102,1,1,4,2,16,6,27,8,36,walk,5,101
1070103,1,1,4,1,15,6,25,8,30,walk,5,91
1070104,0,0,2,0,13,1,14,5,15,walk,5,50
1070105,1,1,3,2,13,6,24,8,26,walk,5,84
1070106,1,0,2,1,13,1,18,7,18,walk,5,61
1070107,1,1,4,2,16,2,28,7,34,walk,5,95
1070108,1,1,4,1,19,2,27,7,24,walk,5,86
1070109,3,1,5,2,19,7,41,9,49,walk,5,136
1070110,3,1,5,2,18,6,35,6,42,walk,5,118
1070111,11,1,5,2,16,8,51,8,53,walk,5,155
1070112,5,1,2,1,16,8,47,9,59,walk,5,148
1070113,2,0,2,1,15,6,7,5,10,walk,5,48
1070114,16,3,4,2,11,11,72,9,58,walk,5,186
1070115,2,0,2,1,15,6,7,5,7,walk,5,45
1070118,5,1,4,1,23,4,48,14,58,walk,5,158
1070119,5,1,4,1,22,3,48,12,58,walk,5,154
1070121,1,1,4,2,17,6,29,9,37,walk,5,106
1070122,1,1,4,2,17,7,31,9,37,walk,5,109
1070414,16,3,4,2,11,11,72,9,58,walk,5,186
1070417,2,0,2,1,15,6,7,5,7,walk,5,45
1070418,2,0,2,1,15,5,7,5,6,walk,5,43
1070419,1,1,4,2,16,6,27,8,36,walk,5,101
1070420,1,1,4,1,15,6,25,8,30,walk,5,91
1070421,1,1,4,2,17,6,29,9,37,walk,5,106
1070422,1,1,4,2,17,7,31,9,37,walk,5,109
1070423,5,1,4,1,23,4,48,14,58,walk,5,158
1070424,5,1,4,1,22,3,48,12,58,walk,5,154
1070425,6,1,3,1,18,6,44,9,54,walk,5,142
1070426,4,2,2,1,12,7,32,2,33,walk,5,95
1070427,21,3,6,2,9,11,88,7,73,walk,5,220
1080403,5,1,2,0,10,1,27,5,7,walk,5,58
1080404,5,1,2,0,9,1,25,4,6,walk,5,53
1080405,5,1,2,0,12,1,20,5,7,walk,5,53
1080406,4,1,2,0,12,1,20,5,7,walk,5,52
1080407,3,1,2,0,8,0,14,5,11,walk,5,44
1080408,3,1,2,0,8,0,14,5,10,walk,5,43
1080409,2,0,1,0,10,0,9,5,10,walk,5,37
1080410,3,0,2,0,10,0,10,5,10,walk,5,40
1080413,2,0,0,0,3,0,8,2,4,walk,5,19
1080414,3,1,2,0,7,0,13,5,7,walk,5,38
1080415,4,1,2,0,9,0,13,5,7,walk,5,41
1090101,2,0,1,1,11,5,2,2,5,walk,5,29
1090102,1,0,1,1,11,6,2,2,3,walk,5,27
1090415,1,0,1,1,11,7,2,3,2,walk,5,28
1090416,2,0,1,1,11,7,2,3,2,walk,5,29
1100101,0,1,1,0,6,0,6,2,1,walk,5,17
1100102,2,0,1,0,4,0,15,1,2,walk,5,25
1100103,2,1,2,0,9,1,22,4,12,walk,5,53
1100105,10,0,2,0,7,1,16,1,2,walk,5,39
1100106,6,0,4,1,7,2,23,0,7,walk,5,50
1100107,5,0,1,0,4,1,30,0,7,walk,5,48
1100109,1,1,5,1,7,1,19,0,6,walk,5,41
1100110,1,1,6,1,9,1,21,0,7,walk,5,47
1100119,5,0,1,0,8,2,22,0,6,walk,5,44
1100120,5,0,1,0,6,2,21,0,6,walk,5,41
1100121,7,0,1,0,12,1,16,2,9,walk,5,48
1100122,6,0,4,0,12,1,21,2,15,walk,5,61
1100123,1,1,7,1,16,2,29,1,8,walk,5,66
1100124,1,1,4,0,15,1,27,1,10,walk,5,60
1100125,4,0,8,0,14,2,38,11,34,walk,5,111
1100126,4,1,12,0,14,2,52,9,40,walk,5,134
1100133,5,1,8,1,10,3,38,0,9,walk,5,75
1100134,6,1,8,1,11,3,39,0,9,walk,5,78
1100149,0,1,1,0,5,0,4,1,0,walk,5,12
1100151,0,1,1,0,5,0,4,1,0,walk,5,12
1100159,6,0,0,0,5,1,29,0,7,walk,5,48
1100160,5,0,0,0,5,1,26,0,7,walk,5,44
1100167,2,0,6,0,3,2,4,1,0,walk,5,18
1100168,0,0,5,0,2,1,1,0,0,walk,5,9
1100601,10,1,8,1,12,3,31,1,8,walk,5,75
1100602,10,1,8,1,12,3,31,1,9,walk,5,76
1111112,3,2,15,0,10,1,51,2,38,walk,5,122
1111116,3,2,11,0,8,1,46,0,29,walk,5,100
1111118,2,2,15,0,8,1,48,3,35,walk,5,114
1111119,3,2,14,0,9,1,44,1,32,walk,5,106
1111121,3,2,6,0,5,0,33,1,18,walk,5,68
1111131,3,2,15,0,11,3,59,4,41,walk,5,138
1111142,3,2,13,0,9,1,46,1,35,walk,5,110
1111143,3,2,11,0,10,1,31,1,25,walk,5,84
1111146,1,1,12,0,9,1,23,4,25,walk,5,76
1111150,3,2,11,0,8,1,37,1,24,walk,5,87
1111151,2,2,15,0,8,1,48,2,34,walk,5,112
1111180,3,2,13,0,10,1,35,1,26,walk,5,91
1111266,2,2,15,0,8,1,53,4,36,walk,5,121
1111427,2,2,15,0,9,1,51,2,36,walk,5,118
1111428,2,2,13,0,9,1,50,1,40,walk,5,118
1111429,3,2,13,0,9,1,48,0,37,walk,5,113
1111430,3,2,13,0,9,1,48,1,37,walk,5,114
1111431,3,2,15,0,11,3,59,4,41,walk,5,138
1111601,3,2,15,0,10,1,51,2,38,walk,5,122
1111602,3,2,15,0,10,1,51,2,38,walk,5,122
1112103,3,2,14,0,14,3,56,4,41,walk,5,137
1112104,2,1,4,0,13,5,30,6,12,walk,5,73
1112105,2,1,4,0,12,5,32,6,16,walk,5,78
1112122,4,2,15,0,14,3,67,5,48,walk,5,158
1112126,5,1,14,0,14,3,63,9,42,walk,5,151
1112137,3,2,15,0,14,3,59,4,43,walk,5,143
1112152,2,0,2,0,13,5,7,6,5,walk,5,40
1112153,2,0,2,0,12,5,8,8,5,walk,5,42
1112154,6,1,2,0,16,6,20,9,6,walk,5,66
1112155,6,1,2,0,16,6,20,9,6,walk,5,66
1112432,3,2,15,0,13,3,56,4,43,walk,5,139
1112433,6,1,9,0,21,5,56,10,40,walk,5,148
1112434,6,1,10,0,22,5,60,10,44,walk,5,158
1112436,5,1,3,0,26,4,41,8,29,walk,5,117
1113123,6,1,10,0,24,2,59,10,41,walk,5,153
1113124,6,1,10,0,24,2,59,13,44,walk,5,159
1113125,5,1,4,0,24,5,43,10,26,walk,5,118
1113126,5,1,4,0,26,4,45,10,27,walk,5,122
1113127,4,0,12,0,16,2,48,11,46,walk,5,139
1113131,6,0,6,0,23,4,55,6,42,walk,5,142
1113140,4,0,13,0,14,2,46,11,44,walk,5,134
1113432,4,0,13,0,14,2,42,11,45,walk,5,131
1113433,4,0,12,0,16,2,44,11,47,walk,5,136
1113434,4,0,5,0,20,3,34,7,26,walk,5,99
1113435,7,0,7,0,23,4,45,9,37,walk,5,132
1113480,5,1,3,0,31,4,41,5,23,walk,5,113
1121111,7,1,5,0,19,2,29,7,17,walk,5,87
1121117,10,1,5,0,29,4,30,6,16,walk,5,101
1121118,10,1,6,0,27,4,26,6,14,walk,5,94
1121120,8,1,4,0,33,4,51,6,24,walk,5,131
1121124,10,0,6,0,22,4,48,5,39,walk,5,134
1121130,10,0,6,0,20,4,41,5,34,walk,5,120
1121132,9,0,7,0,17,4,40,3,31,walk,5,111
1121138,7,0,4,0,16,0,27,6,18,walk,5,78
1121404,6,1,4,0,24,0,39,5,19,walk,5,98
1121405,7,1,4,0,34,3,49,4,21,walk,5,123
1121406,8,1,4,0,32,4,50,6,21,walk,5,126
1121436,10,0,6,0,22,4,48,5,39,walk,5,134
1121437,8,0,6,0,27,4,53,6,40,walk,5,144
1121446,6,0,2,0,11,5,11,9,2,walk,5,46
1121448,10,1,5,0,27,5,33,8,15,walk,5,104
1121449,10,1,5,0,27,5,31,9,13,walk,5,101
1121450,8,1,6,0,35,3,51,6,29,walk,5,139
1121480,10,1,6,0,27,3,27,6,14,walk,5,94
1121481,10,1,5,0,29,5,30,8,12,walk,5,100
1121601,7,0,8,0,23,4,64,6,43,walk,5,155
1121602,7,0,8,0,23,4,64,6,43,walk,5,155
1122101,6,0,1,0,12,1,11,9,2,walk,5,42
1122102,7,0,1,0,11,4,16,9,3,walk,5,51
1122113,4,0,2,0,9,1,17,2,10,walk,5,45
1122114,4,0,2,0,10,1,17,2,10,walk,5,46
1122115,1,0,2,1,8,1,3,3,1,walk,5,20
1122116,1,0,2,0,9,1,4,3,1,walk,5,21
1122127,0,0,1,0,11,0,6,3,3,walk,5,24
1122132,7,0,4,0,10,4,18,8,5,walk,5,56
1122133,7,0,3,0,16,2,21,5,9,walk,5,63
1122134,6,0,4,0,17,1,25,6,15,walk,5,74
1122135,7,0,4,0,19,3,23,6,14,walk,5,76
1122196,7,0,4,0,22,2,22,6,15,walk,5,78
1122400,5,1,5,0,16,0,27,5,18,walk,5,77
1122413,4,0,2,0,9,1,17,2,10,walk,5,45
1122414,4,0,2,0,10,1,17,2,10,walk,5,46
1122415,1,0,2,1,8,1,3,3,1,walk,5,20
1122416,1,0,2,0,9,1,4,3,1,walk,5,21
1122440,6,1,4,0,16,1,23,4,12,walk,5,67
1122441,5,1,4,0,16,1,23,6,13,walk,5,69
1122447,6,0,2,0,12,5,11,9,2,walk,5,47
1130101,0,0,2,1,13,2,7,2,4,walk,5,31
1130102,0,0,2,1,14,2,7,2,2,walk,5,30
1130103,5,2,7,2,16,7,30,4,35,walk,5,108
1130104,5,1,5,2,18,7,22,3,35,walk,5,98
1130105,11,0,1,0,16,1,33,1,18,walk,5,81
1130106,5,0,3,0,15,4,22,1,17,walk,5,67
1130107,6,0,4,0,17,6,16,2,22,walk,5,73
1130109,8,1,5,0,14,1,30,4,38,walk,5,101
1130110,6,1,7,0,12,1,24,4,38,walk,5,93
1130111,9,0,0,0,15,1,24,1,13,walk,5,63
1130112,2,1,4,0,7,2,17,5,22,walk,5,60
1130113,13,2,9,0,16,3,97,2,43,walk,5,185
1130115,4,1,5,0,8,1,20,5,23,walk,5,67
1130119,2,0,3,0,11,0,18,4,26,walk,5,64
1130122,2,1,5,2,13,2,15,1,19,walk,5,60
1130124,1,0,4,0,9,1,18,3,22,walk,5,58
1130139,10,0,5,0,15,1,31,5,40,walk,5,107
1130181,0,0,0,0,7,2,1,1,0,walk,5,11
1130182,0,0,0,0,7,2,1,1,0,walk,5,11
1130183,1,0,4,0,8,1,8,3,5,walk,5,30
1130184,1,0,4,0,8,1,8,3,9,walk,5,34
1130187,0,0,2,0,11,2,6,4,4,walk,5,29
1130188,0,0,2,0,10,2,4,3,3,walk,5,24
1130206,6,1,3,0,16,6,21,2,20,walk,5,75
1130432,8,0,0,0,15,3,16,1,17,walk,5,60
1130433,9,0,1,0,15,1,17,1,17,walk,5,61
1130434,5,1,3,1,14,7,26,1,25,walk,5,83
1130435,6,0,3,1,17,6,23,2,23,walk,5,81
1130436,12,2,8,0,16,2,90,2,37,walk,5,169
1130437,12,2,8,0,15,3,90,3,40,walk,5,173
1130438,10,0,7,0,15,1,31,5,37,walk,5,106
1130439,10,0,5,0,15,1,31,5,40,walk,5,107
1130440,7,1,7,1,17,2,24,5,34,walk,5,98
1130441,6,1,7,0,13,2,26,3,36,walk,5,94
1130442,5,2,9,2,11,7,32,4,34,walk,5,106
1130443,5,2,7,2,12,7,30,4,35,walk,5,104
1130444,1,0,4,0,8,1,17,3,19,walk,5,53
1130445,1,0,4,0,8,1,12,3,12,walk,5,41
1130446,4,1,5,1,15,4,18,4,23,walk,5,75
1130447,3,1,5,1,15,3,17,4,24,walk,5,73
1140102,0,1,2,2,9,2,32,4,15,walk,5,67
1140103,2,2,3,2,10,1,32,3,16,walk,5,71
1140104,3,1,5,1,15,2,21,6,18,walk,5,72
1140105,3,1,4,0,14,2,16,6,16,walk,5,62
1140106,3,1,5,1,13,2,18,3,14,walk,5,60
1140107,5,0,4,0,13,1,29,4,19,walk,5,75
1140108,5,0,4,0,10,1,29,4,16,walk,5,69
1140109,3,0,4,0,14,1,33,4,20,walk,5,79
1140110,3,0,4,1,12,1,28,4,18,walk,5,71
1140111,3,1,2,1,15,2,14,2,9,walk,5,49
1140112,3,1,2,1,15,2,10,2,5,walk,5,41
1140113,0,0,0,1,13,1,4,2,1,walk,5,22
1140114,0,0,0,1,13,1,4,2,1,walk,5,22
1140115,4,0,4,0,15,1,35,4,23,walk,5,86
1140116,4,0,4,0,14,1,31,4,19,walk,5,77
1140117,0,1,4,2,9,2,16,1,10,walk,5,45
1140118,0,1,4,2,9,2,16,1,10,walk,5,45
1140119,2,1,3,2,14,2,35,4,19,walk,5,82
1140120,3,2,5,2,12,2,31,3,20,walk,5,80
1140121,2,1,3,2,14,0,14,1,14,walk,5,51
1140122,2,2,3,2,13,2,31,3,16,walk,5,74
1140125,0,1,2,2,14,1,15,0,11,walk,5,46
1140126,0,1,2,2,14,1,12,0,11,walk,5,43
1140127,0,2,3,2,10,2,32,3,15,walk,5,69
1140129,2,1,3,1,4,1,33,5,16,walk,5,66
1140130,2,1,4,1,4,1,33,5,17,walk,5,68
1140131,3,0,4,1,11,2,23,5,16,walk,5,65
1140133,3,1,4,1,13,2,19,2,15,walk,5,60
1140156,0,0,1,1,12,1,7,2,1,walk,5,25
1140157,0,0,1,1,11,1,6,2,0,walk,5,22
1140165,3,0,2,1,15,0,11,4,5,walk,5,41
1140166,3,0,2,1,16,1,11,4,5,walk,5,43
1140196,2,0,1,0,13,1,27,1,10,walk,5,55
1140197,2,1,3,0,15,2,38,3,20,walk,5,84
1140199,2,0,1,0,15,1,20,0,6,walk,5,45
1140205,3,1,4,0,14,1,36,5,21,walk,5,85
1140216,3,0,5,0,14,2,29,4,18,walk,5,75
1140436,3,0,4,0,12,1,35,4,19,walk,5,78
1140437,3,1,3,0,14,1,39,4,23,walk,5,88
1140438,3,1,5,0,12,1,30,4,21,walk,5,77
1140439,3,1,5,0,14,2,26,4,18,walk,5,73
1140440,0,1,2,2,14,2,16,1,14,walk,5,52
1140441,3,1,3,0,11,2,22,2,21,walk,5,65
1140446,0,1,3,2,10,2,16,1,14,walk,5,49
1140447,2,1,3,2,13,2,36,3,22,walk,5,84
1140449,2,2,3,2,12,2,35,3,21,walk,5,82
1140450,2,0,2,0,13,1,33,2,17,walk,5,70
1140451,2,1,2,0,14,1,38,3,17,walk,5,78
1140452,2,0,0,0,12,0,4,1,0,walk,5,19
1140453,2,0,0,0,12,1,7,1,0,walk,5,23
1150101,1,0,2,2,3,0,12,2,10,walk,5,32
1150102,1,0,2,2,5,1,12,1,8,walk,5,32
1150107,1,0,3,1,8,1,9,1,7,walk,5,31
1150108,1,1,4,1,8,1,17,1,8,walk,5,42
1150109,1,0,2,1,6,2,11,3,9,walk,5,35
1150110,1,0,2,1,6,2,8,3,9,walk,5,32
1150111,0,0,1,2,8,3,4,5,1,walk,5,24
1150112,1,0,1,2,6,2,3,5,0,walk,5,20
1150113,0,0,2,0,5,1,5,4,2,walk,5,19
1150114,0,0,1,1,5,1,3,5,1,walk,5,17
1150116,2,0,2,1,6,1,10,2,9,walk,5,33
1150117,2,0,0,1,9,3,4,3,4,walk,5,26
1150118,2,0,2,1,6,2,12,2,9,walk,5,36
1150119,0,0,0,1,5,0,0,0,0,walk,5,6
1150120,0,0,0,1,4,0,0,0,0,walk,5,5
1150122,0,0,0,1,2,0,0,0,0,walk,5,3
1150123,0,0,0,1,3,0,0,0,0,walk,5,4
1150124,0,0,0,1,2,0,0,0,0,walk,5,3
1150125,0,0,0,1,2,0,0,0,0,walk,5,3
1150126,0,0,0,0,2,0,0,0,0,walk,5,2
1150127,0,0,0,0,2,0,0,0,0,walk,5,2
1150128,1,0,0,0,3,0,1,0,0,walk,5,5
1150129,1,0,0,0,3,0,1,0,0,walk,5,5
1150130,3,0,0,0,4,0,3,0,0,walk,5,10
1150131,2,0,0,1,8,3,2,4,2,walk,5,22
1150133,1,0,3,2,4,0,15,2,12,walk,5,39
1150134,1,0,3,2,3,0,12,1,10,walk,5,32
1150135,1,0,2,1,7,1,9,1,5,walk,5,27
1150145,1,0,1,1,1,0,4,1,0,walk,5,9
1150431,1,0,3,2,3,0,14,3,12,walk,5,38
1150432,1,0,3,2,3,0,14,3,12,walk,5,38
1150433,2,0,2,1,7,3,9,2,8,walk,5,34
1150434,2,0,2,1,7,3,9,2,8,walk,5,34
1150435,0,0,1,2,8,2,4,5,1,walk,5,23
1150436,0,0,1,2,7,2,4,5,1,walk,5,22
1150437,0,0,2,1,6,1,4,5,1,walk,5,20
1150438,0,0,1,1,4,1,3,4,1,walk,5,15
1160101,0,0,3,1,13,1,3,3,2,walk,5,26
1160104,0,0,3,1,11,1,3,3,2,walk,5,24
1160105,0,1,3,1,7,0,4,0,2,walk,5,18
1160107,0,1,4,1,8,0,4,1,2,walk,5,21
1160109,0,0,1,1,5,0,3,0,1,walk,5,11
1160111,0,0,2,1,7,1,2,6,1,walk,5,20
1160112,0,0,2,1,10,1,2,6,1,walk,5,23
1160113,0,0,1,1,4,0,0,6,0,walk,5,12
1160118,0,0,0,1,4,0,1,0,1,walk,5,7
1160127,0,1,5,2,8,1,4,5,2,walk,5,28
1160202,0,0,3,1,16,1,2,4,2,walk,5,29
1160206,0,1,2,0,9,0,3,0,2,walk,5,17
1160401,0,1,4,1,10,0,4,1,2,walk,5,23
1160402,0,1,5,1,10,1,4,2,2,walk,5,26
1160403,0,1,4,0,12,0,5,1,2,walk,5,25
1160404,0,1,4,0,12,0,5,1,2,walk,5,25
1160414,0,0,2,1,16,1,0,5,2,walk,5,27
